cond.s.m,echo.s.m,cond.p.m,echo.p.m
m,0.000172726,m,0.000172726
m,0.000162451,m,0.000162451
m,0.000104575,m,0.000104575
m,0.000154584,m,0.000154584
m,0.000230645,m,0.000230645
m,0.000108314,m,0.000108314
m,0.000130999,m,0.000130999
m,0.000150431,m,0.000150431
m,0.000160108,m,0.000160108
m,0.000228711,m,0.000228711
m,0.000110523,m,0.000110523
m,0.000152387,m,0.000152387
m,0.000145499,m,0.000145499
m,0.00015157,m,0.00015157
m,0.000192264,m,0.000192264
m,0.000317402,m,0.000317402
m,0.00019066,m,0.00019066
m,0.000112454,m,0.000112454
m,0.000170921,m,0.000170921
m,0.00016221,m,0.00016221
m,0.000210383,m,0.000210383
m,0.000114949,m,0.000114949
m,0.000129077,m,0.000129077
m,0.00013974,m,0.00013974
m,0.000106165,m,0.000106165
m,0.000159066,m,0.000159066
m,8.15162E-05,m,8.15162E-05
m,0.000173035,m,0.000173035
m,8.43729E-05,m,8.43729E-05
m,0.000199019,m,0.000199019
m,0.000157309,m,0.000157309
m,0.000180487,m,0.000180487
m,0.000172505,m,0.000172505
m,0.000149426,m,0.000149426
m,0.000169787,m,0.000169787
m,0.000172114,m,0.000172114
m,0.000134228,m,0.000134228
m,0.000149128,m,0.000149128
m,0.000163107,m,0.000163107
m,0.00017928,m,0.00017928
m,0.000235436,m,0.000235436
m,0.000169135,m,0.000169135
m,0.000184973,m,0.000184973
m,0.000147231,m,0.000147231
m,0.000122057,m,0.000122057
m,0.000153117,m,0.000153117
m,0.000155967,m,0.000155967
m,0.000167347,m,0.000167347
m,0.00012746,m,0.00012746
m,0.000143281,m,0.000143281
m,0.000120955,m,0.000120955
m,0.000157193,m,0.000157193
m,0.000172332,m,0.000172332
m,0.000182389,m,0.000182389
m,8.64567E-05,m,8.64567E-05
m,0.000250661,m,0.000250661
m,0.000192427,m,0.000192427
m,0.000157366,m,0.000157366
m,0.000137685,m,0.000137685
m,0.000154948,m,0.000154948
m,0.000245199,m,0.000245199
m,0.000112855,m,0.000112855
m,0.000115111,m,0.000115111
m,0.000123146,m,0.000123146
m,0.000137139,m,0.000137139
m,0.000171528,m,0.000171528
m,0.000145131,m,0.000145131
m,8.26267E-05,m,8.26267E-05
m,0.000189588,m,0.000189588
m,0.000181468,m,0.000181468
m,0.000123237,m,0.000123237
m,0.000104717,m,0.000104717
m,0.00015949,m,0.00015949
m,0.000146635,m,0.000146635
m,0.000137062,m,0.000137062
m,0.000115658,m,0.000115658
m,0.000180578,m,0.000180578
m,0.000149611,m,0.000149611
m,0.00014859,m,0.00014859
m,0.000222035,m,0.000222035
m,0.000180417,m,0.000180417
m,0.000127209,m,0.000127209
m,0.000184316,m,0.000184316
m,0.000106244,m,0.000106244
m,0.000117047,m,0.000117047
m,0.0002418,m,0.0002418
m,0.000236831,m,0.000236831
m,0.000141297,m,0.000141297
m,0.000123439,m,0.000123439
m,0.000123215,m,0.000123215
m,0.000200315,m,0.000200315
m,0.000154989,m,0.000154989
m,0.000140428,m,0.000140428
m,0.000102627,m,0.000102627
m,0.000177698,m,0.000177698
m,0.000132237,m,0.000132237
m,0.00017209,m,0.00017209
m,0.000179456,m,0.000179456
m,0.000182913,m,0.000182913
m,0.000185533,m,0.000185533
m,0.00015633,m,0.00015633
m,0.000166199,m,0.000166199
m,0.000179375,m,0.000179375
m,0.000135331,m,0.000135331
m,0.000112367,m,0.000112367
m,9.15537E-05,m,9.15537E-05
m,0.000182199,m,0.000182199
m,0.000200695,m,0.000200695
m,0.000235593,m,0.000235593
m,0.000176531,m,0.000176531
m,0.000117484,m,0.000117484
m,0.000219888,m,0.000219888
m,0.000172538,m,0.000172538
m,0.000142637,m,0.000142637
m,0.000119699,m,0.000119699
m,0.000170981,m,0.000170981
m,0.000171056,m,0.000171056
m,0.000122275,m,0.000122275
m,0.000110577,m,0.000110577
m,0.000149349,m,0.000149349
m,0.000205511,m,0.000205511
m,0.000173179,m,0.000173179
m,0.000116643,m,0.000116643
m,0.000163841,m,0.000163841
m,0.000169575,m,0.000169575
m,0.000159073,m,0.000159073
m,0.000170094,m,0.000170094
m,0.000152091,m,0.000152091
m,0.000207353,m,0.000207353
m,0.000133671,m,0.000133671
m,0.000114161,m,0.000114161
m,0.000176514,m,0.000176514
m,0.000237691,m,0.000237691
m,0.000198489,m,0.000198489
m,0.000158002,m,0.000158002
m,0.000104249,m,0.000104249
m,0.000175554,m,0.000175554
m,0.00012767,m,0.00012767
m,9.40515E-05,m,9.40515E-05
m,0.000125646,m,0.000125646
m,0.000145559,m,0.000145559
m,0.000157851,m,0.000157851
m,0.000170317,m,0.000170317
m,0.000138026,m,0.000138026
m,0.000142895,m,0.000142895
m,0.000180662,m,0.000180662
m,0.000102819,m,0.000102819
m,0.000156154,m,0.000156154
m,0.000146611,m,0.000146611
m,0.000131113,m,0.000131113
m,0.000206883,m,0.000206883
m,0.00014594,m,0.00014594
m,0.000208387,m,0.000208387
m,0.000146025,m,0.000146025
m,0.00029183,m,0.00029183
m,0.000158386,m,0.000158386
m,0.000146112,m,0.000146112
m,0.000228909,m,0.000228909
m,0.000186769,m,0.000186769
m,0.000146015,m,0.000146015
m,0.000142459,m,0.000142459
m,0.000126144,m,0.000126144
m,0.00013132,m,0.00013132
m,0.000186684,m,0.000186684
m,7.83212E-05,m,7.83212E-05
m,0.000115906,m,0.000115906
m,0.000175813,m,0.000175813
m,0.000192324,m,0.000192324
m,0.000145788,m,0.000145788
m,0.000117915,m,0.000117915
m,0.000145584,m,0.000145584
m,0.000235095,m,0.000235095
m,0.00013728,m,0.00013728
m,0.000130194,m,0.000130194
m,0.000173535,m,0.000173535
m,0.00015371,m,0.00015371
m,0.000159079,m,0.000159079
m,0.000110022,m,0.000110022
m,9.79214E-05,m,9.79214E-05
m,8.82592E-05,m,8.82592E-05
m,0.000223183,m,0.000223183
m,0.000149697,m,0.000149697
m,0.00011438,m,0.00011438
m,0.00020791,m,0.00020791
m,0.000176358,m,0.000176358
m,0.000160861,m,0.000160861
m,0.000201665,m,0.000201665
m,0.000132824,m,0.000132824
m,0.000139877,m,0.000139877
m,0.000159261,m,0.000159261
m,0.000142201,m,0.000142201
m,0.000127054,m,0.000127054
m,0.000202938,m,0.000202938
m,0.000110939,m,0.000110939
m,0.000152928,m,0.000152928
m,0.000143227,m,0.000143227
m,0.000148185,m,0.000148185
m,0.00018258,m,0.00018258
m,0.000140345,m,0.000140345
m,0.000202215,m,0.000202215
m,0.000146865,m,0.000146865
m,0.000149383,m,0.000149383
m,0.000187428,m,0.000187428
m,0.000158364,m,0.000158364
m,0.000118527,m,0.000118527
m,0.000216464,m,0.000216464
m,0.000223369,m,0.000223369
m,0.000169438,m,0.000169438
m,0.000186507,m,0.000186507
m,0.000117469,m,0.000117469
m,9.55401E-05,m,9.55401E-05
m,0.000182794,m,0.000182794
m,0.000144774,m,0.000144774
m,0.000180829,m,0.000180829
m,7.50586E-05,m,7.50586E-05
m,0.00019415,m,0.00019415
m,0.000224733,m,0.000224733
m,0.000201134,m,0.000201134
m,0.000122234,m,0.000122234
m,0.000122328,m,0.000122328
m,0.000147425,m,0.000147425
m,0.000123861,m,0.000123861
m,0.000166894,m,0.000166894
m,0.000119633,m,0.000119633
m,7.87743E-05,m,7.87743E-05
m,0.000189836,m,0.000189836
m,0.000155248,m,0.000155248
m,0.000124424,m,0.000124424
m,0.000139353,m,0.000139353
m,0.000203731,m,0.000203731
m,0.000186393,m,0.000186393
m,0.000130707,m,0.000130707
m,0.000229908,m,0.000229908
m,0.000165365,m,0.000165365
m,0.000174457,m,0.000174457
m,0.000152688,m,0.000152688
m,0.000107385,m,0.000107385
m,0.000160943,m,0.000160943
m,0.000219657,m,0.000219657
m,0.00016912,m,0.00016912
m,0.000149159,m,0.000149159
m,0.000147517,m,0.000147517
m,0.000175849,m,0.000175849
m,0.000129994,m,0.000129994
m,0.000133359,m,0.000133359
m,0.000161807,m,0.000161807
m,0.000229517,m,0.000229517
m,0.000126765,m,0.000126765
m,0.000184625,m,0.000184625
m,0.000193084,m,0.000193084
m,0.000184416,m,0.000184416
m,0.000238943,m,0.000238943
m,0.000165603,m,0.000165603
m,0.000185302,m,0.000185302
m,0.000169931,m,0.000169931
m,0.000137386,m,0.000137386
m,0.000183452,m,0.000183452
m,0.000168373,m,0.000168373
m,0.000143416,m,0.000143416
m,0.000123991,m,0.000123991
m,0.000134949,m,0.000134949
m,0.00013641,m,0.00013641
m,0.000172669,m,0.000172669
m,0.000142376,m,0.000142376
m,0.000178159,m,0.000178159
m,0.000115551,m,0.000115551
m,0.000206045,m,0.000206045
m,0.000200791,m,0.000200791
m,0.000150918,m,0.000150918
m,0.00017732,m,0.00017732
m,0.00019978,m,0.00019978
m,0.000142488,m,0.000142488
m,0.000132407,m,0.000132407
m,0.000170096,m,0.000170096
m,0.000142254,m,0.000142254
m,0.000110544,m,0.000110544
m,0.000177752,m,0.000177752
m,0.000156485,m,0.000156485
m,8.46893E-05,m,8.46893E-05
m,0.00014039,m,0.00014039
m,0.000178915,m,0.000178915
m,0.000177954,m,0.000177954
m,0.000189147,m,0.000189147
m,0.0001611,m,0.0001611
m,0.00015681,m,0.00015681
m,0.00016661,m,0.00016661
m,0.000161206,m,0.000161206
m,9.78021E-05,m,9.78021E-05
m,0.000131009,m,0.000131009
m,9.88708E-05,m,9.88708E-05
m,0.000110243,m,0.000110243
m,0.000184154,m,0.000184154
m,0.000113361,m,0.000113361
m,8.8366E-05,m,8.8366E-05
m,0.000165563,m,0.000165563
m,0.000120443,m,0.000120443
m,0.000157272,m,0.000157272
m,0.000149421,m,0.000149421
m,0.000134417,m,0.000134417
m,0.000108411,m,0.000108411
m,0.000116103,m,0.000116103
m,0.000103441,m,0.000103441
m,0.000157947,m,0.000157947
m,0.000131226,m,0.000131226
m,0.000117254,m,0.000117254
m,0.000144894,m,0.000144894
m,0.000123313,m,0.000123313
m,0.000165738,m,0.000165738
m,0.000158654,m,0.000158654
m,0.00013154,m,0.00013154
m,0.000113777,m,0.000113777
m,0.000143873,m,0.000143873
m,0.000108634,m,0.000108634
m,0.0001813,m,0.0001813
m,0.000145905,m,0.000145905
m,0.000101906,m,0.000101906
m,0.000147268,m,0.000147268
m,0.000185151,m,0.000185151
m,0.000148667,m,0.000148667
m,0.000106234,m,0.000106234
m,0.000203685,m,0.000203685
m,0.00022826,m,0.00022826
m,0.000140467,m,0.000140467
m,0.000130491,m,0.000130491
m,0.000139756,m,0.000139756
m,0.000213211,m,0.000213211
m,0.000185881,m,0.000185881
m,0.000185217,m,0.000185217
m,0.000226347,m,0.000226347
m,0.000188773,m,0.000188773
m,0.000211819,m,0.000211819
m,0.000131347,m,0.000131347
m,0.000152959,m,0.000152959
m,0.000170871,m,0.000170871
m,0.000120021,m,0.000120021
m,0.000123041,m,0.000123041
m,0.000116438,m,0.000116438
m,9.37284E-05,m,9.37284E-05
m,0.000150333,m,0.000150333
m,0.000128802,m,0.000128802
m,6.77642E-05,m,6.77642E-05
m,0.000156191,m,0.000156191
m,0.000172349,m,0.000172349
m,0.000156149,m,0.000156149
m,0.000196941,m,0.000196941
m,8.56119E-05,m,8.56119E-05
m,0.000197283,m,0.000197283
m,0.000256273,m,0.000256273
m,0.000174288,m,0.000174288
m,0.000161923,m,0.000161923
m,0.000178161,m,0.000178161
m,0.000163531,m,0.000163531
m,0.000155565,m,0.000155565
m,0.000171554,m,0.000171554
m,0.000182451,m,0.000182451
m,0.000178003,m,0.000178003
m,0.000157193,m,0.000157193
m,0.000150863,m,0.000150863
m,0.000168866,m,0.000168866
m,0.00016856,m,0.00016856
m,0.000123307,m,0.000123307
m,0.000142524,m,0.000142524
m,0.000244291,m,0.000244291
m,0.000202355,m,0.000202355
m,0.000207524,m,0.000207524
m,0.000118597,m,0.000118597
m,0.000120726,m,0.000120726
m,0.000171512,m,0.000171512
m,0.000225911,m,0.000225911
m,0.000147501,m,0.000147501
m,0.000118707,m,0.000118707
m,0.000129769,m,0.000129769
m,0.000126286,m,0.000126286
m,0.000207439,m,0.000207439
m,0.000127955,m,0.000127955
m,0.000142115,m,0.000142115
m,0.000168909,m,0.000168909
m,0.000133986,m,0.000133986
m,0.000127339,m,0.000127339
m,0.000156276,m,0.000156276
m,0.000191234,m,0.000191234
m,0.000189432,m,0.000189432
m,0.000182535,m,0.000182535
m,0.000129431,m,0.000129431
m,0.000173882,m,0.000173882
m,0.000156971,m,0.000156971
m,0.000147776,m,0.000147776
m,0.000153929,m,0.000153929
m,0.000159117,m,0.000159117
m,0.000185563,m,0.000185563
m,0.000158945,m,0.000158945
m,0.00017402,m,0.00017402
m,0.00011347,m,0.00011347
m,0.000215458,m,0.000215458
m,0.000112132,m,0.000112132
m,0.000180067,m,0.000180067
m,0.000182507,m,0.000182507
m,0.000125229,m,0.000125229
m,9.2582E-05,m,9.2582E-05
m,0.00010972,m,0.00010972
m,0.000160238,m,0.000160238
m,0.000160911,m,0.000160911
m,0.000125349,m,0.000125349
m,0.000134183,m,0.000134183
m,0.000229203,m,0.000229203
m,0.000138145,m,0.000138145
m,0.000150421,m,0.000150421
m,0.000146895,m,0.000146895
m,0.000162041,m,0.000162041
m,0.000108197,m,0.000108197
m,0.000115729,m,0.000115729
m,0.000215551,m,0.000215551
m,0.000169171,m,0.000169171
m,0.00010345,m,0.00010345
m,0.000104681,m,0.000104681
m,0.00020319,m,0.00020319
m,0.00014185,m,0.00014185
m,0.000168784,m,0.000168784
m,0.000194189,m,0.000194189
m,0.000118862,m,0.000118862
m,0.00020995,m,0.00020995
m,0.000159322,m,0.000159322
m,0.000152282,m,0.000152282
m,0.00016586,m,0.00016586
m,0.000173676,m,0.000173676
m,8.59549E-05,m,8.59549E-05
m,0.000149138,m,0.000149138
m,0.00019013,m,0.00019013
m,6.92713E-05,m,6.92713E-05
m,0.000123085,m,0.000123085
m,0.000167748,m,0.000167748
m,0.000143822,m,0.000143822
m,0.000172676,m,0.000172676
m,0.000178191,m,0.000178191
m,0.00018855,m,0.00018855
m,0.000175902,m,0.000175902
m,0.00015947,m,0.00015947
m,0.00016733,m,0.00016733
m,7.66828E-05,m,7.66828E-05
m,0.000127207,m,0.000127207
m,0.000142225,m,0.000142225
m,0.000181165,m,0.000181165
m,0.000172607,m,0.000172607
m,0.000139599,m,0.000139599
m,0.000115655,m,0.000115655
m,6.82685E-05,m,6.82685E-05
m,0.000117516,m,0.000117516
m,0.000146795,m,0.000146795
m,0.000166139,m,0.000166139
m,0.000136392,m,0.000136392
m,0.000150031,m,0.000150031
m,0.00019888,m,0.00019888
m,0.000293752,m,0.000293752
m,0.000105818,m,0.000105818
m,0.000111885,m,0.000111885
m,9.06334E-05,m,9.06334E-05
m,7.76908E-05,m,7.76908E-05
m,0.000169005,m,0.000169005
m,0.000177769,m,0.000177769
m,0.000117939,m,0.000117939
m,0.000195475,m,0.000195475
m,0.000230967,m,0.000230967
m,0.000190458,m,0.000190458
m,0.000142084,m,0.000142084
m,0.000200166,m,0.000200166
m,0.000118981,m,0.000118981
m,0.000161788,m,0.000161788
m,8.94054E-05,m,8.94054E-05
m,0.000160973,m,0.000160973
m,0.000143654,m,0.000143654
m,0.000137128,m,0.000137128
m,0.000153927,m,0.000153927
m,0.000109901,m,0.000109901
m,0.000154262,m,0.000154262
m,0.000157924,m,0.000157924
m,0.000207076,m,0.000207076
m,0.00018564,m,0.00018564
m,0.00017559,m,0.00017559
m,0.000150254,m,0.000150254
m,0.000176355,m,0.000176355
m,0.000135909,m,0.000135909
m,0.000184899,m,0.000184899
m,0.000145382,m,0.000145382
m,0.000209742,m,0.000209742
m,0.000135765,m,0.000135765
m,0.000151025,m,0.000151025
m,9.53695E-05,m,9.53695E-05
m,0.000170597,m,0.000170597
m,8.81162E-05,m,8.81162E-05
m,0.000214619,m,0.000214619
m,0.000167415,m,0.000167415
m,0.000117297,m,0.000117297
m,0.00019334,m,0.00019334
m,0.000132578,m,0.000132578
m,0.000169847,m,0.000169847
m,0.000135687,m,0.000135687
m,0.000170178,m,0.000170178
m,0.000116744,m,0.000116744
m,0.000139334,m,0.000139334
m,0.000164399,m,0.000164399
m,0.000103669,m,0.000103669
m,0.000167952,m,0.000167952
m,0.000210925,m,0.000210925
m,0.000232949,m,0.000232949
m,0.0001021,m,0.0001021
m,0.000112018,m,0.000112018
m,0.000164836,m,0.000164836
m,0.000121118,m,0.000121118
m,0.000134155,m,0.000134155
m,9.20237E-05,m,9.20237E-05
m,0.000181071,m,0.000181071
m,0.000113121,m,0.000113121
m,8.50842E-05,m,8.50842E-05
m,0.000104397,m,0.000104397
m,0.000129487,m,0.000129487
m,0.000166447,m,0.000166447
m,0.000164231,m,0.000164231
m,0.000172841,m,0.000172841
m,0.000151448,m,0.000151448
m,0.000114928,m,0.000114928
m,0.000166528,m,0.000166528
m,0.000120674,m,0.000120674
m,0.000206661,m,0.000206661
m,0.00020352,m,0.00020352
m,0.000163029,m,0.000163029
m,0.000154427,m,0.000154427
m,0.000155134,m,0.000155134
m,0.000164957,m,0.000164957
m,0.000109705,m,0.000109705
m,0.000180714,m,0.000180714
m,0.000132792,m,0.000132792
m,8.69759E-05,m,8.69759E-05
m,0.000121025,m,0.000121025
m,0.000197528,m,0.000197528
m,0.000141294,m,0.000141294
m,0.00014683,m,0.00014683
m,0.000105896,m,0.000105896
m,0.000230041,m,0.000230041
m,0.000122326,m,0.000122326
m,0.000164449,m,0.000164449
m,0.000168497,m,0.000168497
m,0.000150809,m,0.000150809
m,0.000204897,m,0.000204897
m,0.000224986,m,0.000224986
m,0.00010456,m,0.00010456
m,0.000127575,m,0.000127575
m,0.000204559,m,0.000204559
m,0.000122098,m,0.000122098
m,0.000148453,m,0.000148453
m,0.00016475,m,0.00016475
m,0.000155364,m,0.000155364
m,0.000176704,m,0.000176704
m,0.000131774,m,0.000131774
m,0.00015369,m,0.00015369
m,0.000122489,m,0.000122489
m,0.000138788,m,0.000138788
m,0.00015704,m,0.00015704
m,0.000195121,m,0.000195121
m,0.000101419,m,0.000101419
m,0.000126862,m,0.000126862
m,0.000145309,m,0.000145309
m,0.000115175,m,0.000115175
m,0.000183165,m,0.000183165
m,0.000165692,m,0.000165692
m,0.000106832,m,0.000106832
m,0.000128527,m,0.000128527
m,0.000178432,m,0.000178432
m,0.00012501,m,0.00012501
m,0.000188048,m,0.000188048
m,0.000124096,m,0.000124096
m,0.000161311,m,0.000161311
m,0.000124096,m,0.000124096
m,0.00018967,m,0.00018967
m,0.000135039,m,0.000135039
m,0.000203829,m,0.000203829
m,0.000265392,m,0.000265392
m,0.000201497,m,0.000201497
m,0.000163194,m,0.000163194
m,0.000176916,m,0.000176916
m,0.000133444,m,0.000133444
m,0.000125179,m,0.000125179
m,0.000165665,m,0.000165665
m,0.000105825,m,0.000105825
m,0.000126139,m,0.000126139
m,0.000142209,m,0.000142209
m,0.000139302,m,0.000139302
m,0.000115679,m,0.000115679
m,0.000107903,m,0.000107903
m,0.00017902,m,0.00017902
m,0.000177448,m,0.000177448
m,0.000133425,m,0.000133425
m,0.000178362,m,0.000178362
m,0.000151908,m,0.000151908
m,0.000132706,m,0.000132706
m,0.000157629,m,0.000157629
m,0.000171993,m,0.000171993
m,0.000145998,m,0.000145998
m,5.39037E-05,m,5.39037E-05
m,0.000142129,m,0.000142129
m,0.000184951,m,0.000184951
m,0.000163734,m,0.000163734
m,0.000139149,m,0.000139149
m,0.000149023,m,0.000149023
m,0.000205061,m,0.000205061
m,0.000198412,m,0.000198412
m,0.00018445,m,0.00018445
m,0.000122926,m,0.000122926
m,0.00019303,m,0.00019303
m,0.00013071,m,0.00013071
m,0.000148117,m,0.000148117
m,0.000186298,m,0.000186298
m,0.000100985,m,0.000100985
m,0.000138008,m,0.000138008
m,0.000121258,m,0.000121258
m,0.000171113,m,0.000171113
m,0.000119466,m,0.000119466
m,0.000144339,m,0.000144339
m,0.000131504,m,0.000131504
m,0.000180269,m,0.000180269
m,0.000208129,m,0.000208129
m,0.000115738,m,0.000115738
m,0.000180616,m,0.000180616
m,0.000141553,m,0.000141553
m,0.000127026,m,0.000127026
m,0.00024296,m,0.00024296
m,0.00014162,m,0.00014162
m,0.000174497,m,0.000174497
m,0.000158975,m,0.000158975
m,0.00011455,m,0.00011455
m,0.000173032,m,0.000173032
m,0.000145785,m,0.000145785
m,0.000121513,m,0.000121513
m,0.000149631,m,0.000149631
m,8.74967E-05,m,8.74967E-05
m,0.000163765,m,0.000163765
m,0.000119791,m,0.000119791
m,0.000141488,m,0.000141488
m,9.58213E-05,m,9.58213E-05
m,0.000165975,m,0.000165975
m,0.000104721,m,0.000104721
m,0.000181005,m,0.000181005
m,0.000132897,m,0.000132897
m,0.000130569,m,0.000130569
m,0.000157722,m,0.000157722
m,0.000190107,m,0.000190107
m,0.000184116,m,0.000184116
m,0.000105903,m,0.000105903
m,0.00019502,m,0.00019502
m,0.000199713,m,0.000199713
m,0.000164762,m,0.000164762
m,0.000236837,m,0.000236837
m,0.000149113,m,0.000149113
m,0.000167994,m,0.000167994
m,0.000118161,m,0.000118161
m,0.0001334,m,0.0001334
m,0.000208507,m,0.000208507
m,0.000178635,m,0.000178635
m,9.44808E-05,m,9.44808E-05
m,0.000130825,m,0.000130825
m,9.04347E-05,m,9.04347E-05
m,0.000181991,m,0.000181991
m,0.000106416,m,0.000106416
m,0.000166951,m,0.000166951
m,0.000106769,m,0.000106769
m,0.00017747,m,0.00017747
m,0.000171782,m,0.000171782
m,0.000128986,m,0.000128986
m,0.000159005,m,0.000159005
m,0.000129273,m,0.000129273
m,0.000147462,m,0.000147462
m,0.000138546,m,0.000138546
m,0.000177165,m,0.000177165
m,0.000201743,m,0.000201743
m,0.000181745,m,0.000181745
m,0.000162168,m,0.000162168
m,0.000210843,m,0.000210843
m,0.000209144,m,0.000209144
m,0.000225301,m,0.000225301
m,0.000205461,m,0.000205461
m,0.00016675,m,0.00016675
m,0.000132324,m,0.000132324
m,0.000122075,m,0.000122075
m,0.000137691,m,0.000137691
m,0.00015625,m,0.00015625
m,0.000141352,m,0.000141352
m,0.000164483,m,0.000164483
m,0.000148751,m,0.000148751
m,0.000123145,m,0.000123145
m,0.00013813,m,0.00013813
m,0.000162395,m,0.000162395
m,0.00012316,m,0.00012316
m,0.000130687,m,0.000130687
m,0.000199345,m,0.000199345
m,0.000179176,m,0.000179176
m,0.000144972,m,0.000144972
m,8.45853E-05,m,8.45853E-05
m,0.000209427,m,0.000209427
m,0.000159421,m,0.000159421
m,9.38521E-05,m,9.38521E-05
m,0.000176219,m,0.000176219
m,0.000117736,m,0.000117736
m,0.000141676,m,0.000141676
m,0.000167091,m,0.000167091
m,0.000155253,m,0.000155253
m,0.000186012,m,0.000186012
m,0.000113904,m,0.000113904
m,0.000169081,m,0.000169081
m,0.000164163,m,0.000164163
m,0.000188161,m,0.000188161
m,0.000195001,m,0.000195001
m,0.000197394,m,0.000197394
m,0.000133056,m,0.000133056
m,0.000134196,m,0.000134196
m,0.00015915,m,0.00015915
m,0.000153806,m,0.000153806
m,0.000170824,m,0.000170824
m,0.000159828,m,0.000159828
m,0.000139681,m,0.000139681
m,0.000234333,m,0.000234333
m,0.000192605,m,0.000192605
m,0.000116761,m,0.000116761
m,0.000104599,m,0.000104599
m,0.00014273,m,0.00014273
m,0.000172215,m,0.000172215
m,0.000178025,m,0.000178025
m,0.000133811,m,0.000133811
m,0.000114371,m,0.000114371
m,0.000138619,m,0.000138619
m,0.000184458,m,0.000184458
m,8.56639E-05,m,8.56639E-05
m,0.000173269,m,0.000173269
m,0.000176604,m,0.000176604
m,0.000196172,m,0.000196172
m,0.000150492,m,0.000150492
m,0.000173147,m,0.000173147
m,0.000105491,m,0.000105491
m,0.000208348,m,0.000208348
m,0.000170389,m,0.000170389
m,0.000118074,m,0.000118074
m,0.000203429,m,0.000203429
m,0.000180231,m,0.000180231
m,0.000191672,m,0.000191672
m,0.000198503,m,0.000198503
m,9.81314E-05,m,9.81314E-05
m,0.000104251,m,0.000104251
m,0.000157249,m,0.000157249
m,0.000144983,m,0.000144983
m,0.000109282,m,0.000109282
m,0.000148364,m,0.000148364
m,0.000109521,m,0.000109521
m,0.000188085,m,0.000188085
m,0.000124517,m,0.000124517
m,0.000181742,m,0.000181742
m,0.00012016,m,0.00012016
m,0.000130488,m,0.000130488
m,5.22331E-05,m,5.22331E-05
m,0.000205278,m,0.000205278
m,0.000146698,m,0.000146698
m,0.000126234,m,0.000126234
m,0.0001339,m,0.0001339
m,0.000183785,m,0.000183785
m,0.00013216,m,0.00013216
m,0.000203889,m,0.000203889
m,0.000133928,m,0.000133928
m,0.000172543,m,0.000172543
m,0.000180103,m,0.000180103
m,0.000149196,m,0.000149196
m,0.000123051,m,0.000123051
m,0.000161507,m,0.000161507
m,9.88327E-05,m,9.88327E-05
m,0.000176246,m,0.000176246
m,0.000131404,m,0.000131404
m,0.000142337,m,0.000142337
m,0.000131899,m,0.000131899
m,0.000150781,m,0.000150781
m,0.000147246,m,0.000147246
m,0.000210622,m,0.000210622
m,0.000174404,m,0.000174404
m,0.000206359,m,0.000206359
m,8.23668E-05,m,8.23668E-05
m,0.000111043,m,0.000111043
m,0.000147931,m,0.000147931
m,0.00023128,m,0.00023128
m,0.000132744,m,0.000132744
m,0.000151214,m,0.000151214
m,0.000145742,m,0.000145742
m,0.000160086,m,0.000160086
m,0.000177873,m,0.000177873
m,0.000151879,m,0.000151879
m,0.000218504,m,0.000218504
m,0.000141109,m,0.000141109
m,0.000229821,m,0.000229821
m,0.000220318,m,0.000220318
m,0.000160199,m,0.000160199
m,0.000173177,m,0.000173177
m,0.000133008,m,0.000133008
m,0.000149852,m,0.000149852
m,0.000140302,m,0.000140302
m,0.000127855,m,0.000127855
m,0.000158837,m,0.000158837
m,0.000165807,m,0.000165807
m,0.000206957,m,0.000206957
m,0.000203914,m,0.000203914
m,0.000108561,m,0.000108561
m,0.000159215,m,0.000159215
m,0.000140023,m,0.000140023
m,0.000167208,m,0.000167208
m,0.00015346,m,0.00015346
m,0.000141366,m,0.000141366
m,0.000165731,m,0.000165731
m,0.000190096,m,0.000190096
m,0.000123354,m,0.000123354
m,0.000200494,m,0.000200494
m,0.000183548,m,0.000183548
m,0.00016518,m,0.00016518
m,0.000114885,m,0.000114885
m,9.26446E-05,m,9.26446E-05
m,0.000123496,m,0.000123496
m,0.000118873,m,0.000118873
m,0.000160399,m,0.000160399
m,0.000120945,m,0.000120945
m,0.000182233,m,0.000182233
m,0.000150609,m,0.000150609
m,0.000139642,m,0.000139642
m,0.000157091,m,0.000157091
m,0.000136684,m,0.000136684
m,0.00015452,m,0.00015452
m,0.000121676,m,0.000121676
m,0.000122762,m,0.000122762
m,0.000110378,m,0.000110378
m,0.000166763,m,0.000166763
m,0.000183219,m,0.000183219
m,0.000183564,m,0.000183564
m,0.000114441,m,0.000114441
m,0.000144013,m,0.000144013
m,0.000124085,m,0.000124085
m,0.000179108,m,0.000179108
m,0.000155149,m,0.000155149
m,0.000164331,m,0.000164331
m,0.000150785,m,0.000150785
m,0.00021421,m,0.00021421
m,0.000130835,m,0.000130835
m,0.00017845,m,0.00017845
m,0.000150642,m,0.000150642
m,0.000258828,m,0.000258828
m,0.000161828,m,0.000161828
m,0.000118826,m,0.000118826
m,0.000105808,m,0.000105808
m,0.000171262,m,0.000171262
m,0.000151547,m,0.000151547
m,0.000128583,m,0.000128583
m,0.000166682,m,0.000166682
m,0.0001428,m,0.0001428
m,0.000135242,m,0.000135242
m,0.000204255,m,0.000204255
m,0.000116722,m,0.000116722
m,0.000130074,m,0.000130074
m,0.000163516,m,0.000163516
m,0.000153404,m,0.000153404
m,0.000143311,m,0.000143311
m,0.000108932,m,0.000108932
m,0.000180412,m,0.000180412
