cond.s.m,echo.1.3,cond.p.m,echo.p.3
s,0.000128824,p,0.000386473
s,0.00011831,p,0.00035493
s,9.32031E-05,p,0.000279609
s,0.000125497,p,0.00037649
s,0.000117895,p,0.000353684
s,0.000117563,p,0.000352689
s,0.000109457,p,0.000328372
s,0.000116391,p,0.000349173
s,0.000109194,p,0.000327582
s,0.000107094,p,0.000321283
s,0.000111109,p,0.000333326
s,0.000110776,p,0.000332327
s,0.000116796,p,0.000350389
s,0.000115741,p,0.000347222
s,0.000114503,p,0.00034351
s,0.000130963,p,0.000392888
s,0.000117419,p,0.000352258
s,0.000120045,p,0.000360136
s,0.000110676,p,0.000332027
s,0.000121119,p,0.000363356
s,0.00012046,p,0.00036138
s,9.79159E-05,p,0.000293748
s,0.000116851,p,0.000350553
s,0.00012125,p,0.00036375
s,0.000109971,p,0.000329912
s,0.000116443,p,0.000349329
s,9.00794E-05,p,0.000270238
s,9.84786E-05,p,0.000295436
s,0.000122137,p,0.00036641
s,0.000111134,p,0.000333401
s,0.000105421,p,0.000316263
s,0.000115862,p,0.000347586
s,0.00012221,p,0.000366629
s,0.000109479,p,0.000328437
s,8.67524E-05,p,0.000260257
s,9.12528E-05,p,0.000273759
s,0.000103376,p,0.000310127
s,9.96801E-05,p,0.00029904
s,0.000100733,p,0.000302199
s,0.000142632,p,0.000427895
s,9.53152E-05,p,0.000285946
s,0.000105309,p,0.000315927
s,0.000107402,p,0.000322207
s,0.000112679,p,0.000338036
s,0.000120715,p,0.000362144
s,0.000111759,p,0.000335277
s,0.000132993,p,0.00039898
s,9.2661E-05,p,0.000277983
s,0.000107916,p,0.000323748
s,9.39257E-05,p,0.000281777
s,9.97049E-05,p,0.000299115
s,9.89754E-05,p,0.000296926
s,0.000118544,p,0.000355631
s,0.00014217,p,0.000426511
s,0.00011186,p,0.000335581
s,0.000107779,p,0.000323336
s,0.000104225,p,0.000312676
s,0.000122927,p,0.000368781
s,0.000118409,p,0.000355227
s,0.000124475,p,0.000373424
s,0.000120293,p,0.000360879
s,0.000104356,p,0.000313067
s,0.000115129,p,0.000345386
s,0.000113243,p,0.00033973
s,0.000110621,p,0.000331863
s,9.79455E-05,p,0.000293837
s,9.86017E-05,p,0.000295805
s,0.000120749,p,0.000362247
s,0.000106438,p,0.000319315
s,0.000102065,p,0.000306195
s,0.00012454,p,0.000373619
s,0.000115557,p,0.000346672
s,0.000120122,p,0.000360366
s,0.000112569,p,0.000337708
s,9.69771E-05,p,0.000290931
s,9.85456E-05,p,0.000295637
s,0.000128347,p,0.000385041
s,0.000118643,p,0.000355929
s,9.51576E-05,p,0.000285473
s,0.000118223,p,0.000354668
s,0.000106891,p,0.000320673
s,0.00013803,p,0.00041409
s,0.000112457,p,0.000337372
s,0.000133065,p,0.000399195
s,0.000105971,p,0.000317914
s,0.000124112,p,0.000372337
s,0.000119864,p,0.000359592
s,0.000100276,p,0.000300828
s,0.00012681,p,0.000380431
s,0.000132438,p,0.000397315
s,0.000109563,p,0.00032869
s,0.000102188,p,0.000306563
s,0.000112604,p,0.000337812
s,0.000106768,p,0.000320303
s,0.000119954,p,0.000359861
s,0.000110353,p,0.00033106
s,0.000134957,p,0.000404872
s,0.00011746,p,0.00035238
s,9.70338E-05,p,0.000291101
s,0.000123069,p,0.000369206
s,9.2589E-05,p,0.000277767
s,0.000117202,p,0.000351605
s,0.00011562,p,0.000346861
s,0.000104222,p,0.000312667
s,0.000101995,p,0.000305985
s,0.000137665,p,0.000412996
s,0.000112119,p,0.000336358
s,0.000123826,p,0.000371477
s,0.000126453,p,0.000379358
s,0.000114005,p,0.000342015
s,0.000120274,p,0.000360823
s,0.000111863,p,0.000335589
s,0.000106108,p,0.000318323
s,0.000124831,p,0.000374494
s,0.000105076,p,0.000315229
s,0.000109158,p,0.000327474
s,0.000118408,p,0.000355225
s,0.000117974,p,0.000353921
s,0.00010433,p,0.00031299
s,8.09074E-05,p,0.000242722
s,0.000114494,p,0.000343481
s,0.00012507,p,0.00037521
s,0.000135144,p,0.000405431
s,0.000107749,p,0.000323246
s,0.00011722,p,0.000351659
s,0.000124237,p,0.000372711
s,0.00012021,p,0.00036063
s,0.000112176,p,0.000336528
s,0.00011085,p,0.000332549
s,9.08231E-05,p,0.000272469
s,0.000117323,p,0.00035197
s,0.000123586,p,0.000370757
s,0.000114367,p,0.0003431
s,9.78295E-05,p,0.000293488
s,0.000105064,p,0.000315191
s,0.000117326,p,0.000351979
s,0.000115082,p,0.000345247
s,0.000103328,p,0.000309983
s,9.40529E-05,p,0.000282159
s,9.99113E-05,p,0.000299734
s,9.21276E-05,p,0.000276383
s,0.00012274,p,0.000368221
s,0.000110336,p,0.000331007
s,0.000118775,p,0.000356325
s,0.000112447,p,0.000337342
s,0.000110476,p,0.000331428
s,9.88459E-05,p,0.000296538
s,0.000121695,p,0.000365086
s,9.85729E-05,p,0.000295719
s,0.000100416,p,0.000301247
s,0.000124778,p,0.000374333
s,9.35048E-05,p,0.000280514
s,0.000112547,p,0.000337641
s,0.000112438,p,0.000337313
s,0.000115585,p,0.000346754
s,0.000124505,p,0.000373515
s,0.000112243,p,0.00033673
s,8.24306E-05,p,0.000247292
s,0.000108442,p,0.000325327
s,0.000102958,p,0.000308875
s,0.000107483,p,0.00032245
s,0.000109144,p,0.000327433
s,9.50223E-05,p,0.000285067
s,0.000121854,p,0.000365562
s,0.000115759,p,0.000347278
s,0.000121066,p,0.000363198
s,9.74062E-05,p,0.000292219
s,0.000129238,p,0.000387715
s,0.000117204,p,0.000351612
s,0.000114842,p,0.000344526
s,0.000113047,p,0.000339141
s,0.000107456,p,0.000322368
s,0.000109066,p,0.000327198
s,0.000123751,p,0.000371253
s,0.000117735,p,0.000353204
s,0.000122017,p,0.00036605
s,0.000128588,p,0.000385765
s,0.000105428,p,0.000316285
s,0.000120092,p,0.000360276
s,0.000128891,p,0.000386673
s,0.000107384,p,0.000322152
s,9.1367E-05,p,0.000274101
s,0.000130917,p,0.000392751
s,0.000102838,p,0.000308515
s,0.000116161,p,0.000348483
s,0.000123351,p,0.000370052
s,0.000104743,p,0.000314229
s,0.000121644,p,0.000364933
s,0.000101862,p,0.000305586
s,8.15197E-05,p,0.000244559
s,0.0001235,p,0.000370501
s,0.000124273,p,0.00037282
s,9.85075E-05,p,0.000295523
s,0.000135135,p,0.000405406
s,0.000101418,p,0.000304253
s,0.000120195,p,0.000360585
s,0.000109278,p,0.000327834
s,0.000117572,p,0.000352717
s,0.000126011,p,0.000378033
s,0.000110622,p,0.000331866
s,0.0001073,p,0.0003219
s,0.000121006,p,0.000363019
s,0.000135796,p,0.000407389
s,9.23177E-05,p,0.000276953
s,0.000101666,p,0.000304998
s,0.000108885,p,0.000326654
s,0.000121582,p,0.000364746
s,0.000124625,p,0.000373874
s,9.29121E-05,p,0.000278736
s,0.000113071,p,0.000339213
s,0.00011717,p,0.000351509
s,0.000123736,p,0.000371208
s,9.81085E-05,p,0.000294326
s,0.000106316,p,0.000318947
s,0.000105459,p,0.000316376
s,0.000131226,p,0.000393677
s,7.83326E-05,p,0.000234998
s,0.000124355,p,0.000373065
s,0.000100565,p,0.000301696
s,0.000113034,p,0.000339101
s,0.000128337,p,0.000385012
s,0.000106811,p,0.000320434
s,0.000114209,p,0.000342627
s,0.000150574,p,0.000451722
s,0.000118036,p,0.000354109
s,0.000112568,p,0.000337704
s,0.000105608,p,0.000316825
s,0.000102221,p,0.000306663
s,8.80822E-05,p,0.000264247
s,0.000123507,p,0.00037052
s,0.000111319,p,0.000333957
s,0.00011437,p,0.000343109
s,0.000100196,p,0.000300587
s,0.00013814,p,0.00041442
s,0.000112098,p,0.000336293
s,0.000107401,p,0.000322204
s,0.000102871,p,0.000308613
s,0.0001019,p,0.0003057
s,0.000104082,p,0.000312245
s,0.000107313,p,0.000321938
s,9.6929E-05,p,0.000290787
s,0.000110994,p,0.000332982
s,0.000118486,p,0.000355458
s,0.000129789,p,0.000389368
s,0.000139126,p,0.000417377
s,0.000116637,p,0.000349912
s,0.000105758,p,0.000317274
s,0.000108341,p,0.000325022
s,0.000122086,p,0.000366258
s,8.03293E-05,p,0.000240988
s,9.34519E-05,p,0.000280356
s,0.000113701,p,0.000341103
s,0.000112995,p,0.000338984
s,9.3215E-05,p,0.000279645
s,0.00012002,p,0.000360059
s,0.000116237,p,0.000348711
s,0.000114762,p,0.000344287
s,9.18684E-05,p,0.000275605
s,0.000134596,p,0.000403789
s,0.000128156,p,0.000384467
s,8.64408E-05,p,0.000259322
s,0.000122464,p,0.000367393
s,0.00011014,p,0.000330419
s,0.000111719,p,0.000335156
s,0.000118245,p,0.000354734
s,0.000113843,p,0.000341529
s,9.81217E-05,p,0.000294365
s,0.000115501,p,0.000346502
s,0.00014107,p,0.000423209
s,0.000122806,p,0.000368418
s,0.00011978,p,0.00035934
s,0.000117043,p,0.000351129
s,0.000124685,p,0.000374055
s,0.000115018,p,0.000345053
s,0.000101544,p,0.000304632
s,0.00011031,p,0.00033093
s,0.000123896,p,0.000371689
s,0.000133158,p,0.000399474
s,0.000111771,p,0.000335312
s,0.000117822,p,0.000353465
s,9.8364E-05,p,0.000295092
s,0.000130068,p,0.000390205
s,0.000106477,p,0.000319431
s,0.000106963,p,0.000320888
s,0.000117201,p,0.000351604
s,0.000111591,p,0.000334773
s,0.000120094,p,0.000360281
s,9.67557E-05,p,0.000290267
s,9.89605E-05,p,0.000296881
s,0.000111939,p,0.000335816
s,0.000126579,p,0.000379737
s,0.000128584,p,0.000385751
s,0.00010712,p,0.000321361
s,0.000105193,p,0.000315579
s,0.000104739,p,0.000314217
s,0.000119934,p,0.000359801
s,0.000108092,p,0.000324277
s,0.000118223,p,0.000354669
s,0.000102774,p,0.000308322
s,0.000129028,p,0.000387084
s,9.79242E-05,p,0.000293773
s,0.000104554,p,0.000313662
s,0.000130449,p,0.000391346
s,0.000102489,p,0.000307466
s,0.00011195,p,0.00033585
s,9.86703E-05,p,0.000296011
s,0.000119324,p,0.000357973
s,9.73499E-05,p,0.00029205
s,0.000102201,p,0.000306602
s,0.000102157,p,0.000306472
s,0.000101449,p,0.000304347
s,0.000149811,p,0.000449432
s,0.000104735,p,0.000314206
s,0.000105714,p,0.000317143
s,0.000119825,p,0.000359475
s,0.00012316,p,0.00036948
s,0.000100013,p,0.000300038
s,0.000136668,p,0.000410005
s,0.000128474,p,0.000385422
s,0.000121152,p,0.000363457
s,0.000109112,p,0.000327335
s,0.000112344,p,0.000337033
s,0.000108691,p,0.000326072
s,0.000106252,p,0.000318756
s,0.000100752,p,0.000302256
s,0.000110848,p,0.000332545
s,0.000111979,p,0.000335937
s,0.000107322,p,0.000321965
s,0.000112841,p,0.000338524
s,0.000112803,p,0.000338409
s,0.000111783,p,0.000335349
s,0.000133388,p,0.000400164
s,0.000119602,p,0.000358805
s,0.000106584,p,0.000319753
s,8.99429E-05,p,0.000269829
s,0.000116832,p,0.000350497
s,0.000119515,p,0.000358544
s,0.000124884,p,0.000374653
s,0.000139245,p,0.000417736
s,0.000126134,p,0.000378402
s,0.000103038,p,0.000309114
s,9.37364E-05,p,0.000281209
s,0.000118303,p,0.00035491
s,0.000120114,p,0.000360341
s,0.00013279,p,0.000398371
s,0.000141938,p,0.000425815
s,9.8088E-05,p,0.000294264
s,0.000111768,p,0.000335303
s,0.000109497,p,0.000328492
s,0.000104943,p,0.000314829
s,0.000122936,p,0.000368808
s,0.000128481,p,0.000385444
s,0.000116011,p,0.000348032
s,0.000116301,p,0.000348903
s,0.000131498,p,0.000394494
s,0.000133943,p,0.000401828
s,0.000103427,p,0.000310281
s,0.00012401,p,0.00037203
s,9.972E-05,p,0.00029916
s,0.000100627,p,0.000301881
s,9.36821E-05,p,0.000281046
s,0.00010889,p,0.000326669
s,0.000109792,p,0.000329377
s,0.000122058,p,0.000366173
s,0.000125936,p,0.000377808
s,0.000115281,p,0.000345842
s,0.000107744,p,0.000323233
s,0.000111348,p,0.000334045
s,0.000119203,p,0.00035761
s,0.00011761,p,0.000352831
s,0.000104766,p,0.000314297
s,9.54326E-05,p,0.000286298
s,0.000117193,p,0.000351579
s,0.000132109,p,0.000396327
s,0.000122963,p,0.000368888
s,0.000104314,p,0.000312942
s,0.000125346,p,0.000376039
s,9.52597E-05,p,0.000285779
s,0.000136056,p,0.000408168
s,9.63628E-05,p,0.000289088
s,0.000112413,p,0.000337239
s,0.000116592,p,0.000349776
s,0.000110023,p,0.000330068
s,0.000113659,p,0.000340977
s,0.000104367,p,0.0003131
s,0.000123169,p,0.000369506
s,0.000119435,p,0.000358306
s,0.00011204,p,0.000336119
s,0.000114429,p,0.000343286
s,0.000101528,p,0.000304583
s,9.86817E-05,p,0.000296045
s,0.000103805,p,0.000311414
s,0.000130742,p,0.000392227
s,0.000118,p,0.000354
s,0.00010322,p,0.000309661
s,0.000119405,p,0.000358214
s,0.000115015,p,0.000345044
s,0.000106262,p,0.000318787
s,8.99355E-05,p,0.000269807
s,0.000102723,p,0.000308169
s,9.39572E-05,p,0.000281871
s,0.000120726,p,0.000362179
s,0.000111955,p,0.000335864
s,0.000123634,p,0.000370903
s,0.000114032,p,0.000342097
s,0.000111055,p,0.000333164
s,7.65388E-05,p,0.000229616
s,0.000136966,p,0.000410899
s,0.000126791,p,0.000380372
s,0.000118338,p,0.000355015
s,0.000134945,p,0.000404836
s,0.000113242,p,0.000339727
s,0.000116707,p,0.000350121
s,9.93888E-05,p,0.000298166
s,0.000116355,p,0.000349064
s,0.000112188,p,0.000336563
s,0.00010595,p,0.000317851
s,9.74992E-05,p,0.000292497
s,0.000135247,p,0.000405741
s,0.000103241,p,0.000309723
s,0.000116176,p,0.000348528
s,9.64643E-05,p,0.000289393
s,0.000119696,p,0.000359087
s,0.0001049,p,0.000314699
s,0.000116287,p,0.000348862
s,0.000107332,p,0.000321995
s,0.000112312,p,0.000336935
s,0.000121009,p,0.000363028
s,0.000122017,p,0.000366051
s,0.000105533,p,0.0003166
s,0.000132695,p,0.000398086
s,0.000114656,p,0.000343969
s,0.000129844,p,0.000389532
s,0.000102725,p,0.000308174
s,9.96282E-05,p,0.000298885
s,0.000115569,p,0.000346708
s,0.000117258,p,0.000351775
s,0.000112556,p,0.000337667
s,0.000124941,p,0.000374822
s,0.000105942,p,0.000317825
s,0.000105844,p,0.000317533
s,0.000127577,p,0.000382732
s,0.000104487,p,0.00031346
s,0.000117254,p,0.000351761
s,0.000114501,p,0.000343504
s,0.000126978,p,0.000380933
s,0.000132977,p,0.000398932
s,0.00011404,p,0.000342121
s,0.000104123,p,0.000312369
s,0.000115593,p,0.00034678
s,0.000111499,p,0.000334497
s,0.000118828,p,0.000356485
s,0.000103758,p,0.000311275
s,8.79702E-05,p,0.000263911
s,0.000101254,p,0.000303762
s,0.000126109,p,0.000378326
s,0.000118162,p,0.000354487
s,9.52159E-05,p,0.000285648
s,0.000110649,p,0.000331946
s,0.000115136,p,0.000345408
s,0.000140437,p,0.000421312
s,0.000110521,p,0.000331563
s,0.000126495,p,0.000379484
s,0.000119394,p,0.000358182
s,8.79674E-05,p,0.000263902
s,0.000107153,p,0.00032146
s,0.000121834,p,0.000365501
s,0.000106278,p,0.000318834
s,0.000125941,p,0.000377822
s,7.80944E-05,p,0.000234283
s,0.000105346,p,0.000316039
s,0.000108355,p,0.000325066
s,0.00011087,p,0.00033261
s,0.000120645,p,0.000361936
s,9.53609E-05,p,0.000286083
s,0.000117846,p,0.000353539
s,0.000113026,p,0.000339078
s,0.00010882,p,0.000326461
s,9.71351E-05,p,0.000291405
s,0.00011772,p,0.000353161
s,0.000121322,p,0.000363966
s,0.000114411,p,0.000343232
s,9.95496E-05,p,0.000298649
s,0.000133433,p,0.000400298
s,0.000123643,p,0.00037093
s,0.000117356,p,0.000352067
s,0.000118468,p,0.000355403
s,0.000110607,p,0.00033182
s,0.00011174,p,0.000335221
s,9.9005E-05,p,0.000297015
s,9.55608E-05,p,0.000286682
s,0.000120299,p,0.000360898
s,0.000127507,p,0.000382522
s,9.78709E-05,p,0.000293613
s,0.000113736,p,0.000341207
s,0.000113137,p,0.000339411
s,0.000135234,p,0.000405702
s,0.000141969,p,0.000425906
s,0.000106255,p,0.000318765
s,0.000107465,p,0.000322396
s,0.000129989,p,0.000389966
s,0.000108115,p,0.000324345
s,0.000119979,p,0.000359936
s,0.000123142,p,0.000369425
s,0.000120152,p,0.000360455
s,0.000127316,p,0.000381947
s,0.000103438,p,0.000310314
s,8.77737E-05,p,0.000263321
s,0.000107952,p,0.000323855
s,0.000101888,p,0.000305664
s,0.000124951,p,0.000374853
s,0.000106699,p,0.000320096
s,9.95487E-05,p,0.000298646
s,0.000137672,p,0.000413017
s,0.000131657,p,0.000394971
s,0.000125573,p,0.000376719
s,0.000104329,p,0.000312987
s,0.000105324,p,0.000315973
s,0.000106838,p,0.000320514
s,0.000112465,p,0.000337394
s,0.000103061,p,0.000309183
s,0.000108702,p,0.000326105
s,9.90063E-05,p,0.000297019
s,0.000108346,p,0.000325037
s,0.000112014,p,0.000336041
s,0.000124632,p,0.000373896
s,0.000106134,p,0.000318402
s,0.000109524,p,0.000328573
s,0.000125176,p,0.000375529
s,0.000117444,p,0.000352333
s,9.55162E-05,p,0.000286549
s,0.000119029,p,0.000357088
s,0.000101257,p,0.000303771
s,0.000104606,p,0.000313817
s,0.000107207,p,0.00032162
s,0.000108323,p,0.00032497
s,0.000116504,p,0.000349511
s,0.000112648,p,0.000337944
s,0.000133463,p,0.000400389
s,0.000106605,p,0.000319814
s,0.000112465,p,0.000337396
s,0.000131222,p,0.000393667
s,0.000118,p,0.000354
s,0.000110347,p,0.00033104
s,0.000106472,p,0.000319417
s,9.41554E-05,p,0.000282466
s,0.000112692,p,0.000338077
s,0.000123135,p,0.000369404
s,0.000114023,p,0.000342068
s,0.000111423,p,0.000334268
s,0.000103066,p,0.000309197
s,0.000104488,p,0.000313463
s,0.000108965,p,0.000326896
s,8.25596E-05,p,0.000247679
s,0.000112263,p,0.000336789
s,0.000118964,p,0.000356893
s,0.000128165,p,0.000384494
s,0.000120831,p,0.000362494
s,0.000123343,p,0.000370028
s,0.000127195,p,0.000381585
s,0.000101769,p,0.000305307
s,0.00010326,p,0.00030978
s,9.20924E-05,p,0.000276277
s,0.000121447,p,0.000364342
s,9.70304E-05,p,0.000291091
s,0.000119986,p,0.000359958
s,0.000114254,p,0.000342763
s,0.000108365,p,0.000325094
s,0.000111299,p,0.000333898
s,0.000112388,p,0.000337165
s,0.000108418,p,0.000325253
s,9.84198E-05,p,0.000295259
s,0.000103176,p,0.000309527
s,0.000121695,p,0.000365085
s,0.000110058,p,0.000330173
s,9.9938E-05,p,0.000299814
s,9.29416E-05,p,0.000278825
s,0.000125215,p,0.000375644
s,0.000115452,p,0.000346355
s,0.000127598,p,0.000382795
s,9.85746E-05,p,0.000295724
s,0.000113412,p,0.000340237
s,0.000134932,p,0.000404796
s,0.000101452,p,0.000304357
s,0.000118776,p,0.000356327
s,9.39499E-05,p,0.00028185
s,0.000115415,p,0.000346246
s,0.000108102,p,0.000324307
s,0.000109306,p,0.000327919
s,9.65256E-05,p,0.000289577
s,0.00011264,p,0.000337919
s,0.000125866,p,0.000377599
s,0.000117369,p,0.000352106
s,0.000117363,p,0.000352089
s,0.000115406,p,0.000346217
s,0.000107851,p,0.000323552
s,9.27871E-05,p,0.000278361
s,0.000109354,p,0.000328063
s,0.000121137,p,0.000363412
s,0.000118172,p,0.000354516
s,0.00010996,p,0.00032988
s,0.000115811,p,0.000347433
s,0.000115682,p,0.000347046
s,8.66561E-05,p,0.000259968
s,0.000119521,p,0.000358564
s,0.000128301,p,0.000384903
s,0.000145687,p,0.000437061
s,0.000118754,p,0.000356263
s,0.000127703,p,0.000383109
s,0.000102338,p,0.000307014
s,0.000115223,p,0.000345668
s,0.000129836,p,0.000389507
s,0.000118819,p,0.000356458
s,0.000111583,p,0.000334749
s,0.000119328,p,0.000357984
s,0.000105703,p,0.000317109
s,9.97942E-05,p,0.000299383
s,9.8131E-05,p,0.000294393
s,8.41504E-05,p,0.000252451
s,0.000119521,p,0.000358562
s,0.000113922,p,0.000341765
s,0.000122401,p,0.000367204
s,0.00010219,p,0.00030657
s,9.09623E-05,p,0.000272887
s,0.000125648,p,0.000376945
s,0.000115516,p,0.000346547
s,0.000116936,p,0.000350809
s,9.33401E-05,p,0.00028002
s,9.17103E-05,p,0.000275131
s,0.000108974,p,0.000326923
s,0.000133553,p,0.000400658
s,0.000118866,p,0.000356599
s,0.000120875,p,0.000362624
s,0.000105317,p,0.000315951
s,0.000133606,p,0.000400818
s,0.000130738,p,0.000392213
s,9.9187E-05,p,0.000297561
s,0.000101885,p,0.000305654
s,0.000109159,p,0.000327478
s,0.000129021,p,0.000387064
s,0.000103577,p,0.000310731
s,0.000148445,p,0.000445335
s,0.000121329,p,0.000363986
s,0.000111353,p,0.00033406
s,0.000102473,p,0.00030742
s,0.000122332,p,0.000366995
s,0.000104418,p,0.000313254
s,0.000105437,p,0.000316312
s,0.000106275,p,0.000318825
s,0.000103907,p,0.00031172
s,8.59467E-05,p,0.00025784
s,0.000142121,p,0.000426364
s,0.000111753,p,0.000335258
s,0.000131615,p,0.000394845
s,0.000126947,p,0.00038084
s,8.75712E-05,p,0.000262714
s,8.89206E-05,p,0.000266762
s,0.000128244,p,0.000384733
s,0.000106522,p,0.000319565
s,9.88337E-05,p,0.000296501
s,0.000113127,p,0.00033938
s,0.00012897,p,0.000386909
s,0.000102997,p,0.000308991
s,0.000119882,p,0.000359646
s,0.000124684,p,0.000374052
s,0.000102401,p,0.000307203
s,9.86096E-05,p,0.000295829
s,0.000132074,p,0.000396222
s,0.000102583,p,0.000307749
s,0.000120017,p,0.000360052
s,0.000105995,p,0.000317984
s,0.000124426,p,0.000373279
s,0.000114657,p,0.00034397
s,0.000125457,p,0.000376372
s,0.000107951,p,0.000323852
s,0.000106231,p,0.000318692
s,0.000104203,p,0.00031261
s,0.000114116,p,0.000342347
s,9.97054E-05,p,0.000299116
s,0.000110235,p,0.000330705
s,0.000138393,p,0.000415179
s,0.00010696,p,0.000320879
s,0.000109648,p,0.000328945
s,0.000115642,p,0.000346925
s,0.000119341,p,0.000358024
s,0.000102227,p,0.000306682
s,7.99059E-05,p,0.000239718
s,0.000124815,p,0.000374446
s,0.000110882,p,0.000332645
s,0.000128615,p,0.000385846
s,0.000126519,p,0.000379558
s,9.895E-05,p,0.00029685
s,0.000114137,p,0.000342412
s,0.000111084,p,0.000333252
s,0.000100698,p,0.000302094
s,9.96936E-05,p,0.000299081
s,0.000106996,p,0.000320988
s,0.0001084,p,0.000325201
s,0.000133679,p,0.000401036
s,0.00012339,p,0.00037017
s,9.36943E-05,p,0.000281083
s,0.000113398,p,0.000340194
s,0.000113349,p,0.000340048
s,0.000117014,p,0.000351043
s,0.000121275,p,0.000363825
s,0.000112898,p,0.000338695
s,0.000129738,p,0.000389215
s,0.000121978,p,0.000365934
s,9.65708E-05,p,0.000289713
s,0.000102166,p,0.000306497
s,9.83228E-05,p,0.000294968
s,0.000107788,p,0.000323363
s,0.000112923,p,0.000338769
s,0.000106327,p,0.000318981
