cond.s.m,echo.s.m,cond.p.m,echo.p.m
1,0.000146461,p,0.000439384
1,0.000119227,p,0.000357682
1,0.000118679,p,0.000356036
1,0.000129545,p,0.000388636
1,0.000133211,p,0.000399632
1,0.000120194,p,0.000360581
1,0.000124154,p,0.000372462
1,0.000118325,p,0.000354974
1,9.5411E-05,p,0.000286233
1,0.000107022,p,0.000321067
1,8.33698E-05,p,0.000250109
1,9.88725E-05,p,0.000296618
1,0.000144718,p,0.000434154
1,0.000108687,p,0.000326062
1,0.000123527,p,0.000370581
1,0.000109843,p,0.00032953
1,0.000123828,p,0.000371483
1,0.000102492,p,0.000307477
1,0.000116547,p,0.000349642
1,0.000116231,p,0.000348692
1,0.000114668,p,0.000344004
1,9.20326E-05,p,0.000276098
1,0.000115385,p,0.000346155
1,0.000112293,p,0.000336878
1,0.000107142,p,0.000321426
1,0.000135726,p,0.000407179
1,0.000145503,p,0.000436508
1,0.000119531,p,0.000358592
1,0.000156905,p,0.000470716
1,0.000112531,p,0.000337592
1,0.000103309,p,0.000309927
1,0.000139322,p,0.000417966
1,0.000132543,p,0.000397628
1,0.000119557,p,0.00035867
1,0.000146376,p,0.000439128
1,9.9044E-05,p,0.000297132
1,0.000115698,p,0.000347095
1,0.0001465,p,0.0004395
1,0.000125602,p,0.000376806
1,9.91827E-05,p,0.000297548
1,0.000143083,p,0.000429248
1,0.000124442,p,0.000373325
1,0.00011241,p,0.00033723
1,0.000118881,p,0.000356643
1,0.00011104,p,0.00033312
1,0.000132617,p,0.00039785
1,0.000127368,p,0.000382105
1,0.00010857,p,0.000325709
1,0.000118316,p,0.000354948
1,0.000107719,p,0.000323156
1,0.000155317,p,0.00046595
1,0.000117286,p,0.000351858
1,0.000118234,p,0.000354701
1,0.000157381,p,0.000472142
1,0.000118773,p,0.000356318
1,0.00011525,p,0.000345751
1,0.000138736,p,0.000416208
1,9.64884E-05,p,0.000289465
1,0.000134568,p,0.000403703
1,9.95811E-05,p,0.000298743
1,0.000107996,p,0.000323989
1,0.000120747,p,0.000362241
1,0.000108369,p,0.000325107
1,9.80843E-05,p,0.000294253
1,0.000127928,p,0.000383783
1,0.000120486,p,0.000361459
1,0.000134252,p,0.000402756
1,0.000116655,p,0.000349966
1,9.83138E-05,p,0.000294942
1,0.000117995,p,0.000353985
1,0.00011251,p,0.00033753
1,0.000120059,p,0.000360178
1,0.000124547,p,0.00037364
1,9.15389E-05,p,0.000274617
1,0.000120139,p,0.000360418
1,8.87062E-05,p,0.000266118
1,0.000160157,p,0.000480472
1,0.000106025,p,0.000318074
1,0.000156494,p,0.000469481
1,0.000150395,p,0.000451186
1,0.00011207,p,0.000336211
1,0.000124169,p,0.000372507
1,9.34889E-05,p,0.000280467
1,0.000126132,p,0.000378395
1,8.63366E-05,p,0.00025901
1,0.000126282,p,0.000378846
1,0.000113443,p,0.00034033
1,0.000171962,p,0.000515885
1,0.000105713,p,0.000317138
1,0.000110839,p,0.000332516
1,0.000156938,p,0.000470815
1,0.000141531,p,0.000424594
1,8.18027E-05,p,0.000245408
1,0.000129393,p,0.000388179
1,0.000122316,p,0.000366948
1,0.000120038,p,0.000360113
1,0.000119886,p,0.000359659
1,0.000114398,p,0.000343195
1,0.000123074,p,0.000369221
1,0.000145849,p,0.000437546
1,9.71378E-05,p,0.000291413
1,0.000127486,p,0.000382457
1,0.00013023,p,0.000390691
1,0.000137366,p,0.000412097
1,9.8341E-05,p,0.000295023
1,0.000130538,p,0.000391614
1,9.04768E-05,p,0.00027143
1,0.000127428,p,0.000382283
1,0.000139252,p,0.000417757
1,0.000103777,p,0.000311331
1,0.000120068,p,0.000360204
1,0.000119532,p,0.000358597
1,0.000110682,p,0.000332045
1,0.000123038,p,0.000369113
1,0.000111312,p,0.000333935
1,9.61634E-05,p,0.00028849
1,0.000127032,p,0.000381097
1,0.000105786,p,0.000317357
1,0.000144263,p,0.000432789
1,9.51132E-05,p,0.00028534
1,0.00014467,p,0.00043401
1,0.000144833,p,0.000434498
1,0.000136168,p,0.000408504
1,0.0001269,p,0.000380701
1,8.8001E-05,p,0.000264003
1,0.000147573,p,0.00044272
1,0.000121701,p,0.000365102
1,9.52384E-05,p,0.000285715
1,0.000123269,p,0.000369806
1,0.000102186,p,0.000306557
1,0.000110967,p,0.000332902
1,0.000109786,p,0.000329357
1,0.000169032,p,0.000507097
1,0.000118807,p,0.000356422
1,0.000127396,p,0.000382189
1,0.000125155,p,0.000375464
1,0.000131651,p,0.000394953
1,0.000125852,p,0.000377555
1,0.00011404,p,0.00034212
1,0.000104923,p,0.00031477
1,0.000127929,p,0.000383786
1,0.000114265,p,0.000342794
1,0.000104781,p,0.000314343
1,0.000143462,p,0.000430386
1,0.000124598,p,0.000373794
1,9.79221E-05,p,0.000293766
1,0.000121549,p,0.000364648
1,0.000143687,p,0.000431062
1,0.00012229,p,0.000366871
1,0.000143523,p,0.00043057
1,0.000115534,p,0.000346602
1,0.0001199,p,0.000359701
1,0.000132144,p,0.000396433
1,0.000111898,p,0.000335695
1,0.000173152,p,0.000519457
1,0.000112504,p,0.000337513
1,9.22316E-05,p,0.000276695
1,0.000144056,p,0.000432169
1,0.000112151,p,0.000336453
1,0.000141647,p,0.000424942
1,0.000118222,p,0.000354666
1,0.000130314,p,0.000390941
1,0.000136001,p,0.000408003
1,0.000116644,p,0.000349932
1,7.4922E-05,p,0.000224766
1,0.000138601,p,0.000415802
1,0.000107434,p,0.000322303
1,0.000142352,p,0.000427056
1,0.000107295,p,0.000321886
1,0.000131628,p,0.000394883
1,0.000109467,p,0.0003284
1,0.000143789,p,0.000431368
1,0.000159593,p,0.000478779
1,0.000144048,p,0.000432143
1,0.000120029,p,0.000360088
1,0.000131097,p,0.000393292
1,0.00013553,p,0.000406591
1,0.000140169,p,0.000420508
1,0.000120862,p,0.000362586
1,0.000117196,p,0.000351589
1,8.449E-05,p,0.00025347
1,0.00011094,p,0.000332821
1,0.000106207,p,0.000318622
1,0.000147025,p,0.000441074
1,0.000136825,p,0.000410474
1,0.000135047,p,0.000405142
1,0.000113557,p,0.00034067
1,0.00010998,p,0.000329941
1,0.000126309,p,0.000378927
1,9.3187E-05,p,0.000279561
1,0.000145556,p,0.000436667
1,0.000128802,p,0.000386406
1,0.000116638,p,0.000349915
1,8.27988E-05,p,0.000248396
1,0.000130518,p,0.000391555
1,0.000117805,p,0.000353415
1,0.000121348,p,0.000364044
1,0.000157568,p,0.000472704
1,0.000150213,p,0.000450639
1,0.000105223,p,0.000315668
1,0.000118878,p,0.000356634
1,0.000138288,p,0.000414864
1,0.000127302,p,0.000381907
1,0.000111418,p,0.000334253
1,0.000135094,p,0.000405283
1,0.000106242,p,0.000318727
1,0.000129274,p,0.000387822
1,0.000114671,p,0.000344013
1,0.000116894,p,0.000350681
1,9.43373E-05,p,0.000283012
1,0.000144154,p,0.000432463
1,0.000129406,p,0.000388217
1,0.000118575,p,0.000355724
1,0.000123094,p,0.000369282
1,0.000102904,p,0.000308711
1,0.000107136,p,0.000321409
1,0.000101518,p,0.000304553
1,0.000132974,p,0.000398923
1,9.98924E-05,p,0.000299677
1,0.000131647,p,0.00039494
1,0.000135227,p,0.000405682
1,0.000101774,p,0.000305322
1,0.000165467,p,0.000496401
1,9.84088E-05,p,0.000295226
1,0.000106509,p,0.000319528
1,0.00012317,p,0.000369511
1,0.000106914,p,0.000320741
1,8.5074E-05,p,0.000255222
1,0.000119644,p,0.000358933
1,0.000108969,p,0.000326906
1,0.000113749,p,0.000341246
1,0.00014561,p,0.00043683
1,0.000109397,p,0.000328192
1,0.000115546,p,0.000346638
1,0.000113394,p,0.000340181
1,9.67055E-05,p,0.000290117
1,0.000127753,p,0.00038326
1,0.000101811,p,0.000305434
1,0.000111622,p,0.000334866
1,0.000138148,p,0.000414445
1,0.000117508,p,0.000352523
1,9.47294E-05,p,0.000284188
1,0.000109894,p,0.000329683
1,0.000109016,p,0.000327048
1,0.000112473,p,0.000337419
1,0.000184554,p,0.000553663
1,0.000121141,p,0.000363424
1,0.000138935,p,0.000416806
1,0.000102719,p,0.000308158
1,0.000149193,p,0.00044758
1,0.000120794,p,0.000362383
1,0.0001177,p,0.0003531
1,0.000127419,p,0.000382257
1,0.000129432,p,0.000388297
1,0.000125921,p,0.000377762
1,8.1097E-05,p,0.000243291
1,0.000117343,p,0.00035203
1,0.000128976,p,0.000386928
1,0.000130066,p,0.000390197
1,0.000105116,p,0.000315348
1,7.57492E-05,p,0.000227248
1,0.000112922,p,0.000338765
1,0.000116084,p,0.000348253
1,0.000107241,p,0.000321722
1,0.000105753,p,0.000317258
1,0.000105354,p,0.000316062
1,0.000160827,p,0.000482481
1,0.000114481,p,0.000343443
1,9.0896E-05,p,0.000272688
1,0.000111072,p,0.000333215
1,0.00011688,p,0.00035064
1,9.15817E-05,p,0.000274745
1,0.000114665,p,0.000343994
1,0.000145717,p,0.000437152
1,0.000160235,p,0.000480704
1,0.000108943,p,0.000326829
1,9.8186E-05,p,0.000294558
1,0.000116002,p,0.000348006
1,0.000108993,p,0.000326978
1,0.00014584,p,0.00043752
1,0.000134896,p,0.000404688
1,0.000122898,p,0.000368694
1,0.000117502,p,0.000352506
1,0.000122933,p,0.0003688
1,0.000127663,p,0.000382989
1,0.000110783,p,0.000332349
1,0.000115679,p,0.000347037
1,9.1719E-05,p,0.000275157
1,0.000121688,p,0.000365065
1,0.000112488,p,0.000337463
1,0.000109034,p,0.000327101
1,0.000121317,p,0.00036395
1,0.000112154,p,0.000336461
1,0.000102202,p,0.000306607
1,0.000131055,p,0.000393165
1,0.000107356,p,0.000322069
1,0.000115355,p,0.000346064
1,8.06404E-05,p,0.000241921
1,0.000124279,p,0.000372837
1,0.000120576,p,0.000361727
1,8.75316E-05,p,0.000262595
1,0.000115266,p,0.000345798
1,0.000129098,p,0.000387294
1,9.93675E-05,p,0.000298102
1,9.98611E-05,p,0.000299583
1,0.000132393,p,0.00039718
1,9.64661E-05,p,0.000289398
1,0.00014447,p,0.000433411
1,0.000163136,p,0.000489407
1,0.000127073,p,0.00038122
1,0.000169077,p,0.000507232
1,9.9606E-05,p,0.000298818
1,0.00012543,p,0.00037629
1,0.000100536,p,0.000301608
1,0.000120242,p,0.000360726
1,8.6884E-05,p,0.000260652
1,0.000126589,p,0.000379767
1,0.0001224,p,0.0003672
1,0.000105299,p,0.000315898
1,0.000110406,p,0.000331217
1,7.73711E-05,p,0.000232113
1,0.000134735,p,0.000404206
1,0.000131747,p,0.00039524
1,0.000126605,p,0.000379815
1,0.000128016,p,0.000384048
1,7.80028E-05,p,0.000234008
1,0.000145828,p,0.000437485
1,0.000112154,p,0.000336461
1,9.56339E-05,p,0.000286902
1,7.9362E-05,p,0.000238086
1,0.000133212,p,0.000399636
1,0.000108801,p,0.000326402
1,0.00011641,p,0.000349229
1,0.000125511,p,0.000376534
1,0.000116346,p,0.000349038
1,0.000107841,p,0.000323523
1,0.000120555,p,0.000361664
1,0.000141043,p,0.000423129
1,0.000126104,p,0.000378311
1,7.70909E-05,p,0.000231273
1,7.18656E-05,p,0.000215597
1,0.000113082,p,0.000339247
1,0.000137738,p,0.000413214
1,0.000119877,p,0.000359631
1,0.000114226,p,0.000342678
1,0.000118022,p,0.000354066
1,0.000150127,p,0.000450382
1,0.000108611,p,0.000325834
1,0.000119532,p,0.000358595
1,0.000121167,p,0.000363502
1,0.000120534,p,0.000361603
1,0.000119565,p,0.000358696
1,0.000111465,p,0.000334394
1,0.000154649,p,0.000463948
1,0.000143228,p,0.000429684
1,0.000109748,p,0.000329243
1,0.00013816,p,0.000414481
1,0.000132357,p,0.000397071
1,0.00011065,p,0.00033195
1,0.000116457,p,0.000349372
1,0.000106086,p,0.000318259
1,9.82297E-05,p,0.000294689
1,0.00012382,p,0.000371459
1,0.000157422,p,0.000472267
1,0.000121497,p,0.000364492
1,8.40822E-05,p,0.000252246
1,0.00014128,p,0.000423839
1,9.5026E-05,p,0.000285078
1,9.37647E-05,p,0.000281294
1,0.000121425,p,0.000364275
1,0.000117039,p,0.000351117
1,0.000131276,p,0.000393828
1,0.000110505,p,0.000331514
1,0.000146168,p,0.000438505
1,0.000119118,p,0.000357353
1,0.000125335,p,0.000376005
1,0.000109222,p,0.000327667
1,0.000126649,p,0.000379948
1,9.70249E-05,p,0.000291075
1,0.000119093,p,0.000357278
1,0.000117298,p,0.000351895
1,0.000121666,p,0.000364999
1,0.000104936,p,0.000314808
1,0.000113242,p,0.000339727
1,0.000126041,p,0.000378122
1,0.000133454,p,0.000400362
1,0.000112274,p,0.000336822
1,0.000111874,p,0.000335621
1,0.000111668,p,0.000335003
1,0.000105986,p,0.000317957
1,0.000144843,p,0.000434528
1,0.00012015,p,0.000360451
1,9.61589E-05,p,0.000288477
1,0.000146231,p,0.000438694
1,0.000117601,p,0.000352804
1,0.000117457,p,0.000352372
1,0.000159323,p,0.00047797
1,0.000141877,p,0.000425632
1,0.000111412,p,0.000334235
1,0.000118324,p,0.000354971
1,0.000113784,p,0.000341351
1,0.000145585,p,0.000436754
1,0.000110259,p,0.000330776
1,9.28982E-05,p,0.000278695
1,0.00010128,p,0.000303839
1,8.16836E-05,p,0.000245051
1,0.00013481,p,0.000404429
1,0.000193262,p,0.000579786
1,0.000136392,p,0.000409177
1,0.000139773,p,0.00041932
1,0.000115465,p,0.000346395
1,0.000113357,p,0.00034007
1,0.000101355,p,0.000304066
1,0.000108348,p,0.000325043
1,0.000100607,p,0.000301821
1,0.000113004,p,0.000339013
1,0.000148108,p,0.000444324
1,0.000167624,p,0.000502873
1,0.000122073,p,0.000366219
1,0.000106331,p,0.000318993
1,0.000135921,p,0.000407764
1,0.00013867,p,0.00041601
1,0.0001384,p,0.0004152
1,8.5304E-05,p,0.000255912
1,0.000121968,p,0.000365903
1,0.000144788,p,0.000434364
1,0.000117443,p,0.000352328
1,0.000107587,p,0.00032276
1,7.81276E-05,p,0.000234383
1,0.000115285,p,0.000345854
1,8.5076E-05,p,0.000255228
1,0.000129986,p,0.000389959
1,9.96645E-05,p,0.000298993
1,0.00012538,p,0.000376139
1,0.000154053,p,0.000462158
1,0.000147912,p,0.000443735
1,0.000113379,p,0.000340138
1,0.00013445,p,0.000403349
1,9.86727E-05,p,0.000296018
1,0.000154283,p,0.000462849
1,9.70459E-05,p,0.000291138
1,9.49883E-05,p,0.000284965
1,9.47088E-05,p,0.000284126
1,0.000117363,p,0.00035209
1,0.000162975,p,0.000488926
1,0.000142251,p,0.000426754
1,0.00013067,p,0.00039201
1,0.000164727,p,0.000494181
1,0.000122726,p,0.000368177
1,0.000134751,p,0.000404254
1,0.000131637,p,0.000394912
1,0.000121721,p,0.000365163
1,0.000100004,p,0.000300013
1,9.45929E-05,p,0.000283779
1,0.000127204,p,0.000381612
1,9.97224E-05,p,0.000299167
1,0.000127569,p,0.000382706
1,9.5708E-05,p,0.000287124
1,0.000115103,p,0.000345309
1,0.000137079,p,0.000411236
1,0.000118727,p,0.00035618
1,0.000134601,p,0.000403804
1,0.000127224,p,0.000381672
1,0.000100808,p,0.000302424
1,0.000121294,p,0.000363882
1,0.000119648,p,0.000358943
1,0.000125966,p,0.000377897
1,0.000116918,p,0.000350755
1,0.000111169,p,0.000333508
1,0.000111273,p,0.00033382
1,0.000114229,p,0.000342687
1,0.000111474,p,0.000334422
1,0.000101432,p,0.000304297
1,0.000125643,p,0.00037693
1,0.000123546,p,0.000370639
1,0.000116522,p,0.000349565
1,0.000138437,p,0.000415312
1,0.000126515,p,0.000379544
1,0.000109364,p,0.000328093
1,0.000132958,p,0.000398873
1,0.00013956,p,0.000418679
1,0.000111849,p,0.000335546
1,0.000103369,p,0.000310107
1,0.000106573,p,0.00031972
1,0.00014913,p,0.00044739
1,0.000112429,p,0.000337288
1,0.000111304,p,0.000333912
1,0.000119841,p,0.000359524
1,0.000122644,p,0.000367932
1,0.000103116,p,0.000309347
1,0.000109889,p,0.000329667
1,0.000124021,p,0.000372062
1,0.000127519,p,0.000382558
1,0.000105889,p,0.000317667
1,0.000133179,p,0.000399537
1,0.000107154,p,0.000321463
1,0.000128367,p,0.000385102
1,0.000110129,p,0.000330386
1,0.000109029,p,0.000327086
1,0.000105959,p,0.000317876
1,0.000130735,p,0.000392205
1,0.000123142,p,0.000369425
1,0.000122791,p,0.000368372
1,9.91849E-05,p,0.000297555
1,0.000140757,p,0.000422272
1,0.000115965,p,0.000347894
1,0.000116262,p,0.000348785
1,0.00010336,p,0.000310081
1,0.000127577,p,0.00038273
1,0.000111921,p,0.000335762
1,0.000137259,p,0.000411778
1,9.67869E-05,p,0.000290361
1,0.000107588,p,0.000322765
1,8.32379E-05,p,0.000249714
1,0.000139145,p,0.000417435
1,0.000110639,p,0.000331917
1,0.000123023,p,0.00036907
1,0.000115832,p,0.000347495
1,0.00016157,p,0.000484709
1,0.000133602,p,0.000400807
1,0.000115577,p,0.000346731
1,0.000117398,p,0.000352193
1,0.000114403,p,0.00034321
1,0.000132841,p,0.000398524
1,0.000107912,p,0.000323736
1,0.000114762,p,0.000344287
1,0.000138979,p,0.000416936
1,0.000122932,p,0.000368797
1,0.000119271,p,0.000357813
1,0.000117397,p,0.000352191
1,0.000104612,p,0.000313837
1,0.000124047,p,0.00037214
1,0.000116657,p,0.00034997
1,0.00014905,p,0.000447151
1,0.000112336,p,0.000337007
1,0.000108472,p,0.000325416
1,0.000119122,p,0.000357366
1,0.000143941,p,0.000431823
1,0.000113766,p,0.000341298
1,0.00015295,p,0.000458849
1,0.000146312,p,0.000438936
1,0.000115804,p,0.000347411
1,0.000127724,p,0.000383172
1,8.92192E-05,p,0.000267658
1,0.000146808,p,0.000440423
1,0.000159202,p,0.000477606
1,0.000128167,p,0.0003845
1,0.000107174,p,0.000321523
1,0.000122844,p,0.000368533
1,0.000111991,p,0.000335972
1,0.000130071,p,0.000390214
1,0.000120562,p,0.000361687
1,0.000123527,p,0.000370581
1,9.61261E-05,p,0.000288378
1,0.000102445,p,0.000307335
1,0.000137923,p,0.000413768
1,0.000116786,p,0.000350359
1,0.000126386,p,0.000379158
1,0.00013854,p,0.000415619
1,0.000122604,p,0.000367812
1,0.000108409,p,0.000325228
1,0.000136727,p,0.000410181
1,0.000150905,p,0.000452716
1,0.000145658,p,0.000436973
1,0.000143174,p,0.000429521
1,9.0663E-05,p,0.000271989
1,0.000117065,p,0.000351195
1,0.000101083,p,0.000303248
1,0.000116714,p,0.000350143
1,0.000146757,p,0.00044027
1,0.000153843,p,0.000461529
1,0.000124975,p,0.000374924
1,0.000139755,p,0.000419264
1,0.000122876,p,0.000368628
1,0.000123759,p,0.000371278
1,0.000111539,p,0.000334616
1,0.000104621,p,0.000313863
1,0.000156008,p,0.000468024
1,0.000115692,p,0.000347077
1,0.000120967,p,0.0003629
1,0.00012167,p,0.000365011
1,0.000106201,p,0.000318603
1,0.000101649,p,0.000304946
1,0.000122182,p,0.000366546
1,0.00010151,p,0.000304529
1,0.000110899,p,0.000332696
1,0.000118287,p,0.000354862
1,0.000144176,p,0.000432527
1,8.68128E-05,p,0.000260438
1,8.45695E-05,p,0.000253709
1,0.00013102,p,0.000393061
1,0.000114656,p,0.000343968
1,9.89242E-05,p,0.000296773
1,9.71067E-05,p,0.00029132
1,0.000133241,p,0.000399722
1,0.000153215,p,0.000459644
1,0.000122627,p,0.000367882
1,0.000100355,p,0.000301064
1,0.000125791,p,0.000377373
1,0.000129596,p,0.000388788
1,0.000116414,p,0.000349241
1,0.000122303,p,0.000366909
1,0.000144085,p,0.000432256
1,0.000144692,p,0.000434077
1,0.000124282,p,0.000372845
1,0.000122692,p,0.000368076
1,0.000139676,p,0.000419029
1,0.000125331,p,0.000375992
1,0.000137528,p,0.000412583
1,9.60973E-05,p,0.000288292
1,0.000115604,p,0.000346811
1,0.000142649,p,0.000427946
1,0.000112085,p,0.000336256
1,0.000142492,p,0.000427475
1,0.00012282,p,0.000368461
1,0.000102856,p,0.000308569
1,0.000151231,p,0.000453694
1,9.80231E-05,p,0.000294069
1,0.00013819,p,0.000414571
1,0.000120216,p,0.000360647
1,0.000104412,p,0.000313235
1,0.000124045,p,0.000372136
1,9.78494E-05,p,0.000293548
1,9.91126E-05,p,0.000297338
1,0.000128229,p,0.000384688
1,0.00011899,p,0.00035697
1,0.000133946,p,0.000401837
1,0.000111552,p,0.000334657
1,0.000139877,p,0.00041963
1,0.000161606,p,0.000484819
1,0.000131105,p,0.000393314
1,8.9849E-05,p,0.000269547
1,0.00012047,p,0.000361411
1,0.000103588,p,0.000310764
1,0.000137243,p,0.00041173
1,0.000107807,p,0.000323422
1,9.90536E-05,p,0.000297161
1,0.0001213,p,0.000363901
1,0.000150614,p,0.000451841
1,8.50739E-05,p,0.000255222
1,0.000128285,p,0.000384854
1,0.000111778,p,0.000335333
1,0.000109704,p,0.000329112
1,0.000116727,p,0.00035018
1,0.000136375,p,0.000409126
1,0.000101629,p,0.000304888
1,0.00015509,p,0.000465269
1,0.000105268,p,0.000315803
1,0.000150626,p,0.000451878
1,0.000118679,p,0.000356037
1,9.8269E-05,p,0.000294807
1,0.000117264,p,0.000351792
1,9.20195E-05,p,0.000276059
1,0.000114778,p,0.000344333
1,0.000142682,p,0.000428046
1,0.000123534,p,0.000370603
1,0.000151933,p,0.0004558
1,0.000116084,p,0.000348253
1,0.000109048,p,0.000327143
1,0.000112432,p,0.000337296
1,0.000127735,p,0.000383204
1,9.9843E-05,p,0.000299529
1,0.000117872,p,0.000353617
1,0.000100493,p,0.000301478
1,0.000113431,p,0.000340292
1,0.000139358,p,0.000418075
1,0.000118397,p,0.000355191
1,0.000141466,p,0.000424399
1,0.00012773,p,0.000383191
1,0.000122827,p,0.000368481
1,0.000101626,p,0.000304877
1,0.000113737,p,0.000341212
1,0.000110985,p,0.000332956
1,0.000138069,p,0.000414208
1,0.000106877,p,0.000320631
1,9.46247E-05,p,0.000283874
1,0.000134862,p,0.000404585
1,0.000104478,p,0.000313434
1,0.000111433,p,0.000334298
1,0.000120846,p,0.000362537
1,0.000124406,p,0.000373218
1,0.000103972,p,0.000311917
1,0.000109241,p,0.000327722
1,0.000133514,p,0.000400541
1,0.000121707,p,0.000365122
1,0.00014042,p,0.000421259
1,0.000102295,p,0.000306884
1,0.000118187,p,0.000354562
1,0.000124426,p,0.000373278
1,0.000114734,p,0.000344201
1,0.000127921,p,0.000383764
1,0.000147699,p,0.000443096
1,0.000174408,p,0.000523225
1,0.000143719,p,0.000431157
1,0.000119288,p,0.000357865
1,0.000122026,p,0.000366077
1,0.000154678,p,0.000464034
1,0.000119446,p,0.000358339
1,9.86051E-05,p,0.000295815
1,0.000124985,p,0.000374954
1,0.000100719,p,0.000302157
1,0.000119471,p,0.000358413
1,0.000133085,p,0.000399255
1,0.000159706,p,0.000479117
1,0.000113862,p,0.000341585
1,9.02043E-05,p,0.000270613
1,0.000112313,p,0.000336939
1,7.70228E-05,p,0.000231068
1,0.000119897,p,0.000359691
1,0.000146267,p,0.000438802
1,0.000106366,p,0.000319099
1,0.000115091,p,0.000345272
1,0.000120468,p,0.000361403
1,7.83956E-05,p,0.000235187
1,0.00013117,p,0.00039351
1,0.000103765,p,0.000311295
