cond.s.m,echo.1.3,cond.p.m,echo.p.3
s,4.62925E-05,p,0.000138877
s,4.45283E-05,p,0.000133585
s,4.16725E-05,p,0.000125017
s,4.51474E-05,p,0.000135442
s,4.05266E-05,p,0.00012158
s,4.16408E-05,p,0.000124922
s,4.91005E-05,p,0.000147302
s,4.36271E-05,p,0.000130881
s,5.09256E-05,p,0.000152777
s,4.41735E-05,p,0.000132521
s,5.51171E-05,p,0.000165351
s,5.38244E-05,p,0.000161473
s,5.11974E-05,p,0.000153592
s,5.38931E-05,p,0.000161679
s,4.17071E-05,p,0.000125121
s,6.12954E-05,p,0.000183886
s,5.28912E-05,p,0.000158674
s,4.44776E-05,p,0.000133433
s,4.85496E-05,p,0.000145649
s,4.8142E-05,p,0.000144426
s,4.79473E-05,p,0.000143842
s,4.70281E-05,p,0.000141084
s,3.77818E-05,p,0.000113345
s,3.70409E-05,p,0.000111123
s,7.09993E-05,p,0.000212998
s,4.49987E-05,p,0.000134996
s,4.73475E-05,p,0.000142042
s,4.74163E-05,p,0.000142249
s,4.3853E-05,p,0.000131559
s,4.40949E-05,p,0.000132285
s,3.80734E-05,p,0.00011422
s,5.50935E-05,p,0.000165281
s,4.76978E-05,p,0.000143093
s,4.96292E-05,p,0.000148888
s,4.67942E-05,p,0.000140383
s,4.43905E-05,p,0.000133172
s,4.75045E-05,p,0.000142513
s,5.37016E-05,p,0.000161105
s,4.42087E-05,p,0.000132626
s,5.27019E-05,p,0.000158106
s,5.54008E-05,p,0.000166203
s,3.88881E-05,p,0.000116664
s,3.65345E-05,p,0.000109604
s,5.23007E-05,p,0.000156902
s,4.32495E-05,p,0.000129748
s,4.53447E-05,p,0.000136034
s,3.74391E-05,p,0.000112317
s,6.06501E-05,p,0.00018195
s,5.04666E-05,p,0.0001514
s,5.06351E-05,p,0.000151905
s,5.73459E-05,p,0.000172038
s,4.15562E-05,p,0.000124669
s,4.542E-05,p,0.00013626
s,5.18185E-05,p,0.000155456
s,4.56633E-05,p,0.00013699
s,4.56581E-05,p,0.000136974
s,4.51676E-05,p,0.000135503
s,5.26782E-05,p,0.000158035
s,5.45573E-05,p,0.000163672
s,4.52452E-05,p,0.000135736
s,4.24075E-05,p,0.000127223
s,4.65029E-05,p,0.000139509
s,4.76922E-05,p,0.000143077
s,3.98643E-05,p,0.000119593
s,4.61073E-05,p,0.000138322
s,4.29197E-05,p,0.000128759
s,4.40029E-05,p,0.000132009
s,5.41796E-05,p,0.000162539
s,3.8791E-05,p,0.000116373
s,3.8496E-05,p,0.000115488
s,5.73142E-05,p,0.000171943
s,5.00895E-05,p,0.000150268
s,3.27256E-05,p,9.81767E-05
s,5.18631E-05,p,0.000155589
s,4.13895E-05,p,0.000124168
s,5.04891E-05,p,0.000151467
s,4.48813E-05,p,0.000134644
s,4.75951E-05,p,0.000142785
s,4.48343E-05,p,0.000134503
s,5.22772E-05,p,0.000156832
s,4.41018E-05,p,0.000132305
s,4.57303E-05,p,0.000137191
s,3.46969E-05,p,0.000104091
s,4.54877E-05,p,0.000136463
s,4.49379E-05,p,0.000134814
s,3.98398E-05,p,0.00011952
s,4.41364E-05,p,0.000132409
s,4.54455E-05,p,0.000136337
s,4.17766E-05,p,0.00012533
s,4.50625E-05,p,0.000135187
s,4.71785E-05,p,0.000141535
s,4.46098E-05,p,0.000133829
s,6.55478E-05,p,0.000196643
s,4.12076E-05,p,0.000123623
s,4.51039E-05,p,0.000135312
s,6.07654E-05,p,0.000182296
s,4.10726E-05,p,0.000123218
s,4.05007E-05,p,0.000121502
s,4.12307E-05,p,0.000123692
s,5.28373E-05,p,0.000158512
s,4.80042E-05,p,0.000144013
s,4.67071E-05,p,0.000140121
s,4.6414E-05,p,0.000139242
s,4.0383E-05,p,0.000121149
s,3.70981E-05,p,0.000111294
s,3.86049E-05,p,0.000115815
s,5.65575E-05,p,0.000169673
s,4.53834E-05,p,0.00013615
s,4.32486E-05,p,0.000129746
s,4.13017E-05,p,0.000123905
s,4.4723E-05,p,0.000134169
s,4.17748E-05,p,0.000125325
s,5.2994E-05,p,0.000158982
s,3.79496E-05,p,0.000113849
s,4.18439E-05,p,0.000125532
s,4.15377E-05,p,0.000124613
s,5.11385E-05,p,0.000153416
s,4.69997E-05,p,0.000140999
s,4.31888E-05,p,0.000129566
s,5.60811E-05,p,0.000168243
s,5.09332E-05,p,0.0001528
s,5.24909E-05,p,0.000157473
s,4.79388E-05,p,0.000143816
s,5.20473E-05,p,0.000156142
s,4.41051E-05,p,0.000132315
s,5.44141E-05,p,0.000163242
s,4.52405E-05,p,0.000135721
s,4.96742E-05,p,0.000149023
s,4.98623E-05,p,0.000149587
s,6.28436E-05,p,0.000188531
s,3.72588E-05,p,0.000111777
s,5.14166E-05,p,0.00015425
s,3.15599E-05,p,9.46796E-05
s,4.77322E-05,p,0.000143197
s,4.64921E-05,p,0.000139476
s,4.44075E-05,p,0.000133222
s,4.22986E-05,p,0.000126896
s,4.91507E-05,p,0.000147452
s,4.01255E-05,p,0.000120377
s,4.89052E-05,p,0.000146716
s,5.10706E-05,p,0.000153212
s,5.03474E-05,p,0.000151042
s,3.93949E-05,p,0.000118185
s,5.70737E-05,p,0.000171221
s,4.45057E-05,p,0.000133517
s,4.38978E-05,p,0.000131693
s,4.09665E-05,p,0.000122899
s,3.86647E-05,p,0.000115994
s,4.54964E-05,p,0.000136489
s,5.85302E-05,p,0.000175591
s,4.07511E-05,p,0.000122253
s,5.20948E-05,p,0.000156284
s,4.75311E-05,p,0.000142593
s,5.60238E-05,p,0.000168071
s,4.79249E-05,p,0.000143775
s,4.07468E-05,p,0.000122241
s,4.41506E-05,p,0.000132452
s,4.16771E-05,p,0.000125031
s,4.81009E-05,p,0.000144303
s,4.28608E-05,p,0.000128582
s,4.42419E-05,p,0.000132726
s,4.97223E-05,p,0.000149167
s,5.51911E-05,p,0.000165573
s,5.49054E-05,p,0.000164716
s,4.63168E-05,p,0.00013895
s,4.7672E-05,p,0.000143016
s,3.10247E-05,p,9.30741E-05
s,4.59211E-05,p,0.000137763
s,3.99204E-05,p,0.000119761
s,4.29685E-05,p,0.000128905
s,4.62078E-05,p,0.000138623
s,3.7351E-05,p,0.000112053
s,4.34257E-05,p,0.000130277
s,5.06819E-05,p,0.000152046
s,4.54147E-05,p,0.000136244
s,4.59715E-05,p,0.000137915
s,4.76677E-05,p,0.000143003
s,4.92631E-05,p,0.000147789
s,5.1407E-05,p,0.000154221
s,3.94836E-05,p,0.000118451
s,5.22604E-05,p,0.000156781
s,4.67119E-05,p,0.000140136
s,4.58546E-05,p,0.000137564
s,5.57174E-05,p,0.000167152
s,4.93877E-05,p,0.000148163
s,5.18509E-05,p,0.000155553
s,3.87553E-05,p,0.000116266
s,5.13152E-05,p,0.000153946
s,6.54592E-05,p,0.000196378
s,5.21789E-05,p,0.000156537
s,4.17065E-05,p,0.000125119
s,4.635E-05,p,0.00013905
s,5.18067E-05,p,0.00015542
s,5.55381E-05,p,0.000166614
s,4.45978E-05,p,0.000133793
s,4.30827E-05,p,0.000129248
s,4.61623E-05,p,0.000138487
s,4.33932E-05,p,0.00013018
s,5.70311E-05,p,0.000171093
s,5.03454E-05,p,0.000151036
s,5.06277E-05,p,0.000151883
s,5.26924E-05,p,0.000158077
s,4.56915E-05,p,0.000137075
s,4.69602E-05,p,0.000140881
s,4.34058E-05,p,0.000130217
s,5.79282E-05,p,0.000173785
s,4.11168E-05,p,0.000123351
s,4.68099E-05,p,0.00014043
s,5.39629E-05,p,0.000161889
s,3.79748E-05,p,0.000113924
s,5.89573E-05,p,0.000176872
s,4.76278E-05,p,0.000142883
s,4.56637E-05,p,0.000136991
s,3.82607E-05,p,0.000114782
s,3.68257E-05,p,0.000110477
s,3.86302E-05,p,0.00011589
s,4.15194E-05,p,0.000124558
s,4.88175E-05,p,0.000146453
s,4.18414E-05,p,0.000125524
s,5.20249E-05,p,0.000156075
s,5.05294E-05,p,0.000151588
s,5.30949E-05,p,0.000159285
s,5.25126E-05,p,0.000157538
s,5.36808E-05,p,0.000161042
s,5.9501E-05,p,0.000178503
s,3.58373E-05,p,0.000107512
s,5.40481E-05,p,0.000162144
s,4.5513E-05,p,0.000136539
s,4.35131E-05,p,0.000130539
s,4.03235E-05,p,0.00012097
s,5.26545E-05,p,0.000157964
s,5.44299E-05,p,0.00016329
s,4.12491E-05,p,0.000123747
s,4.37475E-05,p,0.000131242
s,5.9292E-05,p,0.000177876
s,5.36451E-05,p,0.000160935
s,5.66781E-05,p,0.000170034
s,4.67546E-05,p,0.000140264
s,3.81396E-05,p,0.000114419
s,5.20876E-05,p,0.000156263
s,4.20724E-05,p,0.000126217
s,4.81778E-05,p,0.000144533
s,4.36215E-05,p,0.000130864
s,4.7138E-05,p,0.000141414
s,3.99595E-05,p,0.000119879
s,4.49084E-05,p,0.000134725
s,4.46355E-05,p,0.000133907
s,3.74062E-05,p,0.000112219
s,5.06414E-05,p,0.000151924
s,4.67992E-05,p,0.000140398
s,4.64434E-05,p,0.00013933
s,4.54678E-05,p,0.000136403
s,4.7802E-05,p,0.000143406
s,5.72844E-05,p,0.000171853
s,4.627E-05,p,0.00013881
s,4.23102E-05,p,0.000126931
s,3.59736E-05,p,0.000107921
s,3.29693E-05,p,9.8908E-05
s,4.89285E-05,p,0.000146786
s,3.93036E-05,p,0.000117911
s,4.61502E-05,p,0.000138451
s,5.73049E-05,p,0.000171915
s,4.30738E-05,p,0.000129221
s,4.46542E-05,p,0.000133963
s,4.84566E-05,p,0.00014537
s,4.11264E-05,p,0.000123379
s,4.19654E-05,p,0.000125896
s,5.04761E-05,p,0.000151428
s,4.67383E-05,p,0.000140215
s,4.99492E-05,p,0.000149848
s,4.0934E-05,p,0.000122802
s,4.79559E-05,p,0.000143868
s,4.89716E-05,p,0.000146915
s,4.84557E-05,p,0.000145367
s,5.1014E-05,p,0.000153042
s,5.18945E-05,p,0.000155684
s,3.68595E-05,p,0.000110579
s,3.92087E-05,p,0.000117626
s,4.79926E-05,p,0.000143978
s,4.96392E-05,p,0.000148918
s,5.02441E-05,p,0.000150732
s,4.25603E-05,p,0.000127681
s,5.99398E-05,p,0.000179819
s,5.11907E-05,p,0.000153572
s,4.66583E-05,p,0.000139975
s,4.48848E-05,p,0.000134654
s,4.41786E-05,p,0.000132536
s,4.26356E-05,p,0.000127907
s,4.76654E-05,p,0.000142996
s,4.58372E-05,p,0.000137512
s,4.93684E-05,p,0.000148105
s,3.78012E-05,p,0.000113404
s,5.61309E-05,p,0.000168393
s,5.17224E-05,p,0.000155167
s,4.82207E-05,p,0.000144662
s,5.03808E-05,p,0.000151143
s,4.2909E-05,p,0.000128727
s,5.23853E-05,p,0.000157156
s,4.20668E-05,p,0.000126201
s,4.41807E-05,p,0.000132542
s,5.99548E-05,p,0.000179864
s,4.65079E-05,p,0.000139524
s,5.04674E-05,p,0.000151402
s,4.83092E-05,p,0.000144928
s,4.90981E-05,p,0.000147294
s,6.33982E-05,p,0.000190195
s,4.06221E-05,p,0.000121866
s,5.17712E-05,p,0.000155314
s,3.62761E-05,p,0.000108828
s,3.98956E-05,p,0.000119687
s,5.64086E-05,p,0.000169226
s,5.41512E-05,p,0.000162454
s,4.63656E-05,p,0.000139097
s,5.15072E-05,p,0.000154522
s,4.28496E-05,p,0.000128549
s,5.66834E-05,p,0.00017005
s,4.52273E-05,p,0.000135682
s,4.26269E-05,p,0.000127881
s,5.70348E-05,p,0.000171104
s,5.19858E-05,p,0.000155957
s,5.01477E-05,p,0.000150443
s,5.15752E-05,p,0.000154726
s,4.71432E-05,p,0.00014143
s,4.95601E-05,p,0.00014868
s,4.39409E-05,p,0.000131823
s,4.04168E-05,p,0.00012125
s,4.51146E-05,p,0.000135344
s,4.67318E-05,p,0.000140195
s,4.21296E-05,p,0.000126389
s,4.42277E-05,p,0.000132683
s,4.48855E-05,p,0.000134656
s,4.36966E-05,p,0.00013109
s,5.75851E-05,p,0.000172755
s,5.09847E-05,p,0.000152954
s,4.65027E-05,p,0.000139508
s,5.34456E-05,p,0.000160337
s,4.35291E-05,p,0.000130587
s,4.88911E-05,p,0.000146673
s,5.47988E-05,p,0.000164396
s,5.92679E-05,p,0.000177804
s,4.91785E-05,p,0.000147535
s,5.30931E-05,p,0.000159279
s,3.88383E-05,p,0.000116515
s,4.63265E-05,p,0.000138979
s,4.46091E-05,p,0.000133827
s,4.87909E-05,p,0.000146373
s,4.53728E-05,p,0.000136118
s,5.12211E-05,p,0.000153663
s,4.6477E-05,p,0.000139431
s,4.21074E-05,p,0.000126322
s,4.22916E-05,p,0.000126875
s,4.94281E-05,p,0.000148284
s,5.01294E-05,p,0.000150388
s,4.22045E-05,p,0.000126613
s,4.37573E-05,p,0.000131272
s,4.74646E-05,p,0.000142394
s,4.64176E-05,p,0.000139253
s,4.04062E-05,p,0.000121219
s,3.5737E-05,p,0.000107211
s,4.8629E-05,p,0.000145887
s,4.83814E-05,p,0.000145144
s,4.78622E-05,p,0.000143587
s,3.9731E-05,p,0.000119193
s,4.99302E-05,p,0.000149791
s,5.41618E-05,p,0.000162485
s,5.26661E-05,p,0.000157998
s,5.17902E-05,p,0.000155371
s,5.01143E-05,p,0.000150343
s,5.23438E-05,p,0.000157031
s,3.95642E-05,p,0.000118693
s,4.41717E-05,p,0.000132515
s,5.23E-05,p,0.0001569
s,5.60549E-05,p,0.000168165
s,4.05941E-05,p,0.000121782
s,5.88455E-05,p,0.000176537
s,4.93145E-05,p,0.000147944
s,5.76939E-05,p,0.000173082
s,3.97698E-05,p,0.000119309
s,3.6616E-05,p,0.000109848
s,4.65133E-05,p,0.00013954
s,4.83975E-05,p,0.000145192
s,5.17892E-05,p,0.000155368
s,4.64229E-05,p,0.000139269
s,4.59305E-05,p,0.000137792
s,3.7561E-05,p,0.000112683
s,5.47473E-05,p,0.000164242
s,3.44363E-05,p,0.000103309
s,5.72955E-05,p,0.000171886
s,6.51857E-05,p,0.000195557
s,5.31231E-05,p,0.000159369
s,4.38416E-05,p,0.000131525
s,5.2216E-05,p,0.000156648
s,4.1862E-05,p,0.000125586
s,4.80395E-05,p,0.000144118
s,5.01428E-05,p,0.000150428
s,3.90328E-05,p,0.000117098
s,4.20181E-05,p,0.000126054
s,5.51498E-05,p,0.000165449
s,4.65079E-05,p,0.000139524
s,4.11585E-05,p,0.000123476
s,0.000045216,p,0.000135648
s,5.71298E-05,p,0.000171389
s,4.93846E-05,p,0.000148154
s,5.26288E-05,p,0.000157886
s,5.20088E-05,p,0.000156026
s,4.90927E-05,p,0.000147278
s,4.32679E-05,p,0.000129804
s,3.58884E-05,p,0.000107665
s,4.97284E-05,p,0.000149185
s,5.37082E-05,p,0.000161125
s,5.52343E-05,p,0.000165703
s,4.1464E-05,p,0.000124392
s,4.57949E-05,p,0.000137385
s,4.26743E-05,p,0.000128023
s,4.82004E-05,p,0.000144601
s,5.13722E-05,p,0.000154117
s,4.23576E-05,p,0.000127073
s,5.90263E-05,p,0.000177079
s,4.33299E-05,p,0.00012999
s,4.90768E-05,p,0.000147231
s,4.9443E-05,p,0.000148329
s,5.71412E-05,p,0.000171423
s,4.61985E-05,p,0.000138595
s,3.73151E-05,p,0.000111945
s,4.67505E-05,p,0.000140252
s,4.40028E-05,p,0.000132008
s,5.37999E-05,p,0.0001614
s,3.58512E-05,p,0.000107554
s,4.17077E-05,p,0.000125123
s,5.39127E-05,p,0.000161738
s,5.45654E-05,p,0.000163696
s,4.70236E-05,p,0.000141071
s,4.51943E-05,p,0.000135583
s,4.58529E-05,p,0.000137559
s,4.67603E-05,p,0.000140281
s,5.41942E-05,p,0.000162583
s,4.83416E-05,p,0.000145025
s,4.80918E-05,p,0.000144275
s,5.47351E-05,p,0.000164205
s,4.24365E-05,p,0.000127309
s,3.9626E-05,p,0.000118878
s,4.31115E-05,p,0.000129334
s,3.84175E-05,p,0.000115253
s,3.72374E-05,p,0.000111712
s,5.01888E-05,p,0.000150566
s,4.91368E-05,p,0.00014741
s,5.14232E-05,p,0.00015427
s,5.2525E-05,p,0.000157575
s,3.79317E-05,p,0.000113795
s,3.85155E-05,p,0.000115546
s,5.76053E-05,p,0.000172816
s,4.71158E-05,p,0.000141347
s,3.92432E-05,p,0.00011773
s,5.54123E-05,p,0.000166237
s,5.461E-05,p,0.00016383
s,5.09091E-05,p,0.000152727
s,4.97396E-05,p,0.000149219
s,4.17653E-05,p,0.000125296
s,4.44434E-05,p,0.00013333
s,4.55244E-05,p,0.000136573
s,4.39771E-05,p,0.000131931
s,4.87821E-05,p,0.000146346
s,4.15801E-05,p,0.00012474
s,3.69881E-05,p,0.000110964
s,5.62085E-05,p,0.000168625
s,3.92279E-05,p,0.000117684
s,5.19615E-05,p,0.000155884
s,4.96645E-05,p,0.000148993
s,4.26669E-05,p,0.000128001
s,4.71798E-05,p,0.00014154
s,5.24831E-05,p,0.000157449
s,3.62886E-05,p,0.000108866
s,3.88633E-05,p,0.00011659
s,3.81717E-05,p,0.000114515
s,5.36064E-05,p,0.000160819
s,6.36004E-05,p,0.000190801
s,4.99211E-05,p,0.000149763
s,5.5059E-05,p,0.000165177
s,4.86851E-05,p,0.000146055
s,5.0801E-05,p,0.000152403
s,4.98872E-05,p,0.000149662
s,4.60834E-05,p,0.00013825
s,5.40713E-05,p,0.000162214
s,5.42817E-05,p,0.000162845
s,3.88254E-05,p,0.000116476
s,3.70374E-05,p,0.000111112
s,4.39578E-05,p,0.000131873
s,4.99944E-05,p,0.000149983
s,4.49599E-05,p,0.00013488
s,5.24403E-05,p,0.000157321
s,4.64061E-05,p,0.000139218
s,4.30369E-05,p,0.000129111
s,4.31758E-05,p,0.000129527
s,4.58819E-05,p,0.000137646
s,4.80988E-05,p,0.000144296
s,3.38319E-05,p,0.000101496
s,4.03596E-05,p,0.000121079
s,4.71295E-05,p,0.000141389
s,4.65675E-05,p,0.000139703
s,4.33856E-05,p,0.000130157
s,4.28986E-05,p,0.000128696
s,6.26475E-05,p,0.000187943
s,5.11278E-05,p,0.000153383
s,4.58452E-05,p,0.000137536
s,3.9156E-05,p,0.000117468
s,4.54042E-05,p,0.000136212
s,4.11078E-05,p,0.000123323
s,4.17918E-05,p,0.000125375
s,4.74536E-05,p,0.000142361
s,5.01543E-05,p,0.000150463
s,4.46169E-05,p,0.000133851
s,5.09568E-05,p,0.00015287
s,4.4588E-05,p,0.000133764
s,4.1019E-05,p,0.000123057
s,4.87056E-05,p,0.000146117
s,4.56319E-05,p,0.000136896
s,5.67702E-05,p,0.000170311
s,4.58092E-05,p,0.000137428
s,4.94816E-05,p,0.000148445
s,5.00093E-05,p,0.000150028
s,4.48939E-05,p,0.000134682
s,4.08809E-05,p,0.000122643
s,5.03158E-05,p,0.000150947
s,4.54233E-05,p,0.00013627
s,5.88504E-05,p,0.000176551
s,5.16779E-05,p,0.000155034
s,5.1093E-05,p,0.000153279
s,4.94603E-05,p,0.000148381
s,4.07757E-05,p,0.000122327
s,4.49876E-05,p,0.000134963
s,4.29612E-05,p,0.000128884
s,4.96834E-05,p,0.00014905
s,4.98217E-05,p,0.000149465
s,4.70171E-05,p,0.000141051
s,4.23721E-05,p,0.000127116
s,4.26592E-05,p,0.000127978
s,4.79529E-05,p,0.000143859
s,3.15195E-05,p,9.45584E-05
s,4.47848E-05,p,0.000134354
s,4.2768E-05,p,0.000128304
s,4.25796E-05,p,0.000127739
s,5.40332E-05,p,0.0001621
s,5.4569E-05,p,0.000163707
s,4.97557E-05,p,0.000149267
s,5.09728E-05,p,0.000152918
s,4.12655E-05,p,0.000123797
s,5.94207E-05,p,0.000178262
s,3.88274E-05,p,0.000116482
s,4.96993E-05,p,0.000149098
s,5.68214E-05,p,0.000170464
s,4.97974E-05,p,0.000149392
s,4.92772E-05,p,0.000147832
s,4.66453E-05,p,0.000139936
s,4.35866E-05,p,0.00013076
s,4.75327E-05,p,0.000142598
s,3.83808E-05,p,0.000115142
s,6.01204E-05,p,0.000180361
s,4.33252E-05,p,0.000129976
s,5.27144E-05,p,0.000158143
s,4.41864E-05,p,0.000132559
s,4.59301E-05,p,0.00013779
s,5.06936E-05,p,0.000152081
s,4.28139E-05,p,0.000128442
s,4.61622E-05,p,0.000138486
s,4.75704E-05,p,0.000142711
s,4.60991E-05,p,0.000138297
s,4.54463E-05,p,0.000136339
s,4.08792E-05,p,0.000122638
s,6.43977E-05,p,0.000193193
s,4.43598E-05,p,0.000133079
s,3.80574E-05,p,0.000114172
s,5.29166E-05,p,0.00015875
s,4.34685E-05,p,0.000130406
s,4.71745E-05,p,0.000141524
s,3.60369E-05,p,0.000108111
s,4.48202E-05,p,0.00013446
s,5.23394E-05,p,0.000157018
s,4.71045E-05,p,0.000141314
s,5.12691E-05,p,0.000153807
s,3.79977E-05,p,0.000113993
s,6.64356E-05,p,0.000199307
s,4.21015E-05,p,0.000126305
s,4.82183E-05,p,0.000144655
s,4.5016E-05,p,0.000135048
s,6.1028E-05,p,0.000183084
s,5.60388E-05,p,0.000168117
s,4.76107E-05,p,0.000142832
s,4.73196E-05,p,0.000141959
s,5.29223E-05,p,0.000158767
s,3.74008E-05,p,0.000112202
s,5.09537E-05,p,0.000152861
s,3.80183E-05,p,0.000114055
s,4.84759E-05,p,0.000145428
s,4.97608E-05,p,0.000149282
s,3.51949E-05,p,0.000105585
s,5.01251E-05,p,0.000150375
s,5.12377E-05,p,0.000153713
s,4.58908E-05,p,0.000137672
s,4.45686E-05,p,0.000133706
s,5.1673E-05,p,0.000155019
s,4.91569E-05,p,0.000147471
s,0.000046318,p,0.000138954
s,4.95444E-05,p,0.000148633
s,5.18573E-05,p,0.000155572
s,4.47187E-05,p,0.000134156
s,5.31855E-05,p,0.000159557
s,4.89548E-05,p,0.000146864
s,5.1697E-05,p,0.000155091
s,4.95123E-05,p,0.000148537
s,4.24301E-05,p,0.00012729
s,5.20442E-05,p,0.000156133
s,5.54849E-05,p,0.000166455
s,4.95986E-05,p,0.000148796
s,4.58464E-05,p,0.000137539
s,4.0151E-05,p,0.000120453
s,4.90535E-05,p,0.00014716
s,5.10951E-05,p,0.000153285
s,5.27445E-05,p,0.000158234
s,4.22829E-05,p,0.000126849
s,3.98892E-05,p,0.000119668
s,4.66961E-05,p,0.000140088
s,4.85537E-05,p,0.000145661
s,4.72868E-05,p,0.00014186
s,4.02996E-05,p,0.000120899
s,3.80422E-05,p,0.000114127
s,4.68105E-05,p,0.000140432
s,4.15794E-05,p,0.000124738
s,4.57626E-05,p,0.000137288
s,3.97197E-05,p,0.000119159
s,5.55239E-05,p,0.000166572
s,5.19448E-05,p,0.000155834
s,4.36716E-05,p,0.000131015
s,4.52007E-05,p,0.000135602
s,5.10403E-05,p,0.000153121
s,5.56749E-05,p,0.000167025
s,4.68431E-05,p,0.000140529
s,4.13368E-05,p,0.00012401
s,5.06834E-05,p,0.00015205
s,5.52588E-05,p,0.000165776
s,4.41841E-05,p,0.000132552
s,5.94912E-05,p,0.000178474
s,4.87249E-05,p,0.000146175
s,4.37471E-05,p,0.000131241
s,4.55192E-05,p,0.000136557
s,4.16716E-05,p,0.000125015
s,5.3723E-05,p,0.000161169
s,4.2859E-05,p,0.000128577
s,3.93749E-05,p,0.000118125
s,5.29128E-05,p,0.000158738
s,4.39568E-05,p,0.00013187
s,4.39883E-05,p,0.000131965
s,4.35447E-05,p,0.000130634
s,5.30501E-05,p,0.00015915
s,4.91146E-05,p,0.000147344
s,5.52623E-05,p,0.000165787
s,0.000049934,p,0.000149802
s,4.18968E-05,p,0.000125691
s,5.50985E-05,p,0.000165295
s,4.42732E-05,p,0.00013282
s,4.31596E-05,p,0.000129479
s,4.98177E-05,p,0.000149453
s,4.94619E-05,p,0.000148386
s,5.20958E-05,p,0.000156287
s,4.15955E-05,p,0.000124787
s,4.77422E-05,p,0.000143226
s,3.59895E-05,p,0.000107968
s,6.02559E-05,p,0.000180768
s,4.13811E-05,p,0.000124143
s,4.36286E-05,p,0.000130886
s,5.79209E-05,p,0.000173763
s,3.78643E-05,p,0.000113593
s,4.50827E-05,p,0.000135248
s,4.60089E-05,p,0.000138027
s,4.91054E-05,p,0.000147316
s,6.03165E-05,p,0.000180949
s,4.19148E-05,p,0.000125744
s,5.47335E-05,p,0.000164201
s,5.80306E-05,p,0.000174092
s,5.4986E-05,p,0.000164958
s,4.80797E-05,p,0.000144239
s,5.09438E-05,p,0.000152831
s,3.75762E-05,p,0.000112729
s,3.91115E-05,p,0.000117335
s,4.9178E-05,p,0.000147534
s,4.21535E-05,p,0.00012646
s,4.04825E-05,p,0.000121448
s,4.71457E-05,p,0.000141437
s,4.90378E-05,p,0.000147113
s,4.16334E-05,p,0.0001249
s,4.25259E-05,p,0.000127578
s,4.1006E-05,p,0.000123018
s,5.03991E-05,p,0.000151197
s,5.15425E-05,p,0.000154628
s,4.59268E-05,p,0.000137781
s,4.47341E-05,p,0.000134202
s,5.74252E-05,p,0.000172276
s,4.17277E-05,p,0.000125183
s,4.79826E-05,p,0.000143948
s,4.38957E-05,p,0.000131687
s,5.4258E-05,p,0.000162774
s,5.76177E-05,p,0.000172853
s,4.87433E-05,p,0.00014623
s,4.6992E-05,p,0.000140976
s,4.28828E-05,p,0.000128648
s,4.74092E-05,p,0.000142228
s,4.64326E-05,p,0.000139298
s,4.32049E-05,p,0.000129615
s,5.01557E-05,p,0.000150467
s,4.34054E-05,p,0.000130216
s,5.36907E-05,p,0.000161072
s,4.54808E-05,p,0.000136442
s,5.52612E-05,p,0.000165784
s,4.70796E-05,p,0.000141239
s,5.31988E-05,p,0.000159596
s,4.94343E-05,p,0.000148303
s,4.17899E-05,p,0.00012537
s,5.38844E-05,p,0.000161653
s,4.74262E-05,p,0.000142278
s,5.15329E-05,p,0.000154599
s,4.4989E-05,p,0.000134967
s,5.81022E-05,p,0.000174307
s,4.07728E-05,p,0.000122318
s,5.06401E-05,p,0.00015192
s,4.22225E-05,p,0.000126667
s,4.87686E-05,p,0.000146306
s,4.82475E-05,p,0.000144742
s,4.71665E-05,p,0.0001415
s,4.09338E-05,p,0.000122801
s,5.44469E-05,p,0.000163341
s,4.92473E-05,p,0.000147742
s,4.53888E-05,p,0.000136167
s,5.06181E-05,p,0.000151854
s,6.01158E-05,p,0.000180348
s,5.05874E-05,p,0.000151762
s,4.48527E-05,p,0.000134558
s,3.42009E-05,p,0.000102603
s,3.95548E-05,p,0.000118665
s,5.66157E-05,p,0.000169847
s,4.20957E-05,p,0.000126287
s,4.5425E-05,p,0.000136275
s,4.93788E-05,p,0.000148136
s,4.20565E-05,p,0.000126169
s,4.21751E-05,p,0.000126525
s,4.28682E-05,p,0.000128605
s,4.24204E-05,p,0.000127261
s,4.7841E-05,p,0.000143523
s,4.55641E-05,p,0.000136692
s,5.28008E-05,p,0.000158402
s,4.64448E-05,p,0.000139334
s,5.01814E-05,p,0.000150544
s,4.70213E-05,p,0.000141064
s,3.64465E-05,p,0.000109339
s,5.41431E-05,p,0.000162429
s,4.43068E-05,p,0.000132921
s,3.84349E-05,p,0.000115305
s,5.51635E-05,p,0.000165491
s,4.44636E-05,p,0.000133391
s,4.24524E-05,p,0.000127357
s,5.35157E-05,p,0.000160547
s,4.9333E-05,p,0.000147999
s,4.47058E-05,p,0.000134117
s,4.32091E-05,p,0.000129627
s,4.02172E-05,p,0.000120651
s,5.00615E-05,p,0.000150185
s,5.88305E-05,p,0.000176491
s,4.83218E-05,p,0.000144965
s,4.63686E-05,p,0.000139106
s,3.92737E-05,p,0.000117821
s,3.59932E-05,p,0.000107979
s,5.20537E-05,p,0.000156161
s,4.69365E-05,p,0.000140809
s,4.57827E-05,p,0.000137348
s,4.79547E-05,p,0.000143864
s,5.01155E-05,p,0.000150346
s,4.53672E-05,p,0.000136102
s,3.57708E-05,p,0.000107312
