unstudied,tone,rhythm,both
-1.72E-06,0.000821133,5.68E-05,0.000847503
-3.79E-07,0.000744971,5.14E-05,0.000832855
1.38E-06,0.000733091,7.04E-05,0.000799893
1.29E-06,0.000882794,5.34E-05,0.000871243
1.79E-07,0.000926019,5.64E-05,0.000869084
2.03E-06,0.000816393,7.24E-05,0.000883115
-3.88E-07,0.000869352,5.25E-05,0.000757407
-1.47E-07,0.00089456,7.70E-05,0.000828593
-1.89E-06,0.000719955,7.54E-05,0.00084522
9.83E-07,0.00089561,7.17E-05,0.000894002
1.45E-06,0.000770824,5.79E-05,0.000853034
1.68E-07,0.000899427,5.47E-05,0.00084679
2.09E-06,0.000855638,6.54E-05,0.000863471
-3.30E-07,0.000772935,5.76E-05,0.000817459
-2.04E-06,0.00068433,5.28E-05,0.000829942
1.06E-06,0.000802009,6.45E-05,0.000919252
7.94E-07,0.000811432,6.37E-05,0.000924106
1.01E-06,0.000761029,6.31E-05,0.000814379
7.04E-08,0.000741493,5.27E-05,0.000825752
-3.62E-06,0.000774718,7.05E-05,0.000861427
3.94E-07,0.000739443,7.14E-05,0.000900003
-7.66E-07,0.000832046,6.19E-05,0.000911524
-5.59E-08,0.000776428,6.77E-05,0.000919473
-1.10E-06,0.00074997,4.68E-05,0.000867506
-1.76E-07,0.000765347,5.76E-05,0.000740708
-5.92E-07,0.000783425,6.32E-05,0.001017602
2.81E-06,0.00083341,5.81E-05,0.000944848
4.24E-07,0.000732398,5.67E-05,0.000870421
-6.82E-07,0.000838984,6.34E-05,0.000727767
1.48E-07,0.000747982,5.98E-05,0.000911784
-2.21E-06,0.000738208,6.59E-05,0.000895675
-5.50E-07,0.000717893,5.99E-05,0.000872952
8.22E-07,0.000665695,6.12E-05,0.000653927
1.52E-06,0.000847941,6.44E-05,0.000840923
-1.41E-06,0.000832007,6.35E-05,0.000891504
-1.79E-07,0.000870363,7.06E-05,0.000901754
-3.08E-07,0.000866025,4.97E-05,0.000862933
3.63E-06,0.000653039,5.79E-05,0.000877201
-6.78E-07,0.00075364,6.97E-05,0.000894459
-2.53E-06,0.000763696,6.68E-05,0.000773525
-3.06E-07,0.000778836,6.93E-05,0.000872608
-2.07E-06,0.000897835,5.57E-05,0.000939062
5.84E-07,0.000703462,6.15E-05,0.000771451
2.55E-06,0.000723754,6.65E-05,0.000868344
-6.06E-07,0.000789031,7.46E-05,0.000810682
-1.09E-06,0.000704476,5.17E-05,0.000839487
1.94E-06,0.000808403,6.94E-05,0.000859314
-1.47E-06,0.000881405,6.50E-05,0.000872527
-7.43E-08,0.000841969,5.41E-05,0.000860638
-7.16E-07,0.000859354,5.70E-05,0.000849984
3.52E-06,0.000725259,6.44E-05,0.000879531
1.37E-06,0.000803733,5.86E-05,0.000844892
-1.68E-06,0.000780321,8.09E-05,0.000901296
8.17E-07,0.000862903,5.55E-05,0.00100726
-7.01E-07,0.000806131,7.54E-05,0.000863972
-4.52E-07,0.000800425,5.41E-05,0.00080389
1.34E-06,0.000831353,7.25E-05,0.00090642
-6.04E-07,0.000707119,5.33E-05,0.000795837
9.03E-07,0.000822629,6.98E-05,0.000919379
3.91E-07,0.00089329,7.67E-05,0.000928622
-2.00E-06,0.000854398,7.70E-05,0.000925794
4.10E-07,0.000783052,7.21E-05,0.00092384
5.47E-07,0.000746695,6.95E-05,0.000827763
2.98E-07,0.000780077,6.18E-05,0.000943834
1.82E-06,0.000869615,5.42E-05,0.000906905
-1.40E-06,0.000777212,6.23E-05,0.000819952
6.80E-07,0.000751797,6.18E-05,0.000804109
7.58E-07,0.000780558,7.05E-05,0.00089661
8.26E-07,0.000682207,5.68E-05,0.000814693
-1.41E-06,0.000775219,5.84E-05,0.000970517
2.16E-06,0.000796056,6.27E-05,0.000856477
4.75E-07,0.00085808,5.93E-05,0.00094301
7.71E-07,0.000824422,6.42E-05,0.000831307
-1.57E-06,0.00085291,6.92E-05,0.000926904
1.98E-07,0.000723239,6.15E-05,0.000815688
7.82E-08,0.000781018,6.63E-05,0.00085053
-1.14E-06,0.000847049,6.45E-05,0.000858563
1.76E-06,0.000815862,5.75E-05,0.000910933
-1.04E-06,0.000844547,7.16E-05,0.000806333
-6.94E-07,0.00065849,6.68E-05,0.000899835
-1.14E-06,0.000754079,7.29E-05,0.000818771
6.65E-07,0.000851321,6.24E-05,0.000947037
-2.08E-06,0.000806922,6.63E-05,0.000931382
-1.77E-06,0.000847199,6.32E-05,0.000846606
4.89E-07,0.000763329,5.09E-05,0.000869775
-5.73E-07,0.000903048,5.71E-05,0.000852327
-1.44E-06,0.000888024,7.11E-05,0.000843353
1.31E-06,0.000864069,6.91E-05,0.000848569
-2.85E-07,0.000690581,6.17E-05,0.000902496
-7.07E-07,0.000808344,5.83E-05,0.00087008
2.52E-07,0.000973593,5.72E-05,0.000911102
-1.38E-06,0.000737812,5.58E-05,0.000822844
-8.97E-07,0.000814697,6.42E-05,0.000742191
9.49E-07,0.000876699,7.12E-05,0.000863318
7.33E-07,0.000773664,7.94E-05,0.000748073
2.00E-06,0.000866172,6.02E-05,0.000904493
-3.42E-06,0.000966207,5.79E-05,0.000802364
-3.18E-07,0.00063937,7.64E-05,0.000891559
2.33E-07,0.000823685,7.53E-05,0.00077468
-1.26E-07,0.000754136,6.11E-05,0.000929629
-2.10E-06,0.000881838,8.15E-05,0.000905012
-4.28E-06,0.000714386,6.86E-05,0.00083822
3.10E-07,0.000897894,7.10E-05,0.000744187
-1.45E-06,0.000723909,5.84E-05,0.000777859
-5.82E-07,0.000848911,6.38E-05,0.000844891
6.17E-07,0.00086268,5.78E-05,0.000788889
6.24E-07,0.000685775,7.22E-05,0.000894427
-1.21E-06,0.000728767,8.32E-05,0.000927017
2.97E-07,0.000922059,5.51E-05,0.000820422
-6.42E-07,0.000779637,7.99E-05,0.000830263
-5.91E-07,0.000731294,5.99E-05,0.000735181
-1.30E-06,0.000790306,6.72E-05,0.001000393
6.52E-07,0.000773796,5.82E-05,0.000776978
-2.39E-06,0.00077877,8.02E-05,0.000755717
-2.13E-06,0.000706538,6.63E-05,0.000867178
2.15E-06,0.000734058,6.22E-05,0.000903728
1.51E-06,0.000749583,6.49E-05,0.00079341
9.50E-07,0.000678846,5.58E-05,0.000926699
-8.09E-07,0.000765411,6.41E-05,0.000958654
3.33E-07,0.000840689,6.56E-05,0.000814397
-9.54E-07,0.000779153,5.20E-05,0.000938387
7.68E-08,0.000844599,7.73E-05,0.000878655
-2.28E-06,0.000915503,5.56E-05,0.000893335
1.54E-07,0.000759868,6.17E-05,0.000831843
4.72E-07,0.000876792,6.45E-05,0.000772678
-2.84E-06,0.000860005,8.54E-05,0.000804502
6.18E-07,0.000830031,6.09E-05,0.000808207
2.57E-07,0.000828846,7.21E-05,0.000976184
-1.34E-06,0.000746961,4.97E-05,0.000988713
-3.51E-07,0.000801681,5.57E-05,0.000793736
-6.58E-08,0.000744755,7.17E-05,0.000842487
4.64E-07,0.000761392,8.16E-05,0.00081794
5.57E-07,0.000731414,7.04E-05,0.000813946
-6.71E-07,0.000747945,6.45E-05,0.000940513
-1.54E-06,0.000719083,6.63E-05,0.000822918
-1.47E-06,0.000776141,5.54E-05,0.001054322
-1.20E-06,0.000794155,7.08E-05,0.000945249
9.75E-08,0.000791236,4.62E-05,0.000873532
-2.32E-06,0.000766233,5.66E-05,0.000878415
8.11E-07,0.000840115,5.85E-05,0.000849094
-5.88E-07,0.000720985,6.58E-05,0.000909988
3.45E-07,0.000739154,6.88E-05,0.000789073
-1.85E-06,0.000712272,7.36E-05,0.000834744
2.63E-06,0.000776083,6.26E-05,0.000850882
-2.99E-07,0.000809304,6.46E-05,0.000770395
-2.05E-07,0.000662051,6.85E-05,0.000937636
-3.46E-06,0.000700074,5.55E-05,0.000956909
-1.89E-06,0.000821441,5.59E-05,0.00090101
1.18E-07,0.000704672,5.52E-05,0.000847427
-1.14E-06,0.000828829,6.46E-05,0.000915094
1.29E-06,0.000795032,6.99E-05,0.00084988
-4.55E-07,0.000743698,6.78E-05,0.000851098
-2.46E-07,0.00080283,6.25E-05,0.00087761
9.79E-07,0.000765994,6.73E-05,0.000843265
2.29E-07,0.000754412,6.03E-05,0.000836106
-6.32E-07,0.000700735,6.91E-05,0.000839461
7.30E-07,0.000769126,5.49E-05,0.000798089
-7.30E-07,0.000823419,8.14E-05,0.000822176
-1.38E-06,0.000779008,5.43E-05,0.000780066
1.32E-07,0.000818655,6.16E-05,0.000899252
-1.84E-06,0.000709756,5.72E-05,0.000997266
-2.26E-06,0.000947804,6.24E-05,0.000881402
-2.07E-07,0.000854012,5.93E-05,0.000757056
-2.23E-06,0.000769905,7.35E-05,0.000872251
3.13E-07,0.000733417,6.80E-05,0.000739687
-1.08E-06,0.000796035,4.49E-05,0.000924478
-4.31E-07,0.000869271,6.32E-05,0.000902467
2.77E-08,0.000740088,8.05E-05,0.000920021
1.90E-07,0.000814865,6.55E-05,0.000730359
2.41E-06,0.000759319,5.90E-05,0.000757559
1.49E-06,0.000847298,6.48E-05,0.000883039
1.67E-06,0.00083354,6.55E-05,0.00091863
2.12E-06,0.000709441,5.82E-05,0.000903712
-1.65E-06,0.000795426,5.43E-05,0.000939824
3.23E-07,0.000754757,5.76E-05,0.000873788
1.49E-06,0.00079688,6.99E-05,0.000855644
-2.08E-06,0.000857967,5.81E-05,0.001018621
-6.39E-07,0.000761741,6.10E-05,0.000953837
1.33E-06,0.000755884,6.25E-05,0.000909412
2.04E-06,0.000885319,6.27E-05,0.000914253
-1.58E-07,0.00083597,5.08E-05,0.000841698
1.68E-07,0.0007815,6.52E-05,0.000828984
4.82E-07,0.000883646,8.14E-05,0.000811467
-1.51E-06,0.000738639,4.25E-05,0.000824561
6.14E-07,0.000850344,7.26E-05,0.000870919
-1.62E-06,0.000730618,4.94E-05,0.000871408
1.13E-06,0.000753392,4.87E-05,0.000924674
2.52E-06,0.00083577,6.34E-05,0.000896694
3.00E-07,0.000865297,5.13E-05,0.000901717
1.02E-06,0.00073255,7.05E-05,0.000755632
-8.40E-07,0.00072965,4.80E-05,0.000791398
1.91E-06,0.000868664,6.00E-05,0.000863146
1.26E-06,0.000705356,6.24E-05,0.000834502
1.59E-06,0.000849453,5.48E-05,0.000784771
-1.31E-06,0.000832543,7.15E-05,0.000880807
-2.03E-06,0.000748171,5.46E-05,0.0008758
1.11E-06,0.000646003,5.97E-05,0.000858153
-9.98E-08,0.000771326,6.43E-05,0.000904081
8.94E-08,0.000694205,7.04E-05,0.000883922
2.29E-06,0.000714523,5.77E-05,0.000833931
4.28E-06,0.000668126,7.23E-05,0.000790955
-8.92E-07,0.000713011,6.27E-05,0.000862268
-3.19E-07,0.000735875,7.36E-05,0.000823629
-9.03E-07,0.000740397,7.43E-05,0.000788506
-1.56E-07,0.000728299,6.05E-05,0.000889397
3.28E-07,0.000739637,6.83E-05,0.000881402
7.97E-07,0.000804331,7.39E-05,0.000832656
9.51E-07,0.001063165,4.75E-05,0.000904341
1.11E-06,0.000827923,5.66E-05,0.000749056
-1.30E-06,0.000782566,7.06E-05,0.000948486
2.06E-06,0.000922292,6.73E-05,0.000929713
-1.62E-06,0.000816247,6.76E-05,0.000786704
-5.07E-07,0.000853885,5.72E-05,0.000875022
5.18E-07,0.00082336,7.42E-05,0.000907105
1.11E-06,0.000848284,5.09E-05,0.000902482
2.21E-06,0.000699268,5.98E-05,0.000830283
-2.19E-07,0.000705792,6.07E-05,0.000794573
-1.86E-07,0.000757889,7.08E-05,0.000894441
-1.84E-06,0.000899456,5.49E-05,0.000959406
5.30E-07,0.000745545,7.04E-05,0.000754045
-1.34E-06,0.000722205,6.03E-05,0.000894114
7.67E-07,0.000711781,6.77E-05,0.000946637
-1.92E-07,0.000844464,6.70E-05,0.000905289
2.19E-06,0.000734731,7.99E-05,0.000917901
1.02E-06,0.000727493,6.30E-05,0.000967202
-5.73E-07,0.000757244,6.28E-05,0.00093958
-2.01E-06,0.000710245,5.84E-05,0.000814454
2.09E-06,0.000874171,4.40E-05,0.000897559
-1.34E-06,0.000764869,5.66E-05,0.000908873
-3.74E-07,0.000848331,6.79E-05,0.000936824
-9.66E-07,0.000729878,7.23E-05,0.000968521
-1.32E-06,0.000842006,5.83E-05,0.00079904
6.49E-07,0.000885753,6.84E-05,0.000846697
5.08E-07,0.00077352,6.01E-05,0.0008423
-2.30E-06,0.00078108,5.99E-05,0.000899948
-1.67E-07,0.000822707,5.98E-05,0.000863284
2.54E-07,0.000763644,5.89E-05,0.000875769
1.12E-06,0.000745206,6.98E-05,0.000935212
7.91E-07,0.000751975,8.40E-05,0.000865581
5.89E-07,0.000763367,5.60E-05,0.000799936
-2.61E-06,0.000758323,7.59E-05,0.000921879
1.88E-07,0.000839218,7.33E-05,0.000860598
-1.04E-06,0.000715832,6.60E-05,0.000894744
2.92E-06,0.000653413,7.17E-05,0.000855093
-1.18E-06,0.000774456,6.34E-05,0.000897922
-1.01E-06,0.000761777,4.98E-05,0.000958953
-7.61E-08,0.000806857,6.88E-05,0.000916468
8.91E-07,0.000691223,6.82E-05,0.000828026
-1.68E-06,0.000848541,6.45E-05,0.000732416
1.72E-06,0.000701279,7.52E-05,0.000892392
-1.61E-06,0.000724418,7.02E-05,0.000834303
-2.75E-07,0.000806716,7.43E-05,0.000764515
-2.23E-06,0.000781859,6.63E-05,0.000764292
7.10E-07,0.000678316,5.75E-05,0.000826906
-1.53E-06,0.00073398,6.68E-05,0.000752206
3.02E-06,0.000853307,6.22E-05,0.000884462
-1.07E-06,0.000790484,7.80E-05,0.000847313
-2.48E-07,0.000920822,4.48E-05,0.000828535
-2.37E-06,0.000806222,6.64E-05,0.000869921
-4.06E-07,0.000719208,6.47E-05,0.000854135
-1.22E-06,0.000759208,9.30E-05,0.000862947
-1.30E-06,0.000884811,5.83E-05,0.000687417
-1.43E-07,0.000854049,6.83E-05,0.000759367
-2.66E-06,0.000734286,6.73E-05,0.000891438
1.72E-06,0.000766172,6.69E-05,0.000878056
-7.07E-08,0.000748006,6.88E-05,0.0009131
2.24E-06,0.00074163,6.32E-05,0.000840967
3.33E-06,0.000914578,5.86E-05,0.000790674
-2.93E-06,0.000765058,6.28E-05,0.000885561
-1.42E-06,0.00085971,5.05E-05,0.000848748
3.41E-06,0.000745338,7.43E-05,0.000863987
-3.98E-07,0.000734182,5.17E-05,0.000849419
2.25E-07,0.000767578,6.51E-05,0.000874259
-1.98E-06,0.000806425,5.68E-05,0.000793051
1.23E-06,0.000789815,6.27E-05,0.000988146
-1.01E-06,0.00079004,7.19E-05,0.000806256
-6.07E-07,0.000725384,6.56E-05,0.000836744
7.64E-07,0.000719432,7.07E-05,0.00079866
1.06E-07,0.000822682,8.10E-05,0.000938537
-8.16E-07,0.000855397,7.48E-05,0.000985083
9.31E-08,0.000690907,5.81E-05,0.000857718
5.32E-07,0.000775248,5.89E-05,0.000939842
-8.67E-07,0.000827663,8.47E-05,0.001016684
5.25E-07,0.000881621,6.10E-05,0.000870389
7.55E-07,0.000811138,5.58E-05,0.000830483
4.13E-06,0.000837705,5.90E-05,0.00091664
2.16E-06,0.000703785,6.53E-05,0.00085883
1.18E-06,0.000844571,5.71E-05,0.000961056
-8.06E-07,0.000827386,6.27E-05,0.000796155
-1.02E-06,0.000961065,4.89E-05,0.000976178
-8.73E-07,0.000784947,5.94E-05,0.000837231
1.92E-06,0.000816171,7.03E-05,0.000898958
-2.38E-06,0.000836407,7.34E-05,0.000914522
-6.69E-07,0.000848346,6.87E-05,0.000848684
1.24E-06,0.000843838,6.58E-05,0.000922744
-3.72E-07,0.000853629,6.00E-05,0.00092564
2.15E-06,0.000693664,6.79E-05,0.000853061
-1.31E-06,0.000664542,5.33E-05,0.000774351
4.84E-08,0.000741623,4.24E-05,0.000920067
7.30E-07,0.000748477,6.59E-05,0.000950618
-2.74E-08,0.0008771,6.93E-05,0.000986628
-1.75E-06,0.000888447,6.67E-05,0.00098234
2.40E-06,0.000751642,5.47E-05,0.000836679
1.30E-06,0.000724277,7.27E-05,0.001106383
8.96E-07,0.000636487,6.10E-05,0.000728754
1.31E-06,0.000739645,6.90E-05,0.000745498
1.21E-06,0.000768705,6.13E-05,0.000903254
-5.73E-07,0.000760754,7.96E-05,0.0007435
1.33E-06,0.000793098,6.33E-05,0.000901819
-2.90E-07,0.000693864,5.75E-05,0.000917211
-3.30E-07,0.000795112,5.47E-05,0.00082082
1.41E-06,0.00070889,5.80E-05,0.000907824
-2.23E-06,0.00074501,4.89E-05,0.000821242
1.29E-06,0.000806375,6.00E-05,0.000908808
1.62E-06,0.000776093,6.16E-05,0.00079249
2.95E-07,0.000665383,7.28E-05,0.000781578
2.08E-06,0.000817267,6.27E-05,0.000808535
-5.59E-07,0.000797374,6.44E-05,0.00101561
1.73E-07,0.00074492,5.47E-05,0.000841011
6.23E-07,0.000744111,5.44E-05,0.000947984
1.47E-06,0.000749802,6.10E-05,0.000906427
1.95E-06,0.000871846,7.96E-05,0.000919316
-1.03E-06,0.000744367,6.12E-05,0.000667318
2.85E-06,0.00086547,7.18E-05,0.000915861
2.02E-06,0.000816002,6.03E-05,0.000947167
-2.31E-06,0.000671742,7.95E-05,0.000824944
1.10E-06,0.00076414,8.83E-05,0.000844357
-6.94E-07,0.000809239,7.44E-05,0.00096589
-4.39E-07,0.000893167,5.74E-05,0.000896285
-7.63E-07,0.000719107,6.46E-05,0.000705048
-1.73E-07,0.000779941,5.53E-05,0.000852358
6.25E-07,0.000722316,5.34E-05,0.000766601
2.58E-06,0.000966975,6.35E-05,0.000822281
1.74E-06,0.000779421,5.71E-05,0.000889253
2.53E-06,0.000780299,5.66E-05,0.000903525
1.68E-06,0.000843242,5.17E-05,0.000835078
-1.39E-07,0.000773645,4.85E-05,0.000877701
6.49E-07,0.000713191,6.90E-05,0.000819407
-4.43E-07,0.000717562,6.33E-05,0.000819031
2.95E-07,0.000759405,6.38E-05,0.000777638
1.00E-06,0.000782693,5.37E-05,0.000783383
1.29E-06,0.000741796,7.25E-05,0.000851005
1.59E-06,0.000908197,7.11E-05,0.000764954
-5.80E-07,0.00072781,6.87E-05,0.000885658
-1.78E-06,0.000694291,6.80E-05,0.000890865
-1.95E-06,0.000905303,6.59E-05,0.000934114
-1.57E-06,0.000747737,5.63E-05,0.000848121
6.10E-07,0.000913493,6.98E-05,0.000846713
-2.27E-06,0.000875598,6.42E-05,0.000742857
2.34E-07,0.000716965,6.52E-05,0.000885141
-7.52E-07,0.000846293,5.65E-05,0.00084307
3.22E-06,0.000814793,5.44E-05,0.000799821
-2.88E-07,0.000820745,6.55E-05,0.000979471
-6.76E-07,0.000857981,6.91E-05,0.000884982
-1.15E-06,0.000689189,5.19E-05,0.00085471
3.84E-06,0.000870717,5.88E-05,0.000850048
2.40E-08,0.000794605,6.43E-05,0.000877097
-9.44E-07,0.000887912,6.38E-05,0.000843268
-1.83E-07,0.000928007,6.76E-05,0.000898573
-2.17E-06,0.000714359,6.78E-05,0.00074053
-1.50E-06,0.000773819,6.64E-05,0.000857112
2.48E-06,0.000747971,6.40E-05,0.000897374
3.16E-06,0.000765797,5.45E-05,0.000918258
-8.34E-07,0.000764924,5.88E-05,0.000816339
3.26E-07,0.000746884,7.02E-05,0.000697514
-1.75E-07,0.000758744,4.86E-05,0.000899167
1.66E-08,0.000749618,5.88E-05,0.000874865
7.99E-08,0.000723669,5.99E-05,0.000845448
-2.08E-08,0.000712127,5.03E-05,0.000785628
1.70E-06,0.000844928,6.49E-05,0.000872683
-1.03E-07,0.000858313,6.74E-05,0.000779626
1.17E-06,0.000730518,7.13E-05,0.000817585
-2.60E-07,0.000811679,5.82E-05,0.000861678
6.52E-07,0.000753232,6.38E-05,0.000869271
-8.53E-07,0.000817238,5.60E-05,0.000884218
2.05E-06,0.000821064,6.26E-05,0.000817768
-2.02E-06,0.000833293,7.55E-05,0.000911778
-1.51E-06,0.000882798,6.98E-05,0.000858653
1.45E-06,0.000876925,6.51E-05,0.000849941
-1.56E-06,0.000795569,6.22E-05,0.000842661
-6.97E-07,0.000819685,5.06E-05,0.000909322
4.60E-06,0.000738991,5.71E-05,0.000814692
-6.11E-07,0.00082733,7.37E-05,0.000803603
2.33E-06,0.00080831,6.16E-05,0.000839136
2.48E-06,0.000749753,5.78E-05,0.000900667
-8.63E-07,0.000889621,6.06E-05,0.000828918
1.08E-06,0.000831137,6.56E-05,0.000954724
-2.78E-06,0.000768699,6.45E-05,0.000744628
-4.24E-07,0.000738105,5.87E-05,0.000857529
8.42E-07,0.000872672,6.45E-05,0.000788297
-2.33E-06,0.000876601,4.82E-05,0.000908345
-1.34E-06,0.000830557,4.59E-05,0.0008474
-1.73E-06,0.000782778,5.04E-05,0.000851183
5.02E-06,0.000917347,6.87E-05,0.001083796
-1.10E-06,0.000732564,6.89E-05,0.000813594
-1.18E-06,0.000910622,6.71E-05,0.000853356
9.49E-07,0.00070512,5.51E-05,0.000923456
-1.48E-06,0.000733132,5.98E-05,0.000863138
-7.41E-07,0.00073363,5.04E-05,0.00080726
1.17E-06,0.000775235,6.95E-05,0.000778899
-1.55E-06,0.000894675,7.26E-05,0.000937772
1.01E-06,0.000825898,7.38E-05,0.000802221
-2.21E-06,0.000720037,5.18E-05,0.000859305
-1.22E-07,0.000842884,7.33E-05,0.000927697
1.98E-06,0.000814247,6.31E-05,0.001047438
1.71E-06,0.000886736,5.56E-05,0.000876972
1.01E-06,0.000754267,5.61E-05,0.00097975
-3.97E-06,0.000864416,8.95E-05,0.000817709
1.74E-06,0.000795777,7.22E-05,0.000851044
1.23E-06,0.000901635,6.08E-05,0.000803696
-1.04E-06,0.000715505,5.39E-05,0.000833353
1.49E-06,0.000814062,5.92E-05,0.000797998
-1.46E-07,0.000855667,7.63E-05,0.000857064
-1.30E-06,0.000719062,6.33E-05,0.000893878
-2.75E-06,0.00080205,6.17E-05,0.00093549
1.48E-06,0.00082822,5.72E-05,0.000877724
-2.38E-06,0.000761565,7.41E-05,0.000736681
4.51E-07,0.000704772,5.17E-05,0.000822688
-1.89E-06,0.000853816,5.92E-05,0.000860847
-1.44E-06,0.000789779,5.95E-05,0.000867613
1.21E-06,0.000832075,5.26E-05,0.000851728
1.22E-07,0.000818472,4.73E-05,0.000820892
-3.05E-06,0.000869836,6.24E-05,0.000909505
-2.39E-06,0.000809849,8.27E-05,0.001002898
-2.10E-07,0.00068039,5.42E-05,0.001002182
-1.19E-06,0.000787885,5.56E-05,0.000829022
-1.10E-06,0.000885304,6.23E-05,0.000832725
-1.74E-06,0.000830631,5.23E-05,0.000853615
4.31E-07,0.000865471,7.37E-05,0.000882121
4.41E-06,0.000791822,6.69E-05,0.000880902
7.25E-07,0.000867704,5.80E-05,0.00084668
-9.21E-07,0.000929587,5.27E-05,0.000732712
-8.16E-07,0.00080609,5.48E-05,0.000848673
-3.26E-07,0.000848633,6.71E-05,0.000831988
-7.39E-07,0.000825014,6.79E-05,0.000869764
-1.03E-06,0.000827943,5.81E-05,0.000895017
6.86E-07,0.000900065,8.04E-05,0.000860826
6.10E-07,0.000750683,6.44E-05,0.000789704
1.86E-06,0.000928058,6.11E-05,0.000817124
-7.06E-07,0.000904522,6.51E-05,0.000917492
6.69E-07,0.000760531,4.94E-05,0.000904056
4.27E-07,0.000896135,4.91E-05,0.000879028
8.06E-07,0.000755561,5.10E-05,0.000750581
-4.69E-07,0.000679329,7.74E-05,0.000906959
-6.02E-07,0.000733048,5.97E-05,0.000806428
9.21E-07,0.00094587,4.76E-05,0.000785474
-9.70E-07,0.000916041,6.64E-05,0.000902199
2.70E-07,0.000855358,4.72E-05,0.000910282
-1.46E-06,0.000855153,5.40E-05,0.000958796
-8.47E-08,0.000900999,6.38E-05,0.000921144
-6.01E-07,0.000805536,7.41E-05,0.000774556
-6.50E-07,0.000754314,5.28E-05,0.001029951
2.52E-07,0.000886436,7.25E-05,0.000851853
1.08E-06,0.000791005,7.20E-05,0.000895588
1.32E-07,0.000910089,6.73E-05,0.000757452
-1.37E-06,0.000836649,6.03E-05,0.000857844
2.85E-07,0.000844421,5.01E-05,0.000942135
-3.51E-07,0.000780352,4.82E-05,0.000823399
1.94E-07,0.000774274,6.28E-05,0.000844282
2.38E-07,0.00073841,6.36E-05,0.000824274
-1.51E-06,0.000794087,7.33E-05,0.000873042
2.28E-08,0.000698591,6.99E-05,0.000739246
-2.03E-06,0.000711144,5.82E-05,0.000885453
-5.40E-07,0.000698844,6.04E-05,0.000871774
-9.62E-07,0.000775312,6.20E-05,0.000890349
-1.25E-06,0.000842075,5.66E-05,0.000918347
-2.68E-06,0.000862389,6.11E-05,0.0007888
3.52E-07,0.000803379,6.11E-05,0.000996469
1.72E-06,0.000765699,6.19E-05,0.000814886
-1.10E-06,0.000758674,6.91E-05,0.000779168
2.12E-06,0.000759088,2.98E-05,0.00081246
-3.12E-08,0.000926216,5.03E-05,0.00081398
1.73E-06,0.000689329,6.06E-05,0.000752061
-1.24E-06,0.000779828,6.02E-05,0.000910626
8.91E-07,0.000816133,7.82E-05,0.000875761
4.76E-07,0.000827785,7.54E-05,0.000951836
-2.02E-06,0.000758614,5.27E-05,0.000841882
-2.86E-07,0.000905273,7.50E-05,0.000909609
2.43E-06,0.000868903,6.80E-05,0.000797705
-1.06E-06,0.000755308,5.95E-05,0.000816047
-3.11E-07,0.000807714,6.12E-05,0.000887169
7.78E-07,0.000847024,6.00E-05,0.000901324
1.13E-06,0.000710779,7.70E-05,0.000908964
2.69E-06,0.000768387,6.22E-05,0.000815276
5.60E-08,0.000725929,6.75E-05,0.000851033
-8.07E-07,0.000869382,5.28E-05,0.000762081
2.48E-07,0.000828818,7.48E-05,0.000911779
1.36E-06,0.000841906,5.58E-05,0.000937512
7.83E-07,0.000788298,6.44E-05,0.000948988
-1.36E-07,0.000714474,4.37E-05,0.001040158
-8.19E-07,0.000804716,5.55E-05,0.000781853
-2.01E-06,0.000768336,6.63E-05,0.000795553
-1.36E-06,0.000805584,5.98E-05,0.000883536
1.39E-06,0.000720326,6.02E-05,0.000843383
1.86E-07,0.00090436,6.74E-05,0.000869229
-5.14E-07,0.000701778,5.77E-05,0.000846371
-1.48E-06,0.000789692,6.52E-05,0.000851183
1.30E-06,0.000806043,7.27E-05,0.000855302
-5.83E-07,0.000789955,6.58E-05,0.000888123
6.77E-07,0.000715321,7.40E-05,0.000865469
-4.48E-07,0.000672418,6.99E-05,0.000781193
1.41E-06,0.000816047,6.37E-05,0.000936807
-1.06E-06,0.000830966,7.81E-05,0.000819419
8.11E-08,0.000774782,8.41E-05,0.000897594
2.59E-06,0.000825633,5.31E-05,0.00092349
-1.84E-06,0.00085699,6.14E-05,0.000913792
3.88E-07,0.000703444,5.43E-05,0.000820987
1.12E-06,0.00093915,5.79E-05,0.000839872
1.48E-06,0.000836296,7.36E-05,0.000748739
-2.85E-08,0.000733521,7.64E-05,0.000890449
-4.45E-08,0.000758898,6.84E-05,0.000766208
-1.74E-06,0.000842099,6.22E-05,0.000928161
-1.17E-06,0.000813308,5.83E-05,0.000819209
2.50E-06,0.000807718,6.51E-05,0.000787556
9.09E-07,0.000910781,6.99E-05,0.000878559
1.21E-06,0.000969511,4.73E-05,0.000879192
-3.22E-07,0.000803044,6.92E-05,0.000795968
1.93E-06,0.000800762,6.64E-05,0.000839009
-5.05E-07,0.000735583,6.71E-05,0.000883771
-9.21E-07,0.000734102,5.72E-05,0.000852845
5.79E-07,0.000780643,5.95E-05,0.000928024
2.16E-06,0.000738618,6.05E-05,0.000886885
-3.43E-07,0.000875893,5.24E-05,0.000753324
6.07E-08,0.000922021,6.43E-05,0.001125794
-1.02E-07,0.000838228,7.24E-05,0.000849839
-2.64E-06,0.000926739,6.34E-05,0.000912041
1.59E-06,0.00079901,6.59E-05,0.000898905
