cond.r.t,echo.r.t,cond.r.b,echo.r.b,cond.t.b,echo.t.b,cond.p.b,echo.p.b
r,6.26049E-05,r,6.26049E-05,t,0.000876583,p,0.000939188
r,6.02802E-05,r,6.02802E-05,t,0.000899338,p,0.000959618
r,5.87766E-05,r,5.87766E-05,t,0.000754411,p,0.000813187
r,5.9888E-05,r,5.9888E-05,t,0.000766268,p,0.000826156
r,7.62723E-05,r,7.62723E-05,t,0.000839026,p,0.000915299
r,6.01453E-05,r,6.01453E-05,t,0.00082295,p,0.000883095
r,5.85006E-05,r,5.85006E-05,t,0.000806487,p,0.000864988
r,8.13477E-05,r,8.13477E-05,t,0.000916846,p,0.000998193
r,5.8935E-05,r,5.8935E-05,t,0.000743794,p,0.000802729
r,5.91614E-05,r,5.91614E-05,t,0.000739701,p,0.000798863
r,7.17392E-05,r,7.17392E-05,t,0.000674694,p,0.000746433
r,7.71628E-05,r,7.71628E-05,t,0.000761338,p,0.000838501
r,4.90757E-05,r,4.90757E-05,t,0.000976801,p,0.001025877
r,6.57255E-05,r,6.57255E-05,t,0.000933877,p,0.000999602
r,8.44053E-05,r,8.44053E-05,t,0.000908596,p,0.000993001
r,6.29139E-05,r,6.29139E-05,t,0.000806685,p,0.000869599
r,6.44583E-05,r,6.44583E-05,t,0.000812797,p,0.000877255
r,5.8844E-05,r,5.8844E-05,t,0.000931916,p,0.00099076
r,6.1707E-05,r,6.1707E-05,t,0.00085936,p,0.000921067
r,6.36021E-05,r,6.36021E-05,t,0.000838092,p,0.000901694
r,6.67823E-05,r,6.67823E-05,t,0.000882387,p,0.00094917
r,6.97252E-05,r,6.97252E-05,t,0.000651684,p,0.000721409
r,5.49845E-05,r,5.49845E-05,t,0.000753525,p,0.000808509
r,6.21105E-05,r,6.21105E-05,t,0.000911216,p,0.000973327
r,6.71543E-05,r,6.71543E-05,t,0.000815195,p,0.000882349
r,5.67154E-05,r,5.67154E-05,t,0.000714152,p,0.000770867
r,6.00339E-05,r,6.00339E-05,t,0.000764176,p,0.00082421
r,6.18616E-05,r,6.18616E-05,t,0.000866266,p,0.000928128
r,5.75724E-05,r,5.75724E-05,t,0.000820405,p,0.000877978
r,5.76794E-05,r,5.76794E-05,t,0.000725045,p,0.000782725
r,5.76779E-05,r,5.76779E-05,t,0.000725516,p,0.000783193
r,4.99835E-05,r,4.99835E-05,t,0.000729919,p,0.000779903
r,7.8642E-05,r,7.8642E-05,t,0.000765701,p,0.000844343
r,7.16008E-05,r,7.16008E-05,t,0.000846974,p,0.000918575
r,7.15378E-05,r,7.15378E-05,t,0.000759118,p,0.000830656
r,5.56707E-05,r,5.56707E-05,t,0.000811451,p,0.000867122
r,6.8507E-05,r,6.8507E-05,t,0.000866442,p,0.000934949
r,4.9936E-05,r,4.9936E-05,t,0.000768428,p,0.000818364
r,7.83891E-05,r,7.83891E-05,t,0.000786186,p,0.000864575
r,6.71651E-05,r,6.71651E-05,t,0.000877638,p,0.000944803
r,5.11286E-05,r,5.11286E-05,t,0.000729259,p,0.000780388
r,6.23307E-05,r,6.23307E-05,t,0.000852787,p,0.000915118
r,7.47894E-05,r,7.47894E-05,t,0.000738225,p,0.000813015
r,8.25422E-05,r,8.25422E-05,t,0.000838726,p,0.000921268
r,5.51377E-05,r,5.51377E-05,t,0.000865994,p,0.000921132
r,5.56859E-05,r,5.56859E-05,t,0.00074586,p,0.000801546
r,7.36307E-05,r,7.36307E-05,t,0.000937429,p,0.00101106
r,5.79433E-05,r,5.79433E-05,t,0.000821322,p,0.000879266
r,7.14794E-05,r,7.14794E-05,t,0.000865419,p,0.000936899
r,6.87063E-05,r,6.87063E-05,t,0.000778114,p,0.000846821
r,5.08079E-05,r,5.08079E-05,t,0.000928661,p,0.000979469
r,4.79309E-05,r,4.79309E-05,t,0.000903838,p,0.000951769
r,7.43777E-05,r,7.43777E-05,t,0.000932845,p,0.001007223
r,6.4636E-05,r,6.4636E-05,t,0.000842934,p,0.00090757
r,6.3719E-05,r,6.3719E-05,t,0.000850438,p,0.000914157
r,6.49068E-05,r,6.49068E-05,t,0.000572263,p,0.00063717
r,5.47776E-05,r,5.47776E-05,t,0.000738821,p,0.000793599
r,5.54743E-05,r,5.54743E-05,t,0.000810859,p,0.000866333
r,7.63611E-05,r,7.63611E-05,t,0.000783151,p,0.000859512
r,6.1316E-05,r,6.1316E-05,t,0.000899595,p,0.000960911
r,6.13625E-05,r,6.13625E-05,t,0.000828758,p,0.000890121
r,6.7519E-05,r,6.7519E-05,t,0.000719994,p,0.000787513
r,5.49642E-05,r,5.49642E-05,t,0.000824898,p,0.000879862
r,6.33169E-05,r,6.33169E-05,t,0.00081963,p,0.000882947
r,6.21616E-05,r,6.21616E-05,t,0.000973807,p,0.001035969
r,6.09096E-05,r,6.09096E-05,t,0.00081003,p,0.00087094
r,6.5005E-05,r,6.5005E-05,t,0.000838791,p,0.000903796
r,6.25177E-05,r,6.25177E-05,t,0.000641526,p,0.000704044
r,6.9197E-05,r,6.9197E-05,t,0.000838031,p,0.000907228
r,6.06104E-05,r,6.06104E-05,t,0.000906293,p,0.000966903
r,7.50039E-05,r,7.50039E-05,t,0.000915224,p,0.000990228
r,7.75032E-05,r,7.75032E-05,t,0.000852506,p,0.000930009
r,7.18147E-05,r,7.18147E-05,t,0.000776853,p,0.000848668
r,5.63974E-05,r,5.63974E-05,t,0.000838807,p,0.000895204
r,5.89487E-05,r,5.89487E-05,t,0.000863475,p,0.000922424
r,6.04758E-05,r,6.04758E-05,t,0.000852503,p,0.000912979
r,6.85042E-05,r,6.85042E-05,t,0.00068572,p,0.000754224
r,5.87968E-05,r,5.87968E-05,t,0.000931236,p,0.000990033
r,6.41812E-05,r,6.41812E-05,t,0.000723676,p,0.000787857
r,5.45653E-05,r,5.45653E-05,t,0.000774873,p,0.000829439
r,7.65531E-05,r,7.65531E-05,t,0.000801807,p,0.00087836
r,6.1073E-05,r,6.1073E-05,t,0.000968513,p,0.001029586
r,6.90617E-05,r,6.90617E-05,t,0.000770396,p,0.000839458
r,5.65864E-05,r,5.65864E-05,t,0.000773601,p,0.000830187
r,6.77649E-05,r,6.77649E-05,t,0.000783507,p,0.000851272
r,5.98905E-05,r,5.98905E-05,t,0.000751987,p,0.000811877
r,5.39642E-05,r,5.39642E-05,t,0.000677708,p,0.000731673
r,6.63197E-05,r,6.63197E-05,t,0.000772479,p,0.000838798
r,6.91474E-05,r,6.91474E-05,t,0.000759096,p,0.000828243
r,5.09481E-05,r,5.09481E-05,t,0.000897634,p,0.000948582
r,6.8367E-05,r,6.8367E-05,t,0.000806732,p,0.000875099
r,4.46388E-05,r,4.46388E-05,t,0.000754905,p,0.000799544
r,6.43066E-05,r,6.43066E-05,t,0.000776004,p,0.000840311
r,6.80467E-05,r,6.80467E-05,t,0.000806495,p,0.000874542
r,5.39633E-05,r,5.39633E-05,t,0.000735863,p,0.000789826
r,6.4086E-05,r,6.4086E-05,t,0.00079098,p,0.000855066
r,6.07453E-05,r,6.07453E-05,t,0.000867329,p,0.000928074
r,5.89839E-05,r,5.89839E-05,t,0.000764335,p,0.000823319
r,6.48293E-05,r,6.48293E-05,t,0.000758854,p,0.000823684
r,5.99523E-05,r,5.99523E-05,t,0.000915685,p,0.000975637
r,6.09842E-05,r,6.09842E-05,t,0.000741232,p,0.000802217
r,5.19013E-05,r,5.19013E-05,t,0.00083289,p,0.000884791
r,7.06761E-05,r,7.06761E-05,t,0.000915606,p,0.000986282
r,6.94221E-05,r,6.94221E-05,t,0.00090359,p,0.000973013
r,5.44357E-05,r,5.44357E-05,t,0.000727534,p,0.00078197
r,7.89647E-05,r,7.89647E-05,t,0.000758218,p,0.000837182
r,5.7552E-05,r,5.7552E-05,t,0.000810888,p,0.00086844
r,7.82298E-05,r,7.82298E-05,t,0.000847431,p,0.000925661
r,6.13721E-05,r,6.13721E-05,t,0.000910202,p,0.000971574
r,5.21539E-05,r,5.21539E-05,t,0.000858964,p,0.000911118
r,6.81845E-05,r,6.81845E-05,t,0.000836602,p,0.000904786
r,6.98736E-05,r,6.98736E-05,t,0.000753517,p,0.000823391
r,7.03547E-05,r,7.03547E-05,t,0.000803155,p,0.00087351
r,6.91254E-05,r,6.91254E-05,t,0.000782897,p,0.000852022
r,6.89127E-05,r,6.89127E-05,t,0.000698559,p,0.000767472
r,5.90373E-05,r,5.90373E-05,t,0.000759494,p,0.000818531
r,5.73687E-05,r,5.73687E-05,t,0.000799933,p,0.000857302
r,5.70514E-05,r,5.70514E-05,t,0.000849322,p,0.000906374
r,5.76241E-05,r,5.76241E-05,t,0.000744794,p,0.000802418
r,6.1212E-05,r,6.1212E-05,t,0.00076722,p,0.000828431
r,7.82806E-05,r,7.82806E-05,t,0.000779401,p,0.000857682
r,7.64148E-05,r,7.64148E-05,t,0.000775848,p,0.000852263
r,5.35637E-05,r,5.35637E-05,t,0.000714635,p,0.000768199
r,5.64143E-05,r,5.64143E-05,t,0.0008834,p,0.000939814
r,6.69757E-05,r,6.69757E-05,t,0.000782441,p,0.000849417
r,6.53517E-05,r,6.53517E-05,t,0.000871555,p,0.000936907
r,5.19811E-05,r,5.19811E-05,t,0.000917741,p,0.000969723
r,6.80276E-05,r,6.80276E-05,t,0.000823142,p,0.00089117
r,5.17412E-05,r,5.17412E-05,t,0.000795102,p,0.000846844
r,5.7893E-05,r,5.7893E-05,t,0.000836756,p,0.000894649
r,6.96903E-05,r,6.96903E-05,t,0.000854916,p,0.000924606
r,5.70767E-05,r,5.70767E-05,t,0.000681155,p,0.000738231
r,6.60864E-05,r,6.60864E-05,t,0.00076207,p,0.000828156
r,6.19974E-05,r,6.19974E-05,t,0.000852818,p,0.000914816
r,5.66746E-05,r,5.66746E-05,t,0.00086936,p,0.000926034
r,6.15175E-05,r,6.15175E-05,t,0.000805526,p,0.000867043
r,6.84143E-05,r,6.84143E-05,t,0.000736381,p,0.000804796
r,7.20323E-05,r,7.20323E-05,t,0.000774733,p,0.000846765
r,6.86019E-05,r,6.86019E-05,t,0.000776977,p,0.000845579
r,6.63983E-05,r,6.63983E-05,t,0.000786962,p,0.00085336
r,6.1407E-05,r,6.1407E-05,t,0.000827085,p,0.000888492
r,5.82058E-05,r,5.82058E-05,t,0.000874822,p,0.000933028
r,6.61074E-05,r,6.61074E-05,t,0.000739888,p,0.000805996
r,5.82631E-05,r,5.82631E-05,t,0.00077553,p,0.000833793
r,5.84587E-05,r,5.84587E-05,t,0.00083222,p,0.000890679
r,5.68151E-05,r,5.68151E-05,t,0.000837968,p,0.000894783
r,7.6114E-05,r,7.6114E-05,t,0.000850881,p,0.000926995
r,5.53397E-05,r,5.53397E-05,t,0.000783432,p,0.000838772
r,5.79911E-05,r,5.79911E-05,t,0.000894845,p,0.000952836
r,7.25121E-05,r,7.25121E-05,t,0.000740889,p,0.000813401
r,5.32166E-05,r,5.32166E-05,t,0.000854046,p,0.000907262
r,5.22103E-05,r,5.22103E-05,t,0.000807106,p,0.000859316
r,7.47188E-05,r,7.47188E-05,t,0.000770131,p,0.00084485
r,7.26539E-05,r,7.26539E-05,t,0.000904551,p,0.000977205
r,5.99551E-05,r,5.99551E-05,t,0.000778867,p,0.000838823
r,6.52196E-05,r,6.52196E-05,t,0.000763457,p,0.000828677
r,6.84137E-05,r,6.84137E-05,t,0.000865499,p,0.000933912
r,4.69294E-05,r,4.69294E-05,t,0.000780361,p,0.00082729
r,6.31948E-05,r,6.31948E-05,t,0.000804995,p,0.00086819
r,5.78431E-05,r,5.78431E-05,t,0.000770726,p,0.000828569
r,6.11498E-05,r,6.11498E-05,t,0.000847729,p,0.000908879
r,7.36777E-05,r,7.36777E-05,t,0.000779645,p,0.000853322
r,7.56891E-05,r,7.56891E-05,t,0.000810568,p,0.000886257
r,4.53916E-05,r,4.53916E-05,t,0.000757909,p,0.0008033
r,6.66508E-05,r,6.66508E-05,t,0.000801596,p,0.000868247
r,5.62507E-05,r,5.62507E-05,t,0.000864652,p,0.000920902
r,7.15723E-05,r,7.15723E-05,t,0.000789615,p,0.000861187
r,6.70939E-05,r,6.70939E-05,t,0.000723699,p,0.000790793
r,6.05439E-05,r,6.05439E-05,t,0.000661226,p,0.00072177
r,6.73296E-05,r,6.73296E-05,t,0.000903537,p,0.000970866
r,7.07485E-05,r,7.07485E-05,t,0.00076876,p,0.000839509
r,5.64288E-05,r,5.64288E-05,t,0.000855308,p,0.000911736
r,6.64192E-05,r,6.64192E-05,t,0.000641943,p,0.000708362
r,5.79629E-05,r,5.79629E-05,t,0.00081557,p,0.000873533
r,6.8959E-05,r,6.8959E-05,t,0.000858388,p,0.000927347
r,5.75453E-05,r,5.75453E-05,t,0.000869802,p,0.000927347
r,6.96083E-05,r,6.96083E-05,t,0.000993629,p,0.001063237
r,5.95486E-05,r,5.95486E-05,t,0.000709376,p,0.000768925
r,5.95512E-05,r,5.95512E-05,t,0.000723195,p,0.000782746
r,6.1114E-05,r,6.1114E-05,t,0.000819097,p,0.000880211
r,5.14067E-05,r,5.14067E-05,t,0.000703467,p,0.000754874
r,6.33025E-05,r,6.33025E-05,t,0.000657304,p,0.000720607
r,7.03235E-05,r,7.03235E-05,t,0.000896178,p,0.000966501
r,8.23072E-05,r,8.23072E-05,t,0.00067172,p,0.000754027
r,5.9063E-05,r,5.9063E-05,t,0.000936614,p,0.000995677
r,4.50477E-05,r,4.50477E-05,t,0.000739599,p,0.000784647
r,6.45652E-05,r,6.45652E-05,t,0.000804007,p,0.000868572
r,6.58042E-05,r,6.58042E-05,t,0.000781585,p,0.00084739
r,6.65851E-05,r,6.65851E-05,t,0.000816887,p,0.000883472
r,7.15042E-05,r,7.15042E-05,t,0.000763412,p,0.000834916
r,6.2196E-05,r,6.2196E-05,t,0.000858591,p,0.000920787
r,6.53093E-05,r,6.53093E-05,t,0.000823444,p,0.000888754
r,5.32384E-05,r,5.32384E-05,t,0.000685536,p,0.000738774
r,6.06828E-05,r,6.06828E-05,t,0.000856026,p,0.000916708
r,7.11726E-05,r,7.11726E-05,t,0.000905412,p,0.000976585
r,6.76113E-05,r,6.76113E-05,t,0.00076358,p,0.000831191
r,7.67221E-05,r,7.67221E-05,t,0.000805829,p,0.000882552
r,5.6607E-05,r,5.6607E-05,t,0.000868465,p,0.000925072
r,6.02289E-05,r,6.02289E-05,t,0.000658131,p,0.00071836
r,6.65402E-05,r,6.65402E-05,t,0.00075346,p,0.00082
r,6.05351E-05,r,6.05351E-05,t,0.000730456,p,0.000790991
r,6.45209E-05,r,6.45209E-05,t,0.000749088,p,0.000813609
r,5.6861E-05,r,5.6861E-05,t,0.000832201,p,0.000889062
r,7.49271E-05,r,7.49271E-05,t,0.00092348,p,0.000998407
r,5.85101E-05,r,5.85101E-05,t,0.000781029,p,0.000839539
r,6.05156E-05,r,6.05156E-05,t,0.000815206,p,0.000875722
r,6.36646E-05,r,6.36646E-05,t,0.000827067,p,0.000890732
r,7.30025E-05,r,7.30025E-05,t,0.000734046,p,0.000807049
r,6.48235E-05,r,6.48235E-05,t,0.000843059,p,0.000907882
r,6.05395E-05,r,6.05395E-05,t,0.000877217,p,0.000937757
r,6.38E-05,r,6.38E-05,t,0.000733871,p,0.000797671
r,4.49158E-05,r,4.49158E-05,t,0.000800001,p,0.000844916
r,6.12414E-05,r,6.12414E-05,t,0.000848628,p,0.00090987
r,5.93693E-05,r,5.93693E-05,t,0.000749826,p,0.000809196
r,5.71602E-05,r,5.71602E-05,t,0.000867491,p,0.000924651
r,5.16802E-05,r,5.16802E-05,t,0.000807552,p,0.000859232
r,5.53549E-05,r,5.53549E-05,t,0.000801031,p,0.000856385
r,6.35264E-05,r,6.35264E-05,t,0.000911041,p,0.000974567
r,6.19652E-05,r,6.19652E-05,t,0.000702994,p,0.00076496
r,5.22767E-05,r,5.22767E-05,t,0.000790171,p,0.000842447
r,6.81017E-05,r,6.81017E-05,t,0.000718627,p,0.000786729
r,6.30333E-05,r,6.30333E-05,t,0.000784927,p,0.00084796
r,6.39221E-05,r,6.39221E-05,t,0.000779768,p,0.00084369
r,7.04542E-05,r,7.04542E-05,t,0.000892058,p,0.000962512
r,7.2876E-05,r,7.2876E-05,t,0.000661905,p,0.000734781
r,7.80458E-05,r,7.80458E-05,t,0.000690601,p,0.000768647
r,5.7049E-05,r,5.7049E-05,t,0.00072796,p,0.000785009
r,5.77432E-05,r,5.77432E-05,t,0.000853837,p,0.00091158
r,5.67645E-05,r,5.67645E-05,t,0.000852134,p,0.000908899
r,6.59092E-05,r,6.59092E-05,t,0.000821199,p,0.000887108
r,6.87957E-05,r,6.87957E-05,t,0.000685758,p,0.000754554
r,6.25453E-05,r,6.25453E-05,t,0.000882317,p,0.000944862
r,5.82319E-05,r,5.82319E-05,t,0.000794307,p,0.000852539
r,6.46306E-05,r,6.46306E-05,t,0.000898129,p,0.00096276
r,6.63679E-05,r,6.63679E-05,t,0.000859332,p,0.0009257
r,4.45726E-05,r,4.45726E-05,t,0.000696755,p,0.000741327
r,6.32237E-05,r,6.32237E-05,t,0.000784632,p,0.000847856
r,6.57422E-05,r,6.57422E-05,t,0.000841359,p,0.000907101
r,5.80006E-05,r,5.80006E-05,t,0.000774401,p,0.000832401
r,7.54654E-05,r,7.54654E-05,t,0.000816708,p,0.000892173
r,5.11431E-05,r,5.11431E-05,t,0.000846031,p,0.000897174
r,6.46056E-05,r,6.46056E-05,t,0.00088684,p,0.000951445
r,5.87864E-05,r,5.87864E-05,t,0.000961735,p,0.001020522
r,6.36281E-05,r,6.36281E-05,t,0.000849287,p,0.000912915
r,8.04602E-05,r,8.04602E-05,t,0.000796898,p,0.000877358
r,6.49614E-05,r,6.49614E-05,t,0.000842455,p,0.000907416
r,7.052E-05,r,7.052E-05,t,0.000821077,p,0.000891597
r,5.63889E-05,r,5.63889E-05,t,0.000701267,p,0.000757656
r,5.9583E-05,r,5.9583E-05,t,0.000754513,p,0.000814096
r,6.50315E-05,r,6.50315E-05,t,0.000864118,p,0.00092915
r,6.12991E-05,r,6.12991E-05,t,0.000821291,p,0.00088259
r,6.50526E-05,r,6.50526E-05,t,0.000765411,p,0.000830464
r,6.69461E-05,r,6.69461E-05,t,0.000724083,p,0.000791029
r,6.1345E-05,r,6.1345E-05,t,0.000862782,p,0.000924127
r,6.34381E-05,r,6.34381E-05,t,0.000832473,p,0.000895911
r,6.21894E-05,r,6.21894E-05,t,0.00081602,p,0.00087821
r,5.92757E-05,r,5.92757E-05,t,0.000762283,p,0.000821559
r,5.75561E-05,r,5.75561E-05,t,0.000700874,p,0.00075843
r,7.47795E-05,r,7.47795E-05,t,0.000826599,p,0.000901379
r,7.65075E-05,r,7.65075E-05,t,0.000786741,p,0.000863248
r,6.56234E-05,r,6.56234E-05,t,0.000764249,p,0.000829873
r,6.19106E-05,r,6.19106E-05,t,0.000968066,p,0.001029977
r,6.75331E-05,r,6.75331E-05,t,0.000817712,p,0.000885245
r,6.19344E-05,r,6.19344E-05,t,0.00079058,p,0.000852514
r,7.40072E-05,r,7.40072E-05,t,0.00077551,p,0.000849518
r,5.05064E-05,r,5.05064E-05,t,0.000854158,p,0.000904665
r,6.34727E-05,r,6.34727E-05,t,0.000789569,p,0.000853042
r,7.9191E-05,r,7.9191E-05,t,0.000709507,p,0.000788698
r,7.99902E-05,r,7.99902E-05,t,0.000849341,p,0.000929332
r,6.55677E-05,r,6.55677E-05,t,0.000870572,p,0.00093614
r,7.14139E-05,r,7.14139E-05,t,0.000859166,p,0.00093058
r,6.51948E-05,r,6.51948E-05,t,0.000780922,p,0.000846117
r,6.07048E-05,r,6.07048E-05,t,0.000784847,p,0.000845552
r,6.85817E-05,r,6.85817E-05,t,0.000783266,p,0.000851847
r,6.40866E-05,r,6.40866E-05,t,0.000791341,p,0.000855427
r,6.74683E-05,r,6.74683E-05,t,0.000808244,p,0.000875713
r,6.22927E-05,r,6.22927E-05,t,0.000819647,p,0.00088194
r,6.47423E-05,r,6.47423E-05,t,0.000769836,p,0.000834578
r,7.28749E-05,r,7.28749E-05,t,0.000660712,p,0.000733587
r,6.03767E-05,r,6.03767E-05,t,0.000865418,p,0.000925794
r,5.01506E-05,r,5.01506E-05,t,0.000816164,p,0.000866315
r,6.61191E-05,r,6.61191E-05,t,0.000789751,p,0.00085587
r,5.43966E-05,r,5.43966E-05,t,0.000758659,p,0.000813056
r,6.15245E-05,r,6.15245E-05,t,0.000791214,p,0.000852738
r,6.02172E-05,r,6.02172E-05,t,0.000831928,p,0.000892145
r,6.44959E-05,r,6.44959E-05,t,0.000843894,p,0.00090839
r,6.80058E-05,r,6.80058E-05,t,0.000755861,p,0.000823867
r,5.88377E-05,r,5.88377E-05,t,0.00077492,p,0.000833758
r,5.33344E-05,r,5.33344E-05,t,0.00093238,p,0.000985714
r,6.24736E-05,r,6.24736E-05,t,0.000933349,p,0.000995823
r,6.90199E-05,r,6.90199E-05,t,0.000807032,p,0.000876052
r,6.41588E-05,r,6.41588E-05,t,0.000815047,p,0.000879206
r,5.71017E-05,r,5.71017E-05,t,0.000819027,p,0.000876129
r,7.14664E-05,r,7.14664E-05,t,0.000824383,p,0.000895849
r,6.25908E-05,r,6.25908E-05,t,0.000809961,p,0.000872552
r,5.81484E-05,r,5.81484E-05,t,0.000715397,p,0.000773545
r,7.5975E-05,r,7.5975E-05,t,0.000765789,p,0.000841764
r,5.71737E-05,r,5.71737E-05,t,0.000836077,p,0.000893251
r,5.89839E-05,r,5.89839E-05,t,0.000690305,p,0.000749289
r,6.28637E-05,r,6.28637E-05,t,0.000713976,p,0.00077684
r,7.11913E-05,r,7.11913E-05,t,0.000788717,p,0.000859909
r,5.57357E-05,r,5.57357E-05,t,0.00078496,p,0.000840696
r,7.70547E-05,r,7.70547E-05,t,0.000763798,p,0.000840853
r,5.24019E-05,r,5.24019E-05,t,0.000818191,p,0.000870593
r,6.22293E-05,r,6.22293E-05,t,0.000843091,p,0.00090532
r,7.66016E-05,r,7.66016E-05,t,0.000920807,p,0.000997409
r,5.38086E-05,r,5.38086E-05,t,0.000824849,p,0.000878657
r,7.317E-05,r,7.317E-05,t,0.000840879,p,0.000914049
r,8.05033E-05,r,8.05033E-05,t,0.000855359,p,0.000935862
r,6.33754E-05,r,6.33754E-05,t,0.000899207,p,0.000962582
r,6.81945E-05,r,6.81945E-05,t,0.000774454,p,0.000842649
r,5.35517E-05,r,5.35517E-05,t,0.000782115,p,0.000835667
r,5.70892E-05,r,5.70892E-05,t,0.00083764,p,0.00089473
r,5.34736E-05,r,5.34736E-05,t,0.000780537,p,0.00083401
r,6.12637E-05,r,6.12637E-05,t,0.000793118,p,0.000854381
r,7.03088E-05,r,7.03088E-05,t,0.000837379,p,0.000907687
r,5.10795E-05,r,5.10795E-05,t,0.000868138,p,0.000919218
r,6.70152E-05,r,6.70152E-05,t,0.000919237,p,0.000986252
r,6.44289E-05,r,6.44289E-05,t,0.000778453,p,0.000842882
r,6.8083E-05,r,6.8083E-05,t,0.000711037,p,0.00077912
r,5.99372E-05,r,5.99372E-05,t,0.00077494,p,0.000834877
r,5.4865E-05,r,5.4865E-05,t,0.000759673,p,0.000814538
r,6.1972E-05,r,6.1972E-05,t,0.000859053,p,0.000921025
r,6.90868E-05,r,6.90868E-05,t,0.000763645,p,0.000832731
r,6.86599E-05,r,6.86599E-05,t,0.000848562,p,0.000917222
r,7.22366E-05,r,7.22366E-05,t,0.00083209,p,0.000904327
r,5.79657E-05,r,5.79657E-05,t,0.000882214,p,0.00094018
r,5.54504E-05,r,5.54504E-05,t,0.000839092,p,0.000894542
r,6.51492E-05,r,6.51492E-05,t,0.000779257,p,0.000844406
r,6.02423E-05,r,6.02423E-05,t,0.000815253,p,0.000875495
r,8.52274E-05,r,8.52274E-05,t,0.000828784,p,0.000914011
r,5.22617E-05,r,5.22617E-05,t,0.000835477,p,0.000887739
r,5.53236E-05,r,5.53236E-05,t,0.000739474,p,0.000794798
r,5.93974E-05,r,5.93974E-05,t,0.000782195,p,0.000841593
r,5.36377E-05,r,5.36377E-05,t,0.000931879,p,0.000985517
r,6.56807E-05,r,6.56807E-05,t,0.00073372,p,0.000799401
r,7.33755E-05,r,7.33755E-05,t,0.000894101,p,0.000967476
r,5.77914E-05,r,5.77914E-05,t,0.000785333,p,0.000843124
r,7.90685E-05,r,7.90685E-05,t,0.00089286,p,0.000971928
r,5.80594E-05,r,5.80594E-05,t,0.000769188,p,0.000827247
r,7.53163E-05,r,7.53163E-05,t,0.000700343,p,0.000775659
r,6.41657E-05,r,6.41657E-05,t,0.00071141,p,0.000775576
r,5.88445E-05,r,5.88445E-05,t,0.000815641,p,0.000874485
r,6.36634E-05,r,6.36634E-05,t,0.00080228,p,0.000865944
r,7.62096E-05,r,7.62096E-05,t,0.000821912,p,0.000898122
r,6.29691E-05,r,6.29691E-05,t,0.000775579,p,0.000838548
r,6.03098E-05,r,6.03098E-05,t,0.000764305,p,0.000824615
r,4.50929E-05,r,4.50929E-05,t,0.000827425,p,0.000872517
r,5.33724E-05,r,5.33724E-05,t,0.000775209,p,0.000828582
r,5.26364E-05,r,5.26364E-05,t,0.000784728,p,0.000837364
r,4.78128E-05,r,4.78128E-05,t,0.000910629,p,0.000958442
r,6.07239E-05,r,6.07239E-05,t,0.000962206,p,0.00102293
r,7.72637E-05,r,7.72637E-05,t,0.000831098,p,0.000908361
r,5.34327E-05,r,5.34327E-05,t,0.000737075,p,0.000790508
r,5.4719E-05,r,5.4719E-05,t,0.000756636,p,0.000811355
r,6.3183E-05,r,6.3183E-05,t,0.000773851,p,0.000837034
r,6.56335E-05,r,6.56335E-05,t,0.000858458,p,0.000924092
r,5.18465E-05,r,5.18465E-05,t,0.000791321,p,0.000843167
r,6.55997E-05,r,6.55997E-05,t,0.000815506,p,0.000881106
r,6.44406E-05,r,6.44406E-05,t,0.000842843,p,0.000907284
r,7.08206E-05,r,7.08206E-05,t,0.000924764,p,0.000995585
r,6.55827E-05,r,6.55827E-05,t,0.000657371,p,0.000722954
r,5.63979E-05,r,5.63979E-05,t,0.000690846,p,0.000747244
r,5.44184E-05,r,5.44184E-05,t,0.000773158,p,0.000827577
r,5.42452E-05,r,5.42452E-05,t,0.000758963,p,0.000813208
r,4.97634E-05,r,4.97634E-05,t,0.000779332,p,0.000829096
r,6.40473E-05,r,6.40473E-05,t,0.000681051,p,0.000745098
r,5.44918E-05,r,5.44918E-05,t,0.000778934,p,0.000833426
r,5.60382E-05,r,5.60382E-05,t,0.000902396,p,0.000958434
r,5.86472E-05,r,5.86472E-05,t,0.00083906,p,0.000897707
r,7.59871E-05,r,7.59871E-05,t,0.000821843,p,0.00089783
r,4.49367E-05,r,4.49367E-05,t,0.000888991,p,0.000933928
r,5.42673E-05,r,5.42673E-05,t,0.0008051,p,0.000859367
r,5.70617E-05,r,5.70617E-05,t,0.000791494,p,0.000848555
r,7.37489E-05,r,7.37489E-05,t,0.000819932,p,0.000893681
r,6.22957E-05,r,6.22957E-05,t,0.000701877,p,0.000764173
r,6.96402E-05,r,6.96402E-05,t,0.00081982,p,0.00088946
r,6.59109E-05,r,6.59109E-05,t,0.000734826,p,0.000800737
r,7.0194E-05,r,7.0194E-05,t,0.000722007,p,0.000792201
r,6.29915E-05,r,6.29915E-05,t,0.000847016,p,0.000910008
r,5.45502E-05,r,5.45502E-05,t,0.000816242,p,0.000870792
r,4.95879E-05,r,4.95879E-05,t,0.000712977,p,0.000762565
r,6.26489E-05,r,6.26489E-05,t,0.000720544,p,0.000783193
r,6.78164E-05,r,6.78164E-05,t,0.000839169,p,0.000906985
r,5.88742E-05,r,5.88742E-05,t,0.000749476,p,0.000808351
r,6.54645E-05,r,6.54645E-05,t,0.000844759,p,0.000910224
r,7.21971E-05,r,7.21971E-05,t,0.000719495,p,0.000791692
