unstudied,tone,rhythm,both,,,cond.r.t,echo.r.t,condr.b,echo.r.b,cond.t.b,echo.t.b,,r,t,predicted,both,,cond.p.b,echo.p.b,cond.r.t,echo.r.t,condr.b,echo.r.b,cond.t.b,echo.t.b
,,,,,,t,0.000574461,b,0.000777161,b,0.000777161,,,,,,,b,7.76E-04,t,0.000574461,b,0.000777161,b,0.000777161
,,,,,,t,0.000444805,b,0.000694472,b,0.000694472,,,,,,,b,6.96E-04,t,0.000444805,b,0.000694472,b,0.000694472
,,,,,,t,0.000426257,b,0.000666278,b,0.000666278,,,,,,,b,6.65E-04,t,0.000426257,b,0.000666278,b,0.000666278
,,,,,,t,0.000588763,b,0.000607531,b,0.000607531,,,,,,,b,6.06E-04,t,0.000588763,b,0.000607531,b,0.000607531
,,,,,,t,0.000519311,b,0.000665509,b,0.000665509,,,,,,,b,6.68E-04,t,0.000519311,b,0.000665509,b,0.000665509
,,,,,,t,0.000516194,b,0.000654101,b,0.000654101,,,,,,,b,6.55E-04,t,0.000516194,b,0.000654101,b,0.000654101
,,,,,,t,0.00049869,b,0.000596686,b,0.000596686,,,,,,,b,5.97E-04,t,0.00049869,b,0.000596686,b,0.000596686
,,,,,,t,0.000541424,b,0.000603995,b,0.000603995,,,,,,,b,6.04E-04,t,0.000541424,b,0.000603995,b,0.000603995
,,,,,,t,0.000436595,b,0.000664415,b,0.000664415,,,,,,,b,6.64E-04,t,0.000436595,b,0.000664415,b,0.000664415
,,,,,,t,0.000497362,b,0.00064561,b,0.00064561,,,,,,,b,6.46E-04,t,0.000497362,b,0.00064561,b,0.00064561
,,,,,,t,0.000497741,b,0.000587097,b,0.000587097,,,,,,,b,5.85E-04,t,0.000497741,b,0.000587097,b,0.000587097
,,,,,,t,0.000512653,b,0.000662251,b,0.000662251,,,,,,,b,6.63E-04,t,0.000512653,b,0.000662251,b,0.000662251
,,,,,,t,0.000569607,b,0.000670533,b,0.000670533,,,,,,,b,6.69E-04,t,0.000569607,b,0.000670533,b,0.000670533
,,,,,,t,0.000401985,b,0.000706334,b,0.000706334,,,,,,,b,7.05E-04,t,0.000401985,b,0.000706334,b,0.000706334
,,,,,,t,0.000497702,b,0.000687952,b,0.000687952,,,,,,,b,6.89E-04,t,0.000497702,b,0.000687952,b,0.000687952
,,,,,,t,0.00054339,b,0.00055164,b,0.00055164,,,,,,,b,5.52E-04,t,0.00054339,b,0.00055164,b,0.00055164
,,,,,,t,0.000537376,b,0.000672379,b,0.000672379,,,,,,,b,6.71E-04,t,0.000537376,b,0.000672379,b,0.000672379
,,,,,,t,0.000486259,b,0.000708415,b,0.000708415,,,,,,,b,7.09E-04,t,0.000486259,b,0.000708415,b,0.000708415
,,,,,,t,0.000452704,b,0.00073787,b,0.00073787,,,,,,,b,7.38E-04,t,0.000452704,b,0.00073787,b,0.00073787
,,,,,,t,0.000463906,b,0.000643928,b,0.000643928,,,,,,,b,6.44E-04,t,0.000463906,b,0.000643928,b,0.000643928
,,,,,,t,0.000509986,b,0.000629702,b,0.000629702,,,,,,,b,6.28E-04,t,0.000509986,b,0.000629702,b,0.000629702
,,,,,,t,0.00043202,b,0.000640583,b,0.000640583,,,,,,,b,6.39E-04,t,0.00043202,b,0.000640583,b,0.000640583
,,,,,,t,0.000510295,b,0.000624078,b,0.000624078,,,,,,,b,6.23E-04,t,0.000510295,b,0.000624078,b,0.000624078
,,,,,,t,0.000543522,b,0.000813991,b,0.000813991,,,,,,,b,8.13E-04,t,0.000543522,b,0.000813991,b,0.000813991
,,,,,,t,0.0005171,b,0.000647218,b,0.000647218,,,,,,,b,6.46E-04,t,0.0005171,b,0.000647218,b,0.000647218
,,,,,,t,0.000526951,b,0.000686815,b,0.000686815,,,,,,,b,6.89E-04,t,0.000526951,b,0.000686815,b,0.000686815
,,,,,,t,0.000509027,b,0.000637559,b,0.000637559,,,,,,,b,6.37E-04,t,0.000509027,b,0.000637559,b,0.000637559
,,,,,,t,0.000450449,b,0.000581355,b,0.000581355,,,,,,,b,5.78E-04,t,0.000450449,b,0.000581355,b,0.000581355
,,,,,,t,0.000420389,b,0.000658551,b,0.000658551,,,,,,,b,6.59E-04,t,0.000420389,b,0.000658551,b,0.000658551
,,,,,,t,0.000533889,b,0.000623054,b,0.000623054,,,,,,,b,6.24E-04,t,0.000533889,b,0.000623054,b,0.000623054
,,,,,,t,0.000490695,b,0.000534695,b,0.000534695,,,,,,,b,5.34E-04,t,0.000490695,b,0.000534695,b,0.000534695
,,,,,,t,0.00052081,b,0.000588558,b,0.000588558,,,,,,,b,5.88E-04,t,0.00052081,b,0.000588558,b,0.000588558
,,,,,,t,0.000513353,b,0.000645268,b,0.000645268,,,,,,,b,6.45E-04,t,0.000513353,b,0.000645268,b,0.000645268
,,,,,,t,0.000527266,b,0.000728008,b,0.000728008,,,,,,,b,7.29E-04,t,0.000527266,b,0.000728008,b,0.000728008
,,,,,,t,0.000467417,b,0.000631991,b,0.000631991,,,,,,,b,6.31E-04,t,0.000467417,b,0.000631991,b,0.000631991
,,,,,,t,0.00055685,b,0.000602221,b,0.000602221,,,,,,,b,6.02E-04,t,0.00055685,b,0.000602221,b,0.000602221
,,,,,,t,0.00046467,b,0.00068758,b,0.00068758,,,,,,,b,6.86E-04,t,0.00046467,b,0.00068758,b,0.00068758
,,,,,,t,0.000505975,b,0.000615815,b,0.000615815,,,,,,,b,6.16E-04,t,0.000505975,b,0.000615815,b,0.000615815
,,,,,,t,0.000527358,b,0.000651864,b,0.000651864,,,,,,,b,6.52E-04,t,0.000527358,b,0.000651864,b,0.000651864
,,,,,,t,0.00053595,b,0.000711586,b,0.000711586,,,,,,,b,7.10E-04,t,0.00053595,b,0.000711586,b,0.000711586
,,,,,,t,0.000554205,b,0.000654733,b,0.000654733,,,,,,,b,6.54E-04,t,0.000554205,b,0.000654733,b,0.000654733
,,,,,,t,0.000450707,b,0.000658897,b,0.000658897,,,,,,,b,6.60E-04,t,0.000450707,b,0.000658897,b,0.000658897
,,,,,,t,0.000529072,b,0.000656928,b,0.000656928,,,,,,,b,6.58E-04,t,0.000529072,b,0.000656928,b,0.000656928
,,,,,,t,0.000435762,b,0.00066175,b,0.00066175,,,,,,,b,6.63E-04,t,0.000435762,b,0.00066175,b,0.00066175
,,,,,,t,0.000468705,b,0.000637169,b,0.000637169,,,,,,,b,6.39E-04,t,0.000468705,b,0.000637169,b,0.000637169
,,,,,,t,0.000462742,b,0.00061246,b,0.00061246,,,,,,,b,6.13E-04,t,0.000462742,b,0.00061246,b,0.00061246
,,,,,,t,0.000494998,b,0.000611375,b,0.000611375,,,,,,,b,6.13E-04,t,0.000494998,b,0.000611375,b,0.000611375
,,,,,,t,0.00051482,b,0.000665144,b,0.000665144,,,,,,,b,6.65E-04,t,0.00051482,b,0.000665144,b,0.000665144
,,,,,,t,0.000563894,b,0.000617956,b,0.000617956,,,,,,,b,6.19E-04,t,0.000563894,b,0.000617956,b,0.000617956
,,,,,,t,0.000432667,b,0.000665797,b,0.000665797,,,,,,,b,6.67E-04,t,0.000432667,b,0.000665797,b,0.000665797
,,,,,,t,0.00054713,b,0.000672336,b,0.000672336,,,,,,,b,6.76E-04,t,0.00054713,b,0.000672336,b,0.000672336
,,,,,,t,0.000530019,b,0.000667731,b,0.000667731,,,,,,,b,6.69E-04,t,0.000530019,b,0.000667731,b,0.000667731
,,,,,,t,0.00050844,b,0.000620643,b,0.000620643,,,,,,,b,6.22E-04,t,0.00050844,b,0.000620643,b,0.000620643
,,,,,,t,0.000468105,b,0.000658599,b,0.000658599,,,,,,,b,6.58E-04,t,0.000468105,b,0.000658599,b,0.000658599
,,,,,,t,0.000496588,b,0.000745916,b,0.000745916,,,,,,,b,7.47E-04,t,0.000496588,b,0.000745916,b,0.000745916
,,,,,,t,0.000561716,b,0.000655052,b,0.000655052,,,,,,,b,6.56E-04,t,0.000561716,b,0.000655052,b,0.000655052
,,,,,,t,0.000397802,b,0.000636693,b,0.000636693,,,,,,,b,6.38E-04,t,0.000397802,b,0.000636693,b,0.000636693
,,,,,,t,0.000472218,b,0.000640836,b,0.000640836,,,,,,,b,6.42E-04,t,0.000472218,b,0.000640836,b,0.000640836
,,,,,,t,0.000521934,b,0.000681795,b,0.000681795,,,,,,,b,6.81E-04,t,0.000521934,b,0.000681795,b,0.000681795
,,,,,,t,0.000552965,b,0.000603759,b,0.000603759,,,,,,,b,6.04E-04,t,0.000552965,b,0.000603759,b,0.000603759
,,,,,,t,0.000523516,b,0.000611197,b,0.000611197,,,,,,,b,6.12E-04,t,0.000523516,b,0.000611197,b,0.000611197
,,,,,,t,0.000547683,b,0.000597307,b,0.000597307,,,,,,,b,5.97E-04,t,0.000547683,b,0.000597307,b,0.000597307
,,,,,,t,0.000507762,b,0.000770005,b,0.000770005,,,,,,,b,7.70E-04,t,0.000507762,b,0.000770005,b,0.000770005
,,,,,,t,0.000486695,b,0.000659995,b,0.000659995,,,,,,,b,6.58E-04,t,0.000486695,b,0.000659995,b,0.000659995
,,,,,,t,0.000480503,b,0.000532739,b,0.000532739,,,,,,,b,5.34E-04,t,0.000480503,b,0.000532739,b,0.000532739
,,,,,,t,0.000545164,b,0.000652399,b,0.000652399,,,,,,,b,6.55E-04,t,0.000545164,b,0.000652399,b,0.000652399
,,,,,,t,0.00054143,b,0.000593158,b,0.000593158,,,,,,,b,5.95E-04,t,0.00054143,b,0.000593158,b,0.000593158
,,,,,,t,0.000521353,b,0.000681034,b,0.000681034,,,,,,,b,6.79E-04,t,0.000521353,b,0.000681034,b,0.000681034
,,,,,,t,0.000516809,b,0.000721406,b,0.000721406,,,,,,,b,7.23E-04,t,0.000516809,b,0.000721406,b,0.000721406
,,,,,,t,0.000552479,b,0.000540522,b,0.000540522,,,,,,,b,5.41E-04,t,0.000552479,b,0.000540522,b,0.000540522
,,,,,,t,0.000497867,b,0.000613594,b,0.000613594,,,,,,,b,6.15E-04,t,0.000497867,b,0.000613594,b,0.000613594
,,,,,,t,0.000504415,b,0.000608584,b,0.000608584,,,,,,,b,6.11E-04,t,0.000504415,b,0.000608584,b,0.000608584
,,,,,,t,0.000493869,b,0.000669928,b,0.000669928,,,,,,,b,6.70E-04,t,0.000493869,b,0.000669928,b,0.000669928
,,,,,,t,0.000502757,b,0.000601358,b,0.000601358,,,,,,,b,6.01E-04,t,0.000502757,b,0.000601358,b,0.000601358
,,,,,,t,0.000500537,b,0.000659937,b,0.000659937,,,,,,,b,6.60E-04,t,0.000500537,b,0.000659937,b,0.000659937
,,,,,,t,0.000545604,b,0.000665901,b,0.000665901,,,,,,,b,6.67E-04,t,0.000545604,b,0.000665901,b,0.000665901
,,,,,,t,0.000574444,b,0.000717804,b,0.000717804,,,,,,,b,7.17E-04,t,0.000574444,b,0.000717804,b,0.000717804
,,,,,,t,0.00049835,b,0.000689701,b,0.000689701,,,,,,,b,6.89E-04,t,0.00049835,b,0.000689701,b,0.000689701
,,,,,,t,0.000552757,b,0.000722431,b,0.000722431,,,,,,,b,7.21E-04,t,0.000552757,b,0.000722431,b,0.000722431
,,,,,,t,0.000475104,b,0.000701706,b,0.000701706,,,,,,,b,7.01E-04,t,0.000475104,b,0.000701706,b,0.000701706
,,,,,,t,0.000435285,b,0.000616406,b,0.000616406,,,,,,,b,6.15E-04,t,0.000435285,b,0.000616406,b,0.000616406
,,,,,,t,0.000598067,b,0.000734975,b,0.000734975,,,,,,,b,7.35E-04,t,0.000598067,b,0.000734975,b,0.000734975
,,,,,,t,0.000482422,b,0.000635494,b,0.000635494,,,,,,,b,6.34E-04,t,0.000482422,b,0.000635494,b,0.000635494
,,,,,,t,0.000496261,b,0.000635158,b,0.000635158,,,,,,,b,6.35E-04,t,0.000496261,b,0.000635158,b,0.000635158
,,,,,,t,0.000571792,b,0.000622403,b,0.000622403,,,,,,,b,6.26E-04,t,0.000571792,b,0.000622403,b,0.000622403
,,,,,,t,0.000547506,b,0.000713322,b,0.000713322,,,,,,,b,7.13E-04,t,0.000547506,b,0.000713322,b,0.000713322
,,,,,,t,0.000540572,b,0.000620261,b,0.000620261,,,,,,,b,6.18E-04,t,0.000540572,b,0.000620261,b,0.000620261
,,,,,,t,0.000476158,b,0.000714891,b,0.000714891,,,,,,,b,7.17E-04,t,0.000476158,b,0.000714891,b,0.000714891
,,,,,,t,0.000490475,b,0.000637949,b,0.000637949,,,,,,,b,6.36E-04,t,0.000490475,b,0.000637949,b,0.000637949
,,,,,,t,0.000542762,b,0.000650139,b,0.000650139,,,,,,,b,6.50E-04,t,0.000542762,b,0.000650139,b,0.000650139
,,,,,,t,0.000567873,b,0.000710189,b,0.000710189,,,,,,,b,7.08E-04,t,0.000567873,b,0.000710189,b,0.000710189
,,,,,,t,0.000549217,b,0.000658969,b,0.000658969,,,,,,,b,6.60E-04,t,0.000549217,b,0.000658969,b,0.000658969
,,,,,,t,0.00046754,b,0.000738706,b,0.000738706,,,,,,,b,7.37E-04,t,0.00046754,b,0.000738706,b,0.000738706
,,,,,,t,0.000381615,b,0.000586,b,0.000586,,,,,,,b,5.88E-04,t,0.000381615,b,0.000586,b,0.000586
,,,,,,t,0.000557274,b,0.000621935,b,0.000621935,,,,,,,b,6.22E-04,t,0.000557274,b,0.000621935,b,0.000621935
,,,,,,t,0.000514932,b,0.000641412,b,0.000641412,,,,,,,b,6.41E-04,t,0.000514932,b,0.000641412,b,0.000641412
,,,,,,t,0.000533846,b,0.000674253,b,0.000674253,,,,,,,b,6.71E-04,t,0.000533846,b,0.000674253,b,0.000674253
,,,,,,t,0.000421957,b,0.000583098,b,0.000583098,,,,,,,b,5.83E-04,t,0.000421957,b,0.000583098,b,0.000583098
,,,,,,t,0.000443897,b,0.000640712,b,0.000640712,,,,,,,b,6.40E-04,t,0.000443897,b,0.000640712,b,0.000640712
,,,,,,t,0.000463607,b,0.00070463,b,0.00070463,,,,,,,b,7.07E-04,t,0.000463607,b,0.00070463,b,0.00070463
,,,,,,t,0.000570272,b,0.000690181,b,0.000690181,,,,,,,b,6.92E-04,t,0.000570272,b,0.000690181,b,0.000690181
,,,,,,t,0.000570163,b,0.000614557,b,0.000614557,,,,,,,b,6.14E-04,t,0.000570163,b,0.000614557,b,0.000614557
,,,,,,t,0.00048059,b,0.000605685,b,0.000605685,,,,,,,b,6.06E-04,t,0.00048059,b,0.000605685,b,0.000605685
,,,,,,t,0.000498458,b,0.000638312,b,0.000638312,,,,,,,b,6.39E-04,t,0.000498458,b,0.000638312,b,0.000638312
,,,,,,t,0.00048641,b,0.000733898,b,0.000733898,,,,,,,b,7.36E-04,t,0.00048641,b,0.000733898,b,0.000733898
,,,,,,t,0.000490229,b,0.000671367,b,0.000671367,,,,,,,b,6.69E-04,t,0.000490229,b,0.000671367,b,0.000671367
,,,,,,t,0.000563198,b,0.000579304,b,0.000579304,,,,,,,b,5.81E-04,t,0.000563198,b,0.000579304,b,0.000579304
,,,,,,t,0.000537529,b,0.000730123,b,0.000730123,,,,,,,b,7.33E-04,t,0.000537529,b,0.000730123,b,0.000730123
,,,,,,t,0.000529395,b,0.000608864,b,0.000608864,,,,,,,b,6.06E-04,t,0.000529395,b,0.000608864,b,0.000608864
,,,,,,t,0.000505691,b,0.000722025,b,0.000722025,,,,,,,b,7.19E-04,t,0.000505691,b,0.000722025,b,0.000722025
,,,,,,t,0.000475678,b,0.000695229,b,0.000695229,,,,,,,b,6.95E-04,t,0.000475678,b,0.000695229,b,0.000695229
,,,,,,t,0.000532644,b,0.000638927,b,0.000638927,,,,,,,b,6.36E-04,t,0.000532644,b,0.000638927,b,0.000638927
,,,,,,t,0.000435251,b,0.000650048,b,0.000650048,,,,,,,b,6.48E-04,t,0.000435251,b,0.000650048,b,0.000650048
,,,,,,t,0.000487733,b,0.000612123,b,0.000612123,,,,,,,b,6.14E-04,t,0.000487733,b,0.000612123,b,0.000612123
,,,,,,t,0.00046032,b,0.000594841,b,0.000594841,,,,,,,b,5.93E-04,t,0.00046032,b,0.000594841,b,0.000594841
,,,,,,t,0.000428121,b,0.000643533,b,0.000643533,,,,,,,b,6.44E-04,t,0.000428121,b,0.000643533,b,0.000643533
,,,,,,t,0.000557719,b,0.000671973,b,0.000671973,,,,,,,b,6.72E-04,t,0.000557719,b,0.000671973,b,0.000671973
,,,,,,t,0.000419317,b,0.000727253,b,0.000727253,,,,,,,b,7.27E-04,t,0.000419317,b,0.000727253,b,0.000727253
,,,,,,t,0.000476926,b,0.000639091,b,0.000639091,,,,,,,b,6.40E-04,t,0.000476926,b,0.000639091,b,0.000639091
,,,,,,t,0.000498315,b,0.000619399,b,0.000619399,,,,,,,b,6.21E-04,t,0.000498315,b,0.000619399,b,0.000619399
,,,,,,t,0.000517074,b,0.000632667,b,0.000632667,,,,,,,b,6.34E-04,t,0.000517074,b,0.000632667,b,0.000632667
,,,,,,t,0.000471111,b,0.000609077,b,0.000609077,,,,,,,b,6.11E-04,t,0.000471111,b,0.000609077,b,0.000609077
,,,,,,t,0.000413528,b,0.000649956,b,0.000649956,,,,,,,b,6.50E-04,t,0.000413528,b,0.000649956,b,0.000649956
,,,,,,t,0.000528464,b,0.000656445,b,0.000656445,,,,,,,b,6.56E-04,t,0.000528464,b,0.000656445,b,0.000656445
,,,,,,t,0.000607006,b,0.000648125,b,0.000648125,,,,,,,b,6.50E-04,t,0.000607006,b,0.000648125,b,0.000648125
,,,,,,t,0.000539503,b,0.000631857,b,0.000631857,,,,,,,b,6.31E-04,t,0.000539503,b,0.000631857,b,0.000631857
,,,,,,t,0.000464762,b,0.000690384,b,0.000690384,,,,,,,b,6.91E-04,t,0.000464762,b,0.000690384,b,0.000690384
,,,,,,t,0.000521562,b,0.000668058,b,0.000668058,,,,,,,b,6.69E-04,t,0.000521562,b,0.000668058,b,0.000668058
,,,,,,t,0.000607228,b,0.000712734,b,0.000712734,,,,,,,b,7.11E-04,t,0.000607228,b,0.000712734,b,0.000712734
,,,,,,t,0.000489875,b,0.000591255,b,0.000591255,,,,,,,b,5.91E-04,t,0.000489875,b,0.000591255,b,0.000591255
,,,,,,t,0.000522001,b,0.000569346,b,0.000569346,,,,,,,b,5.68E-04,t,0.000522001,b,0.000569346,b,0.000569346
,,,,,,t,0.000464299,b,0.000660194,b,0.000660194,,,,,,,b,6.58E-04,t,0.000464299,b,0.000660194,b,0.000660194
,,,,,,t,0.000473921,b,0.000616819,b,0.000616819,,,,,,,b,6.16E-04,t,0.000473921,b,0.000616819,b,0.000616819
,,,,,,t,0.000487362,b,0.00059289,b,0.00059289,,,,,,,b,5.93E-04,t,0.000487362,b,0.00059289,b,0.00059289
,,,,,,t,0.000481798,b,0.00069168,b,0.00069168,,,,,,,b,6.91E-04,t,0.000481798,b,0.00069168,b,0.00069168
,,,,,,t,0.0005494,b,0.000658798,b,0.000658798,,,,,,,b,6.59E-04,t,0.0005494,b,0.000658798,b,0.000658798
,,,,,,t,0.000408039,b,0.000753242,b,0.000753242,,,,,,,b,7.53E-04,t,0.000408039,b,0.000753242,b,0.000753242
,,,,,,t,0.000483326,b,0.000699675,b,0.000699675,,,,,,,b,6.98E-04,t,0.000483326,b,0.000699675,b,0.000699675
,,,,,,t,0.000457728,b,0.000706428,b,0.000706428,,,,,,,b,7.08E-04,t,0.000457728,b,0.000706428,b,0.000706428
,,,,,,t,0.000406387,b,0.000595946,b,0.000595946,,,,,,,b,5.95E-04,t,0.000406387,b,0.000595946,b,0.000595946
,,,,,,t,0.000484052,b,0.000818146,b,0.000818146,,,,,,,b,8.20E-04,t,0.000484052,b,0.000818146,b,0.000818146
,,,,,,t,0.000395028,b,0.000682878,b,0.000682878,,,,,,,b,6.82E-04,t,0.000395028,b,0.000682878,b,0.000682878
,,,,,,t,0.000465152,b,0.000687746,b,0.000687746,,,,,,,b,6.88E-04,t,0.000465152,b,0.000687746,b,0.000687746
,,,,,,t,0.000561797,b,0.000737376,b,0.000737376,,,,,,,b,7.37E-04,t,0.000561797,b,0.000737376,b,0.000737376
,,,,,,t,0.000520895,b,0.000646954,b,0.000646954,,,,,,,b,6.45E-04,t,0.000520895,b,0.000646954,b,0.000646954
,,,,,,t,0.000454956,b,0.000710049,b,0.000710049,,,,,,,b,7.09E-04,t,0.000454956,b,0.000710049,b,0.000710049
,,,,,,t,0.000488521,b,0.000617589,b,0.000617589,,,,,,,b,6.18E-04,t,0.000488521,b,0.000617589,b,0.000617589
,,,,,,t,0.000528457,b,0.000654235,b,0.000654235,,,,,,,b,6.53E-04,t,0.000528457,b,0.000654235,b,0.000654235
,,,,,,t,0.000480997,b,0.000670628,b,0.000670628,,,,,,,b,6.69E-04,t,0.000480997,b,0.000670628,b,0.000670628
,,,,,,t,0.00050674,b,0.000737474,b,0.000737474,,,,,,,b,7.37E-04,t,0.00050674,b,0.000737474,b,0.000737474
,,,,,,t,0.00060497,b,0.000756849,b,0.000756849,,,,,,,b,7.58E-04,t,0.00060497,b,0.000756849,b,0.000756849
,,,,,,t,0.000493875,b,0.00067024,b,0.00067024,,,,,,,b,6.71E-04,t,0.000493875,b,0.00067024,b,0.00067024
,,,,,,t,0.000582902,b,0.000652857,b,0.000652857,,,,,,,b,6.51E-04,t,0.000582902,b,0.000652857,b,0.000652857
,,,,,,t,0.000472402,b,0.000694928,b,0.000694928,,,,,,,b,6.95E-04,t,0.000472402,b,0.000694928,b,0.000694928
,,,,,,t,0.000518009,b,0.000636167,b,0.000636167,,,,,,,b,6.35E-04,t,0.000518009,b,0.000636167,b,0.000636167
,,,,,,t,0.000528636,b,0.000647011,b,0.000647011,,,,,,,b,6.48E-04,t,0.000528636,b,0.000647011,b,0.000647011
,,,,,,t,0.000467073,b,0.000691019,b,0.000691019,,,,,,,b,6.91E-04,t,0.000467073,b,0.000691019,b,0.000691019
,,,,,,t,0.000464938,b,0.000652703,b,0.000652703,,,,,,,b,6.52E-04,t,0.000464938,b,0.000652703,b,0.000652703
,,,,,,t,0.000500391,b,0.000684242,b,0.000684242,,,,,,,b,6.86E-04,t,0.000500391,b,0.000684242,b,0.000684242
,,,,,,t,0.00042973,b,0.000561761,b,0.000561761,,,,,,,b,5.63E-04,t,0.00042973,b,0.000561761,b,0.000561761
,,,,,,t,0.000421733,b,0.000703925,b,0.000703925,,,,,,,b,7.04E-04,t,0.000421733,b,0.000703925,b,0.000703925
,,,,,,t,0.000525289,b,0.000628166,b,0.000628166,,,,,,,b,6.25E-04,t,0.000525289,b,0.000628166,b,0.000628166
,,,,,,t,0.00051342,b,0.000654079,b,0.000654079,,,,,,,b,6.54E-04,t,0.00051342,b,0.000654079,b,0.000654079
,,,,,,t,0.000495255,b,0.000689813,b,0.000689813,,,,,,,b,6.89E-04,t,0.000495255,b,0.000689813,b,0.000689813
,,,,,,t,0.000532387,b,0.00067441,b,0.00067441,,,,,,,b,6.74E-04,t,0.000532387,b,0.00067441,b,0.00067441
,,,,,,t,0.000472665,b,0.000706827,b,0.000706827,,,,,,,b,7.07E-04,t,0.000472665,b,0.000706827,b,0.000706827
,,,,,,t,0.000529526,b,0.000674656,b,0.000674656,,,,,,,b,6.74E-04,t,0.000529526,b,0.000674656,b,0.000674656
,,,,,,t,0.000512749,b,0.000590833,b,0.000590833,,,,,,,b,5.91E-04,t,0.000512749,b,0.000590833,b,0.000590833
,,,,,,t,0.00050183,b,0.000749942,b,0.000749942,,,,,,,b,7.51E-04,t,0.00050183,b,0.000749942,b,0.000749942
,,,,,,t,0.00040874,b,0.000693382,b,0.000693382,,,,,,,b,6.93E-04,t,0.00040874,b,0.000693382,b,0.000693382
,,,,,,t,0.000531987,b,0.000630017,b,0.000630017,,,,,,,b,6.31E-04,t,0.000531987,b,0.000630017,b,0.000630017
,,,,,,t,0.000580534,b,0.000719157,b,0.000719157,,,,,,,b,7.16E-04,t,0.000580534,b,0.000719157,b,0.000719157
,,,,,,t,0.000538458,b,0.000575403,b,0.000575403,,,,,,,b,5.74E-04,t,0.000538458,b,0.000575403,b,0.000575403
,,,,,,t,0.000525795,b,0.000680919,b,0.000680919,,,,,,,b,6.83E-04,t,0.000525795,b,0.000680919,b,0.000680919
,,,,,,t,0.000469636,b,0.000631778,b,0.000631778,,,,,,,b,6.32E-04,t,0.000469636,b,0.000631778,b,0.000631778
,,,,,,t,0.000465892,b,0.000691858,b,0.000691858,,,,,,,b,6.92E-04,t,0.000465892,b,0.000691858,b,0.000691858
,,,,,,t,0.000514653,b,0.000635341,b,0.000635341,,,,,,,b,6.36E-04,t,0.000514653,b,0.000635341,b,0.000635341
,,,,,,t,0.000515255,b,0.00057018,b,0.00057018,,,,,,,b,5.70E-04,t,0.000515255,b,0.00057018,b,0.00057018
,,,,,,t,0.000497177,b,0.000681994,b,0.000681994,,,,,,,b,6.80E-04,t,0.000497177,b,0.000681994,b,0.000681994
,,,,,,t,0.000474845,b,0.000638457,b,0.000638457,,,,,,,b,6.39E-04,t,0.000474845,b,0.000638457,b,0.000638457
,,,,,,t,0.000492884,b,0.000644495,b,0.000644495,,,,,,,b,6.42E-04,t,0.000492884,b,0.000644495,b,0.000644495
,,,,,,t,0.000373388,b,0.000575629,b,0.000575629,,,,,,,b,5.75E-04,t,0.000373388,b,0.000575629,b,0.000575629
,,,,,,t,0.000488884,b,0.000628588,b,0.000628588,,,,,,,b,6.28E-04,t,0.000488884,b,0.000628588,b,0.000628588
,,,,,,t,0.000498459,b,0.000694543,b,0.000694543,,,,,,,b,6.95E-04,t,0.000498459,b,0.000694543,b,0.000694543
,,,,,,t,0.000470746,b,0.000719889,b,0.000719889,,,,,,,b,7.21E-04,t,0.000470746,b,0.000719889,b,0.000719889
,,,,,,t,0.000608711,b,0.000614091,b,0.000614091,,,,,,,b,6.13E-04,t,0.000608711,b,0.000614091,b,0.000614091
,,,,,,t,0.000494329,b,0.000657979,b,0.000657979,,,,,,,b,6.58E-04,t,0.000494329,b,0.000657979,b,0.000657979
,,,,,,t,0.000450798,b,0.000607043,b,0.000607043,,,,,,,b,6.07E-04,t,0.000450798,b,0.000607043,b,0.000607043
,,,,,,t,0.000498167,b,0.000784267,b,0.000784267,,,,,,,b,7.85E-04,t,0.000498167,b,0.000784267,b,0.000784267
,,,,,,t,0.000446788,b,0.000604742,b,0.000604742,,,,,,,b,6.05E-04,t,0.000446788,b,0.000604742,b,0.000604742
,,,,,,t,0.000570528,b,0.00059933,b,0.00059933,,,,,,,b,5.99E-04,t,0.000570528,b,0.00059933,b,0.00059933
,,,,,,t,0.000612031,b,0.000680672,b,0.000680672,,,,,,,b,6.81E-04,t,0.000612031,b,0.000680672,b,0.000680672
,,,,,,t,0.000517978,b,0.000596161,b,0.000596161,,,,,,,b,5.96E-04,t,0.000517978,b,0.000596161,b,0.000596161
,,,,,,t,0.000522324,b,0.000671669,b,0.000671669,,,,,,,b,6.72E-04,t,0.000522324,b,0.000671669,b,0.000671669
,,,,,,t,0.000528655,b,0.000657165,b,0.000657165,,,,,,,b,6.57E-04,t,0.000528655,b,0.000657165,b,0.000657165
,,,,,,t,0.000509285,b,0.000662176,b,0.000662176,,,,,,,b,6.62E-04,t,0.000509285,b,0.000662176,b,0.000662176
,,,,,,t,0.000481829,b,0.000623908,b,0.000623908,,,,,,,b,6.27E-04,t,0.000481829,b,0.000623908,b,0.000623908
,,,,,,t,0.000578348,b,0.000770852,b,0.000770852,,,,,,,b,7.71E-04,t,0.000578348,b,0.000770852,b,0.000770852
,,,,,,t,0.000504327,b,0.000631927,b,0.000631927,,,,,,,b,6.31E-04,t,0.000504327,b,0.000631927,b,0.000631927
,,,,,,t,0.000508815,b,0.000600731,b,0.000600731,,,,,,,b,6.02E-04,t,0.000508815,b,0.000600731,b,0.000600731
,,,,,,t,0.000548519,b,0.000625503,b,0.000625503,,,,,,,b,6.25E-04,t,0.000548519,b,0.000625503,b,0.000625503
